sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
oyster_0.0_2x_1.hist	62192795	7824647	1397996	584985	304016	181450	95359	85182	128668	112046	54249	26753	23424	38676	47986	26395	15215	6338	4509	11100	20965	20485	8876	2596	335	1072	2550	6801	14310	7154	2118	628	250	27	7	2209	13156	7175	1434	78	25	9	3	0	0	0	0	0	0	16483
oyster_0.002_1x_1.hist	64899442	8239631	1587109	594662	335755	211301	252440	179637	70731	36072	25995	29373	40837	67427	53518	17027	9814	4088	649	1468	2773	4539	21561	41048	2413	1339	301	96	31	14	3	0	1941	5824	23576	1472	422	229	44	1	0	0	0	0	0	0	0	0	0	22796
oyster_0.002_8x_1.hist	65626141	5722200	1267076	489367	244661	153529	135302	120863	66271	75813	56969	31713	44091	26213	13563	15681	24872	15693	3657	9002	17002	7767	3364	5522	7126	3957	5260	3111	1036	9792	2900	860	850	2550	8071	503	143	1483	4750	262	86	34	4879	2023	336	111	1115	370	122	5947
oyster_0.0_1x_1.hist	57426385	14141506	1808501	770156	427495	266508	323225	158804	62528	31888	29638	33490	46560	76878	92703	29495	17002	7083	1253	3083	5824	9534	45285	15446	907	503	112	35	10	4	0	0	44031	6163	1960	121	33	17	2	0	0	0	0	0	0	0	0	0	0	28692
oyster_0.02_1x_1.hist	82100094	4854940	951013	342804	191926	121389	99282	88686	69106	35243	17063	8414	5756	9504	11791	17061	17247	7185	1142	620	948	1552	7373	14337	842	466	104	32	9	3	0	0	8655	4239	1348	83	22	11	1	0	0	0	0	0	0	0	0	0	0	7902
oyster_0.004_1x_1.hist	67613590	6358522	1301763	494110	273952	170670	187005	91877	44293	34589	40346	45590	63383	47447	24551	7810	4501	1874	1142	2811	5309	8691	41282	15461	908	503	112	35	10	4	0	0	2110	6330	17984	1123	321	174	33	0	0	0	0	0	0	0	0	0	0	18161
oyster_0.008_8x_1.hist	71827651	4952755	1080033	416069	208198	130527	104964	93762	75099	38582	45004	38948	14952	21671	26887	8554	10237	13666	9141	4976	5623	9205	3988	5342	5135	2852	2135	5694	4400	2199	772	1543	5841	672	213	787	4032	2198	438	23	1602	1395	739	2828	470	155	68	21	6	4653
oyster_0.01_1x_1.hist	74041026	5666958	1184569	430910	244295	154328	153862	137442	79091	40335	19528	13208	18362	30319	37617	19108	11014	4588	728	395	696	1139	5410	10519	17920	9954	2246	722	239	118	34	9	2	0	9127	6573	1888	1029	204	10	2	0	0	0	0	0	0	0	0	12038
oyster_0.0_8x_1.hist	63190545	6046407	1351508	520052	262503	163974	136666	122081	84275	74176	49450	54908	39143	21637	20521	29695	18184	7575	13422	17858	11583	3618	5382	10465	8379	4654	1049	2798	9141	4569	1352	401	7796	1988	631	55	7417	4044	807	43	13	359	5721	2144	356	117	51	1667	3377	2025
oyster_0.004_2x_1.hist	67265556	6140214	1149598	477340	242067	145535	94170	84120	127063	84636	40978	20208	15525	25634	31804	32968	19004	7917	1592	3917	7399	12113	16880	4938	289	159	35	10	15829	9840	2914	865	345	38	11	0	0	0	14436	801	266	108	56	20	2	0	0	0	0	11994
oyster_0.004_8x_1.hist	67872694	5461838	1198145	463217	231094	145059	132054	93252	90381	53129	55418	27330	35586	32101	16610	10841	17195	22954	3732	5564	10509	10117	4383	3542	7026	3902	1842	4913	6425	3211	950	281	8295	2465	783	47	12	4679	4389	242	79	31	58	5772	961	319	142	46	14	5174
oyster_0.008_1x_1.hist	71715174	5509901	1058912	416405	228031	141020	128430	63098	27902	31918	37231	42070	58490	33728	17452	5552	3199	1332	2426	5971	11277	18462	15834	4632	271	149	32	9	2	0	0	0	18250	7813	2485	154	43	22	3	0	0	0	0	0	0	0	0	0	0	14390
oyster_0.002_2x_1.hist	64888127	6930070	1278750	531802	271040	162566	97051	86693	130951	105834	51241	25270	13626	22498	27914	40392	27501	11457	1821	2236	4222	6912	16996	4972	2104	6734	16027	5160	1719	858	3159	937	374	42	12	0	14228	7763	1551	85	27	10	4	0	0	0	0	0	0	14714
oyster_0.0_4x_1.hist	62588864	6722304	1375217	560228	266325	167852	188091	146233	57578	62599	73019	50801	21877	36122	41927	13339	7725	10312	21709	11818	14596	11272	4883	1428	2512	8037	14118	4545	1514	756	223	65	8046	9355	2975	184	52	27	4	6002	5053	2070	1097	410	67	21	8	1	0	10706
oyster_0.006_4x_1.hist	69603538	5522562	1110715	451813	213663	135052	149418	125809	49536	45505	53080	50676	19455	13404	16630	24065	19133	7971	2486	6119	11557	13419	5814	1700	627	2006	4773	11677	3891	1944	575	169	1888	5664	4065	253	71	38	6	4244	4135	1693	898	335	54	17	6	1	0	7180
oyster_0.02_4x_1.hist	80888068	3728185	714865	289054	136313	86060	92254	79650	31361	18601	21696	24516	20674	11428	5912	5307	8417	11236	4097	2229	1445	1469	6980	8558	502	278	61	18	5050	3642	1078	319	126	13	919	3035	871	474	93	4	1333	777	411	153	24	7	2	1535	1033	618
oyster_0.002_4x_1.hist	65231486	6152235	1266004	515037	243650	154117	179239	133731	52655	58282	67984	54804	21040	25754	31953	17623	10158	8468	17826	15144	9822	3068	3030	5892	12589	6993	1578	507	394	5517	10322	3066	1225	140	43	7245	2882	1571	313	16	2758	4106	2178	815	134	43	18	5	0	8885
oyster_0.01_4x_1.hist	73205520	5190625	997553	407208	194992	121960	125068	111721	43989	39316	45860	35118	13482	16537	20517	18568	10702	4458	5084	12513	8115	2535	6018	6425	840	2689	6399	5682	1893	945	279	81	2706	7075	2250	139	39	20	3	806	4886	2001	1061	397	65	20	8	1	0	4921
oyster_0.006_8x_1.hist	69925967	5270621	1139038	442500	219678	137789	112180	100208	77143	49305	56977	28098	19418	32061	16590	10652	16896	17029	2887	7105	13420	4192	3145	6114	6141	3410	2399	6398	4625	2311	684	1367	7121	820	2068	655	187	101	7300	465	154	62	32	4092	1233	410	182	59	18	4641
oyster_0.01_2x_1.hist	73538539	5330689	998239	410537	201683	122624	85113	76029	107655	54903	26581	13108	18224	30089	32245	10258	5912	2462	4297	10578	17984	5619	2433	711	339	1086	2585	6893	9444	4721	1397	414	164	18	4	0	0	8184	5474	303	100	40	20	6	0	0	0	0	0	7815
oyster_0.001_2x_1.hist	63503377	7426714	1351076	562332	287354	172390	103124	92118	139145	105792	51221	25260	14810	24454	30340	43902	29646	12351	1964	2212	4177	6838	32480	9503	558	309	68	21	5021	14698	4354	1292	516	58	17	0	5786	13048	2608	143	46	18	8	2	0	0	0	0	0	14148
oyster_0.02_2x_1.hist	80660418	3957889	689255	285913	144526	86303	49337	44071	66569	44694	21638	10670	6549	10813	13416	17374	10014	4171	662	874	1650	2701	12831	5567	326	180	39	11	144	2027	7363	2186	873	99	30	0	0	0	1627	1552	516	210	696	260	42	13	4	0	0	4329
oyster_0.004_4x_1.hist	67342451	5888624	1179359	480630	228807	144471	167335	120556	52609	60184	70202	34621	15897	26248	32567	19368	11164	6549	13787	10553	6844	5792	14540	4253	450	1440	3426	9136	6537	3267	967	286	622	1865	11003	686	196	106	20	0	1211	5573	2957	1107	183	60	25	7	1	6608
oyster_0.001_4x_1.hist	63769765	6557271	1337843	542265	257598	162996	185652	146149	57545	55210	64400	63653	24437	21354	26494	26013	14995	10117	21299	11595	7520	2349	7680	14932	5306	2946	664	212	12230	6532	1934	573	228	25	12373	2710	778	423	83	3	6365	2607	1383	517	85	27	11	2	0	9552
oyster_0.006_1x_1.hist	69508924	5808111	1236240	454722	257443	162251	189653	103957	116335	59330	28725	14165	9131	15076	18704	27065	42931	18237	2900	1578	1022	334	1587	3086	6593	21098	6534	2103	700	349	102	29	10	0	19697	1230	352	191	37	1	0	0	0	0	0	0	0	0	0	15526
oyster_0.02_8x_1.hist	81086975	3385452	724033	276509	140777	87032	88374	48687	47970	24463	23942	22026	8931	14746	12079	4374	6937	9260	3524	3209	6060	1892	2648	5149	1291	1268	3019	3521	1172	585	1253	2506	1001	114	125	2653	761	414	81	139	1873	766	406	151	24	7	265	1286	427	255
oyster_0.008_2x_1.hist	71395662	5606263	1046411	430473	211694	129482	102250	91338	106317	54221	26251	16269	22618	37346	32398	10307	5941	2474	3304	8132	15359	14852	6434	1881	109	228	541	1443	14193	7095	2101	623	248	27	7	0	0	3044	9888	548	181	73	38	13	1	0	0	0	0	9213
oyster_0.001_1x_1.hist	64418384	9590253	1882588	691729	393015	248155	249121	218914	86196	43959	31026	35058	48741	80479	42745	13599	7838	3265	2605	6413	12113	19829	44629	13058	767	425	95	29	8	3	0	0	6288	18865	14570	909	260	141	27	0	0	0	0	0	0	0	0	0	0	23652
oyster_0.01_8x_1.hist	73664427	4748241	1029458	396022	199269	124302	99508	88888	64868	36194	42218	29516	22617	16995	21086	6936	11001	14685	4162	5482	10354	5686	2463	3397	7257	4068	1221	3255	4193	2095	619	183	6083	1700	540	32	677	5419	1082	59	18	1258	666	2031	1021	339	151	49	15	3138
oyster_0.008_4x_1.hist	71530471	5319113	1051454	428258	203461	128154	137907	114861	45225	51737	53381	26325	16602	27412	27364	8705	5998	8006	16854	10439	6770	2114	1925	3743	7997	9524	2149	691	229	1259	9880	2934	1172	134	41	1	4666	3550	709	38	11	2345	2299	861	142	46	19	5	0	6276
oyster_0.006_2x_1.hist	69348125	5800140	1090121	450033	223929	135859	95904	85669	128996	65787	31851	15707	17789	29372	36442	16996	9797	4081	5266	12962	16849	5264	2280	666	1418	4537	10799	10639	3545	1771	523	154	60	6	0	0	8488	9002	1799	98	31	12	5	1	0	0	0	0	0	10301
oyster_0.001_8x_1.hist	64465052	5895871	1309014	503531	256760	159036	175113	102781	89275	56585	66004	45561	23706	39142	25962	10344	16407	19291	11591	14053	9115	2847	8692	12551	737	1926	4584	10010	3335	1666	1207	2414	8946	1031	327	3521	1011	6290	1822	100	32	12	3685	3583	596	197	87	28	8	6421
