sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.06_1x_23.hist	100373294	854077	84757	33976	18497	11397	6549	3216	1265	644	369	416	578	954	1183	618	355	147	22	11	6	3	14	27	57	181	431	137	44	21	5	0	0	0	0	0	0	0	75	119	38	14	6	1	0	0	0	0	0	9
rotifer_0.06_4x_23.hist	99328534	793242	80475	32561	17421	10612	4002	1965	1355	1549	1806	889	340	309	382	552	428	177	50	123	231	348	150	42	5	15	35	93	111	54	15	3	0	0	184	10	2	0	0	0	41	31	15	4	0	0	0	0	0	43
rotifer_0.06_4x_25.hist	99294566	724258	79620	33022	16867	9914	3024	2700	2675	1363	659	644	895	494	254	187	296	394	321	174	111	53	252	241	13	6	0	0	204	101	28	7	2	0	169	15	3	0	0	0	0	0	6	64	9	2	0	0	0	0
rotifer_0.06_8x_20.hist	99115526	685196	87435	35239	16111	9954	4682	2805	1781	1675	810	621	862	475	245	214	339	452	189	102	76	124	260	75	16	52	124	39	42	152	44	12	3	0	139	9	1	0	0	0	0	0	47	16	1	0	0	0	0	28
rotifer_0.06_8x_23.hist	99206252	674852	88017	35532	16346	10153	3933	1931	2281	1162	1157	1196	458	348	431	381	218	132	277	311	200	61	33	63	134	227	50	15	66	32	8	1	30	91	53	2	0	6	35	0	0	0	0	9	45	14	5	0	0	18
rotifer_0.06_2x_20.hist	99763529	771704	79614	32411	17323	10545	4444	2182	858	759	884	998	1387	808	417	131	75	30	20	49	92	151	716	208	11	5	0	0	0	0	0	0	64	191	64	3	0	0	0	0	0	0	0	0	62	33	13	3	0	0
rotifer_0.06_1x_30.hist	99789897	818322	74532	28207	16479	10548	2370	2116	3195	3654	1768	871	333	183	93	94	148	197	415	628	406	126	53	14	0	0	0	0	0	0	0	0	339	38	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91
rotifer_0.06_2x_30.hist	98920346	773370	76647	30702	16974	10557	6906	3392	1334	679	459	517	718	1185	612	193	110	45	61	149	281	459	320	92	4	1	0	0	0	0	0	0	283	31	9	0	0	0	0	0	0	0	97	35	4	0	0	0	0	0
rotifer_0.06_8x_30.hist	99224190	708398	85278	34455	15899	9838	4377	2350	2329	1186	769	869	810	447	230	244	387	384	60	147	232	71	152	250	13	9	22	59	134	66	18	4	10	31	103	5	0	0	35	0	0	0	22	46	6	1	0	0	0	0
rotifer_0.06_1x_25.hist	98647389	804683	73363	27794	16232	10388	2354	2102	3174	3630	1769	871	333	183	93	28	31	41	86	212	400	654	501	145	7	3	0	0	0	0	0	0	8	24	167	9	1	0	0	0	0	0	0	0	0	0	0	0	0	83
rotifer_0.06_1x_20.hist	99242373	844454	77473	29522	17172	10969	2927	2614	3947	4106	1987	979	374	206	105	32	17	19	40	98	184	301	789	229	12	5	0	0	0	0	0	0	101	125	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	70
rotifer_0.06_2x_23.hist	99199097	767338	73195	28722	16273	10259	4600	4108	3005	1531	740	364	141	232	287	415	657	273	49	121	228	372	163	46	1	0	0	0	0	0	136	262	103	10	2	0	0	0	0	0	0	0	0	0	0	0	52	16	4	1
rotifer_0.06_4x_20.hist	100006330	807172	79393	31688	17350	10729	5141	2525	1027	1174	1369	1289	493	311	385	429	246	101	63	154	290	319	137	39	17	55	131	181	59	28	7	1	0	0	156	8	1	0	0	0	0	0	0	13	46	14	5	0	0	27
rotifer_0.06_2x_25.hist	99114664	787344	76883	30574	17060	10667	6620	4304	1693	862	416	371	515	849	1053	522	300	124	18	19	36	58	278	441	24	12	1	0	0	0	264	139	54	5	0	0	0	0	0	0	0	46	23	7	0	0	0	0	0	0
rotifer_0.06_8x_25.hist	99000636	673453	87916	35367	16058	10043	5163	2536	1432	1637	1156	569	559	485	260	376	469	194	63	155	293	131	55	24	50	161	154	48	15	6	0	0	120	95	29	0	0	0	2	31	9	2	0	40	14	3	0	0	0	0
rotifer_0.06_4x_30.hist	99101562	750409	78673	32201	16812	10061	2964	1558	2352	1925	931	458	395	651	643	203	116	76	159	391	253	78	32	26	56	179	83	25	7	2	220	64	24	1	0	0	0	0	0	0	33	54	28	9	0	0	0	0	0	0
