sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.01_8x_1.hist	90340790	2073159	413843	158964	80425	50042	40349	33633	22476	20590	9968	11263	11860	6555	3980	5759	5596	3179	2538	1380	2607	4044	1751	511	868	2777	1761	566	187	92	2771	822	328	36	639	998	286	155	156	1000	332	135	70	689	662	219	97	31	9	861
rotifer_0.002_2x_1.hist	86928801	2982911	592966	221394	123032	76749	63558	31226	27825	31831	29536	14565	5591	4996	6198	8969	14225	12051	1916	1042	675	363	1727	3358	6846	3802	857	275	90	44	92	184	7067	814	258	15	3	0	0	3361	1119	457	242	89	13	3	0	0	0	3597
rotifer_0.004_4x_1.hist	87737045	2781757	520175	206523	99952	63068	69817	34301	25008	28608	24687	12174	5362	8853	10983	9456	5450	2269	2644	6508	6054	1890	818	326	696	2226	5298	2001	666	332	97	27	568	1705	4439	276	78	41	7	0	1099	1485	787	294	48	15	5	0	0	2980
rotifer_0.001_8x_1.hist	86043288	2994961	590290	228671	114847	72003	51559	46056	39062	20568	23991	19212	7375	11171	13860	5119	6679	3424	7209	5056	3278	1023	4658	5066	297	538	1281	3415	1964	981	890	1397	557	63	4069	253	71	38	2338	642	213	86	44	1316	791	262	116	37	11	1938
rotifer_0.001_2x_1.hist	86310857	3348676	634670	238782	132590	82676	81620	40100	16268	18610	21707	24528	21072	11648	6026	1916	2925	3904	8218	10497	6808	2126	920	268	550	1759	4187	4771	1589	793	234	68	26	2	0	0	5459	3351	669	36	11	3	0	0	0	0	0	0	0	4964
rotifer_0.006_2x_1.hist	88830239	2460781	513624	189556	105320	65694	63112	31007	14609	16711	19493	22026	13787	7620	3942	2946	4672	6236	4769	2595	1682	2754	7380	2158	125	159	378	1007	3190	1594	471	139	54	5	0	2324	2744	1496	298	15	4	0	0	0	0	475	212	69	22	3471
rotifer_0.006_8x_1.hist	88603481	2454500	478998	186370	92513	58029	44925	40130	32002	16320	15220	12495	14258	7881	5008	7246	8355	3484	1203	2961	5592	2743	1187	551	1177	3767	1842	592	196	327	3588	1065	425	48	14	1817	1245	678	134	6	1	0	1476	950	157	51	22	6	1	1516
rotifer_0.01_4x_1.hist	90455093	2271366	403967	162173	77604	48986	53351	39467	15539	13891	16202	18248	7005	3871	4802	6645	3830	3586	4919	2677	1735	541	978	1901	3504	1946	438	140	241	3375	999	295	117	12	2	1996	935	509	100	4	0	0	708	1074	178	58	25	7	1	1541
rotifer_0.004_1x_1.hist	87638881	2441662	465397	193307	98132	58137	22851	20411	30831	35270	32620	16086	6175	3412	2340	3385	5369	7166	12874	7008	4545	1419	614	178	33	106	23	6	1	0	1693	3386	9166	1056	335	19	4	1	0	0	0	0	0	0	0	0	0	0	0	6405
rotifer_0.0_2x_1.hist	85318188	3446616	649087	245890	135197	83815	57198	28101	23448	26824	31288	33037	12682	7010	3626	3339	5296	7069	12183	6632	4300	1343	580	845	1804	5774	4361	1403	466	232	67	19	6	0	8900	555	158	85	16	0	0	0	0	0	2382	1520	680	225	74	2257
rotifer_0.002_1x_1.hist	87244524	3239029	642247	236297	132703	83271	96857	50270	19792	10093	10608	11986	16663	27513	14236	4528	2609	1086	1326	3263	6163	10089	4477	1309	76	41	8	1	0	0	961	1921	11841	1364	433	26	6	2	0	0	0	0	0	0	0	0	0	0	0	7633
rotifer_0.008_4x_1.hist	89638701	2320854	446704	173948	87286	54210	55275	44099	17362	13850	16155	18254	7007	5648	7007	8037	4632	3092	5120	2786	1806	563	2105	4093	1608	892	200	63	2807	1402	414	122	588	1763	1936	120	33	17	2	694	230	93	48	1888	523	173	76	24	7	1429
rotifer_0.004_8x_1.hist	87610098	2685788	526294	203602	102222	64052	47843	42736	32122	20503	20888	10300	13207	11221	5805	4914	7793	7299	1160	2697	5094	3733	1616	642	1372	4392	1376	442	146	428	3913	1161	463	52	1484	840	240	130	2413	133	43	16	7	1730	287	94	41	12	606	1300
rotifer_0.0_4x_1.hist	85446598	3315145	596726	241818	115383	73056	73391	65558	25812	19461	22699	25649	13909	7688	6404	9266	12817	5339	969	2386	4506	7376	4595	1343	232	743	1768	4714	2704	1351	399	117	550	1649	3251	202	57	30	5	1778	2323	951	503	187	30	9	3	0	0	3332
rotifer_0.0_1x_1.hist	86848971	3267790	713424	255938	142246	90192	75374	67330	59464	30325	14682	7239	5932	9794	12151	17582	10135	4221	670	456	860	1408	6687	13001	4056	2252	507	162	53	25	6	0	0	0	11032	688	196	106	20	0	0	0	0	0	0	0	0	0	0	8345
rotifer_0.008_1x_1.hist	90136567	2006589	426639	172296	79370	47967	16590	14818	22383	25605	29867	26332	10108	5587	2890	918	832	1110	2336	5750	10861	4199	1818	531	30	15	2	0	0	0	465	930	8854	1020	323	19	4	1	0	0	0	0	0	0	0	0	0	0	0	4410
rotifer_0.001_1x_1.hist	87041412	2922591	548294	226598	113158	67652	30688	27413	41406	47368	32828	16189	6214	3434	2261	3271	5187	6924	14576	12116	7858	2454	1062	309	17	8	0	0	0	0	2651	5301	6241	719	227	13	2	0	0	0	0	0	0	0	0	0	0	0	0	8395
rotifer_0.008_8x_1.hist	89500674	2219555	446260	171457	87084	54079	47001	39023	19363	22150	17447	8603	7094	10924	8802	2799	4184	5585	4339	2361	1530	665	3161	3779	221	564	1341	2726	907	452	504	1007	2035	233	73	3	1279	1254	249	12	3	0	1508	643	106	34	14	3	0	1934
rotifer_0.02_4x_1.hist	93547228	1782492	266597	110090	54829	33306	26595	23756	20608	10509	5087	5186	7210	5973	3089	1952	3096	4132	656	369	696	1139	4121	1204	69	37	7	1	1760	1776	525	155	61	6	0	1170	335	181	35	0	179	761	403	150	24	7	2	0	0	700
rotifer_0.01_2x_1.hist	90842798	1967229	425318	159991	78354	49610	48588	43402	30446	15526	7516	5001	6951	11477	14239	4529	2610	1086	820	2019	3812	4683	2028	592	198	635	1511	4029	1342	670	197	57	22	1	0	0	0	3836	1416	77	24	9	3	0	0	0	0	0	0	2889
rotifer_0.002_8x_1.hist	86779843	2814762	565567	218224	110255	68836	56229	48578	27742	31736	15365	15486	15735	9413	5819	8419	9781	4074	2353	5791	3755	2336	4857	1420	451	1444	3437	2455	817	407	535	1070	4408	507	160	9	1	2374	1557	85	27	10	223	2071	344	113	49	15	4	2150
rotifer_0.02_2x_1.hist	94096904	1494114	326289	116478	64209	40399	40628	30541	12024	6131	6305	7124	9904	5474	2831	1086	1723	2299	3624	1972	1278	398	561	1090	2328	2762	622	199	65	31	8	1	0	0	0	2564	736	400	79	3	0	0	0	0	0	0	0	0	1080	773
rotifer_0.001_4x_1.hist	86213545	3143409	582474	232997	112426	70962	78032	46006	24981	28577	18614	21033	14452	7988	5910	8551	12216	5089	1051	2587	4886	7999	3465	1013	317	1014	2412	3295	1097	547	2209	2018	806	92	28	0	3155	2604	519	27	8	2	0	439	1692	563	251	82	26	1530
