sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_4x_23.hist	96865305	1768574	273179	111246	52819	32679	24188	21606	14071	7175	5906	6673	7754	4285	2216	2003	3176	4239	3340	1817	1178	367	1518	2950	2284	1267	527	1406	2232	1115	329	96	406	1218	2678	166	46	24	3	0	0	1322	900	336	55	17	6	1	0	839
moss_0.06_1x_20.hist	97122742	1144629	236754	97745	48649	28659	9901	5942	8975	10266	11975	13530	5193	2870	1484	583	923	1232	2593	6382	6599	2061	892	260	14	6	0	0	0	0	2897	5793	2997	344	108	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2865
moss_0.06_8x_20.hist	96862790	1538032	298626	112669	55955	34874	19171	17124	14902	9742	6620	4976	6918	4831	2499	2922	4634	1930	856	2106	3977	1734	750	1100	2349	2624	591	189	251	3523	1042	308	122	13	1831	1259	361	196	38	1	1098	531	280	104	16	4	443	561	186	110
moss_0.06_8x_30.hist	96781918	1452417	287697	108387	54253	33709	20644	18440	11338	9350	7854	4997	6445	3562	3221	4661	2686	1471	3096	2831	1835	572	1883	3658	214	684	1628	2694	897	447	521	1041	1791	205	64	147	1394	759	150	7	392	733	388	144	23	6	727	362	119	70
moss_0.06_4x_25.hist	96963572	1435976	298995	109275	59216	36379	17784	11728	17714	12140	5876	3482	4841	7790	4030	1281	1900	2535	4457	2425	1572	490	684	1330	2841	3574	806	258	85	41	3828	1136	453	51	15	0	1413	1372	273	14	3	510	774	289	47	14	5	0	0	1470
moss_0.06_2x_20.hist	97904021	1501795	330100	116798	63315	40025	32970	27395	10785	5499	5681	6418	6402	3538	2276	3293	5223	6971	1108	602	389	243	1153	2242	4790	3366	759	243	80	39	10	2	337	1012	5775	359	102	54	9	0	0	0	0	0	0	0	76	1813	603	361
moss_0.06_2x_23.hist	97233124	1383090	309351	109945	60125	37811	36738	18049	7105	5532	6452	7290	9403	5197	2688	1035	1641	2190	4609	4173	2706	844	365	118	253	809	1925	5132	1709	853	252	73	28	2	0	0	3016	1874	373	19	5	1	0	0	0	0	0	316	1396	836
moss_0.06_8x_23.hist	96752085	1510094	287498	109925	53320	33470	24502	14910	13075	7068	8244	7771	3104	5125	5592	1778	2655	3543	2737	1489	1444	2364	2226	650	923	2954	1499	481	174	2436	1501	445	177	19	2259	575	164	88	16	1198	594	242	127	46	6	564	367	121	39	399
moss_0.06_1x_30.hist	97336303	1304493	281974	102695	57090	35621	35763	17569	6917	3526	4069	4597	6391	10552	7957	2530	1457	606	116	285	539	881	4186	8138	1577	875	196	62	19	8	1	0	275	825	6855	427	121	65	12	0	0	0	0	0	0	0	0	0	0	2180
moss_0.06_2x_30.hist	96770024	1370287	283269	106314	52497	33084	34508	18171	7153	4991	5821	6577	9144	7740	4004	1273	732	721	1517	3734	7052	2202	953	278	111	355	845	2253	3275	1636	484	142	56	5	0	1603	1685	918	182	9	2	0	0	0	1446	481	214	70	22	12
moss_0.06_1x_23.hist	98420133	1623438	371214	128515	65852	42051	20965	18727	22071	11255	5448	2686	3467	5723	7100	7038	4056	1689	267	144	198	323	1536	2987	5406	3002	677	217	71	34	9	1	0	0	4566	2395	687	374	73	3	0	0	0	0	0	0	0	0	0	2884
moss_0.06_8x_25.hist	96826699	1485269	290942	109883	54406	34034	20132	17983	12927	7748	9037	6040	3642	6013	3110	3766	2448	1732	3646	2149	1393	953	4140	1210	247	789	1878	2776	924	461	328	655	2440	280	88	4	1322	720	143	6	508	698	369	137	21	6	701	232	76	181
moss_0.06_4x_20.hist	98004368	1623356	319676	116807	63444	39036	20317	9981	12615	14431	8222	4053	2919	4819	5978	3210	1849	2223	4680	2547	1651	515	395	768	1641	5250	1356	435	144	71	762	1524	3154	362	114	6	0	0	904	1427	474	193	101	37	5	32	13	3	0	1799
moss_0.06_1x_25.hist	97178830	1394847	315066	110625	58961	37516	24712	22074	20264	10333	5002	2466	3427	5658	7019	2440	2988	3988	2356	1281	830	261	1243	2416	5162	2867	646	207	68	33	8	1	0	0	1150	4436	1274	694	137	6	1	0	0	0	0	0	0	0	0	2326
moss_0.06_2x_25.hist	97398198	1448816	306856	110589	61422	38303	29390	14439	6319	7228	8430	9525	6472	3577	1850	2018	3201	4272	4092	2227	1443	450	795	1546	3304	1834	413	132	789	3914	1158	343	136	14	3	0	1479	2451	489	26	7	2	0	0	0	0	0	1398	553	331
moss_0.06_4x_30.hist	96786393	1478190	292552	109021	57251	34774	21383	19100	15686	7999	5858	6618	5880	5201	2690	2018	3200	4271	3354	1825	1183	369	1755	3412	2041	1133	254	81	2611	1868	552	163	64	6	2644	777	222	120	23	0	0	1392	737	275	44	13	5	0	0	1103
