rotifer_0.0_8x_25.hist	85417046	3071881	610961	236036	119784	74572	59256	52932	30355	25156	29343	14470	11014	14940	7730	8009	5092	6797	7600	4136	2682	2129	6832	1998	499	1598	3803	1335	444	274	3940	1169	466	52	1580	2650	761	414	81	696	1548	633	335	124	19	5	498	1733	576	345
rotifer_0.0_4x_25.hist	85539207	3261400	609367	242391	116798	73798	77682	40919	30750	35177	26001	12822	8693	14353	9586	5386	8542	11403	1813	2414	4559	5798	2511	734	1220	3906	4589	1477	491	244	71	20	5109	2190	695	42	11	5	0	580	3134	1283	680	254	41	12	4	0	0	3132
rotifer_0.001_4x_20.hist	87478392	3357305	628313	241444	129349	78868	60047	53638	41244	21033	20461	23120	15611	8628	4608	6667	10575	9289	1476	1522	2874	4704	8077	2362	149	476	1132	3018	3593	1795	531	156	61	6	2347	2263	649	353	69	1364	1381	565	299	111	17	4	1	0	0	4611
rotifer_0.01_2x_20.hist	91510654	2121037	433329	165500	82148	51741	59479	36175	14243	13929	16247	18358	11548	6382	3301	1666	2642	3526	7423	5891	3820	1192	515	149	140	448	1066	2842	3100	1549	458	135	53	5	0	0	0	1701	1695	93	30	11	5	0	0	0	0	1464	1326	794
rotifer_0.01_2x_25.hist	90715340	1985055	426262	156866	86735	53951	46965	23073	13258	15166	17690	19989	9699	5360	2773	1871	2968	3961	7792	4241	2750	858	371	315	672	2152	4512	1452	483	240	70	19	6	0	1744	226	64	1578	2151	118	38	14	6	1	0	0	0	0	0	2778
rotifer_0.01_4x_23.hist	90533212	2415067	400113	164064	79796	49200	41376	36960	29925	15260	8653	9776	13591	9958	5152	1661	2634	3516	7129	3880	2516	785	486	945	2018	4118	928	298	98	48	3611	1072	427	48	14	0	1098	1248	248	12	339	751	398	148	23	6	2	0	0	2029
rotifer_0.0_8x_23.hist	85496639	3060591	614365	236756	119651	75004	56614	45980	40172	21685	25294	18071	7291	12037	14934	7256	4732	6317	6528	3553	3414	5588	3391	991	654	2094	4984	1625	540	304	1485	2969	1285	147	45	1652	1620	882	175	8	1	2291	1476	552	91	29	12	3	0	2475
rotifer_0.01_8x_23.hist	90202815	2125369	417361	160902	80735	50440	36549	32648	27332	13938	13107	14489	5561	7679	9137	2906	3245	4331	4370	2378	1541	2523	3346	978	518	1657	2430	781	259	1082	1678	497	198	21	848	1031	295	160	31	0	1160	887	469	175	28	8	2	0	946	798
rotifer_0.01_1x_23.hist	89858934	1784753	366519	151523	75754	44574	16239	10594	16001	18304	21351	24125	15231	8418	4355	1384	797	331	603	1484	2802	4586	8959	2620	153	84	17	4	0	0	0	0	559	1678	5143	320	91	48	8	0	0	0	0	0	0	0	0	0	0	3742
rotifer_0.01_8x_20.hist	90465583	2208392	412620	163438	78795	49652	56744	30255	17631	20169	17092	8428	7849	10083	5216	3976	6305	2626	1871	4103	2660	830	1732	3367	743	458	1089	2903	1010	504	148	43	1705	1475	468	28	7	2	0	1653	955	390	206	76	11	77	33	10	721	1066
