sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
leech_0.008_2x_1.hist	144443057	1612700	283250	112477	59829	36300	20341	12164	18373	21018	12530	6178	2371	2830	3511	5079	7525	3134	497	269	269	439	2087	4058	1256	696	156	49	15	6	0	0	60	181	3995	248	70	37	6	0	0	0	708	264	43	13	4	0	0	2150
leech_0.004_4x_1.hist	142738490	1808148	345778	132243	66486	41625	27428	24500	22861	11658	13598	6916	4559	7527	8045	2558	1757	2344	3023	1644	3105	2933	1270	370	270	866	2060	1574	523	260	76	21	1175	134	1263	491	140	75	14	0	400	887	470	175	28	8	2	0	0	1735
leech_0.001_8x_1.hist	141107522	1998117	385596	144876	75887	46686	40292	24717	20649	15625	13567	6690	7451	8436	4364	2745	4353	5811	1091	1685	3183	2169	939	1824	1578	875	799	1579	525	261	618	1236	493	55	16	1054	658	358	70	2	436	710	376	140	22	6	1	592	622	372
leech_0.004_1x_1.hist	144565948	1646305	252238	108059	60204	37612	68691	33748	13287	6775	3561	4023	5592	9232	11454	8055	4642	1933	306	165	149	244	1159	2253	4813	2673	602	193	63	30	8	1	0	0	3936	303	86	45	8	0	0	0	0	0	0	0	0	0	0	3856
leech_0.008_8x_1.hist	143658383	1580206	317867	119221	62578	38524	33213	22426	13257	14619	8364	9451	3975	6562	4301	1907	3025	4037	1084	1253	2367	1833	793	294	627	2007	618	198	103	1447	427	126	193	579	1052	64	17	8	380	882	293	119	62	22	558	344	153	50	15	935
leech_0.002_2x_1.hist	142690619	1739682	326307	133752	64974	39181	21795	19468	29407	22988	11129	5487	3875	6398	7938	6969	4016	1672	533	1311	2476	4052	4178	1221	70	38	7	1	154	2163	2233	662	264	29	8	0	0	0	1781	771	256	103	54	19	2	0	0	0	0	2367
leech_0.006_1x_1.hist	145791463	1595697	256914	109187	59461	36646	37561	18453	7265	4924	5742	6488	9019	14892	10294	3274	1886	785	175	430	811	1327	6306	2489	145	79	17	4	0	0	0	0	5395	621	196	11	2	0	0	0	0	0	0	0	0	0	0	0	0	3783
leech_0.02_4x_1.hist	146789546	1393618	205393	85349	43385	26269	17120	15292	16450	8388	4060	4139	5754	3807	1969	1360	2156	2877	825	448	846	1384	1815	530	46	148	351	937	1109	553	163	47	17	1	825	891	255	138	26	0	133	697	369	137	21	6	1	0	0	1266
leech_0.002_1x_1.hist	144168155	1724041	364202	133149	75500	47622	50986	45544	18559	9464	5544	6264	8708	14378	7439	2366	1362	636	1339	3295	6224	4779	2070	604	34	18	3	0	0	0	314	627	5860	675	213	12	2	0	0	0	0	0	0	0	0	0	0	0	0	4593
leech_0.001_1x_1.hist	145281342	1822931	421452	148806	76292	48734	30418	27171	41041	26709	12931	6376	2447	2434	3019	4367	6927	9246	5316	2893	1876	585	252	75	161	515	1225	3267	1088	543	159	46	305	915	3250	202	57	30	5	0	0	0	0	0	0	0	0	0	0	4452
leech_0.006_2x_1.hist	144174499	1609702	288186	118670	58550	35516	22445	20049	30284	19314	9350	4610	2310	3814	4731	6846	7349	3061	486	263	234	382	1815	3529	2499	1387	312	99	32	15	3	0	844	2533	976	60	16	7	0	0	0	0	371	1094	181	59	25	7	1	1874
leech_0.008_1x_1.hist	145591850	1585579	236670	100945	55545	34450	42600	20929	8239	7017	8184	9247	12855	7796	4033	1282	738	306	581	1430	2701	4421	3558	1040	60	32	6	1	0	0	0	0	2242	2652	843	51	13	6	0	0	0	0	0	0	0	0	0	0	0	3766
leech_0.002_4x_1.hist	141953453	1849888	358452	138473	67357	42509	44326	27543	14540	16633	14480	7140	4636	7654	8575	2727	1571	2067	4352	3863	2505	781	685	1332	2683	1489	335	682	807	402	118	34	1745	1201	381	22	5	2	0	0	1107	767	406	151	24	7	2	0	0	1553
leech_0.004_2x_1.hist	143320861	1656378	314055	127951	60848	37561	26793	23933	33006	16832	8148	4017	3663	6048	7503	8017	4620	1924	305	397	749	1225	5818	2873	168	92	19	5	48	680	2156	639	254	28	1897	117	32	16	2	0	449	813	430	160	25	7	2	0	0	1961
leech_0.01_8x_1.hist	144168801	1593732	292830	113100	56166	35226	30523	14995	20013	10523	7070	7988	6465	3573	4376	2737	2363	3154	2370	1289	835	606	2709	791	137	438	1043	1357	451	224	65	18	1654	452	143	7	1	0	1425	351	116	46	23	7	409	496	221	72	23	735
leech_0.006_4x_1.hist	143471778	1732407	322689	125146	61583	38718	37991	18664	14836	16972	13408	6611	2796	4615	5726	7025	4049	1686	398	980	1850	3028	2577	753	91	293	697	1858	618	308	90	25	2349	343	108	5	0	0	9	1565	520	212	111	40	5	0	0	0	0	2087
leech_0.01_4x_1.hist	144597625	1543517	298367	113698	57409	35941	23625	20328	19739	10065	6728	7602	8285	4579	2368	1985	3147	3713	975	2400	1835	572	582	1131	1870	1038	233	74	23	10	2041	774	308	34	10	0	0	399	1875	103	33	12	5	1	0	845	377	124	40	746
leech_0.001_4x_1.hist	141708325	1943538	391579	145610	78173	48088	27070	24180	28308	14436	8749	9886	10854	5999	3103	3826	6068	4571	726	1255	2370	3880	2400	701	146	467	1112	2652	883	440	129	37	98	294	2724	169	47	25	4	0	0	823	1021	381	62	19	7	1	0	1365
leech_0.01_2x_1.hist	145297476	1550988	250849	104943	54501	32480	17663	15777	23830	17151	8303	4094	2707	4469	5544	5684	3275	1363	351	864	1632	2671	2288	668	38	42	99	263	2580	1289	381	112	43	4	0	0	449	1553	309	16	4	0	0	0	0	0	1651	563	186	111
leech_0.02_8x_1.hist	146290272	1264572	243489	93188	46936	29253	19254	17199	9664	7771	7992	3940	4784	3034	1853	2680	1949	888	1868	1392	902	280	851	1654	96	287	682	1027	341	169	283	565	459	52	455	27	6	574	803	43	13	4	1	282	512	169	75	24	374	223
leech_0.01_1x_1.hist	147166576	1602729	238955	101649	55508	34268	34653	17024	6702	5536	6456	7294	10141	12956	6703	2132	1228	510	226	556	1050	1719	4946	1446	84	45	9	2	0	0	1308	2615	2055	236	74	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3768
leech_0.002_8x_1.hist	141548968	1932441	373687	140574	73735	45241	37009	29623	15267	17465	12500	6435	8946	6532	3379	4705	5178	2156	1563	3846	2494	778	1182	2297	1348	748	553	1474	1057	527	155	45	1640	701	222	12	2	1141	227	11	363	558	295	109	17	4	1	932	309	210
leech_0.02_1x_1.hist	151358351	1474478	199370	84585	45834	28157	21886	10752	5245	6000	6998	7907	8759	4841	2504	795	457	189	314	772	1458	2386	3255	951	54	29	5	0	0	0	0	0	2067	1911	607	36	9	4	0	0	0	0	0	0	0	0	0	0	0	3070
leech_0.0_4x_1.hist	141339831	2010485	398647	148204	80416	49447	32029	28610	26833	13684	9430	10655	11647	6437	3330	2951	4680	6247	2929	1594	1032	1141	5419	1621	94	125	296	790	2725	1361	402	118	46	4	0	2162	620	337	66	2	0	0	0	1301	355	117	51	16	4	1249
leech_0.0_8x_1.hist	140837022	2030602	404944	150403	80898	49459	38522	32691	14795	16924	15134	7463	8604	7799	4035	3987	6324	2634	1746	3506	2273	2634	1140	694	1482	2846	641	205	153	2153	787	232	92	9	1303	678	193	104	490	456	151	60	299	876	145	47	20	5	0	1225
leech_0.006_8x_1.hist	142899917	1725502	331236	125542	64557	39961	35882	17628	18154	15851	7673	8670	7742	4279	5308	3385	2893	3861	973	2394	2095	653	1200	2334	816	452	665	1383	460	229	304	607	1387	159	49	2	591	906	180	9	2	219	880	329	53	16	6	1	824	493
leech_0.02_2x_1.hist	147433229	1335884	181183	77218	42395	26259	20273	9959	7673	8777	10237	8303	3186	1760	910	1025	1626	2170	3203	1743	1129	352	151	116	248	793	1887	1055	350	174	50	14	4	0	0	0	792	1915	382	20	5	1	0	0	0	0	0	0	0	2075
leech_0.0_1x_1.hist	143547133	1801171	335636	140126	72309	42869	19720	10392	15696	17956	20944	23666	9085	5021	2597	1481	2348	3134	4383	2385	1546	1079	5128	5537	324	179	39	11	2	0	0	0	5663	652	206	11	2	0	0	0	0	0	0	0	0	0	0	0	0	4481
leech_0.0_2x_1.hist	141766687	1847454	351658	142969	67484	42131	38020	33962	26701	13616	6591	6971	9692	13058	6756	2148	1237	1651	3475	5965	3868	1207	522	254	541	1732	4123	1414	470	234	68	19	6	0	0	0	2242	1985	396	21	6	1	0	0	0	0	0	0	0	2580
leech_0.008_4x_1.hist	144054136	1648574	304391	118864	57824	36458	38193	24572	10229	11701	13648	8065	3521	5814	4698	2012	3190	4258	1623	883	571	935	4389	1283	74	40	8	1	1044	2297	679	200	79	8	1	0	1251	1078	214	10	2	0	0	0	191	898	401	132	43	744
