sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.01_1x_novaseq_profR.hist	90622221	1928292	423119	153339	86502	54570	59275	52949	29526	15057	7289	3594	2429	4010	4975	7198	11417	14295	2273	1236	893	1461	632	183	9	4	0	0	0	0	3698	6270	2507	288	90	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4497	98844910
rotifer_0.01_8x_HiSeq2500L150R.hist	90635963	2226602	420586	165551	80327	50534	52540	25812	29129	19971	9668	9201	12791	7070	3657	5254	7163	2983	1078	2653	5011	1565	677	1248	2666	2871	647	207	273	2084	616	182	71	7	3663	227	64	34	5	0	840	944	500	186	30	9	3	0	0	1848	97914129
rotifer_0.0_1x_HiSeq2500L150R.hist	85731017	3579345	593766	230033	130307	82149	98708	88174	44989	22943	11107	5477	3774	6231	7730	11185	17742	23684	5939	3232	2096	654	282	81	3	1	0	0	413	5785	9380	2786	1113	127	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9743	97974125
rotifer_0.0_1x_MiSeqv3L250R.hist	84378854	3259563	604377	233587	129250	80429	96764	47540	18718	9545	9787	11058	15373	25383	25073	7976	4597	1914	303	368	694	1136	5398	10495	3714	2062	464	148	48	23	5	0	2814	8442	2685	166	46	24	3	0	0	0	0	0	0	0	0	0	0	8002	97022243
rotifer_0.0_1x_20.hist	86041998	2917202	649202	234005	131005	83122	74162	66247	69868	35632	17251	8506	3265	2616	3245	4695	7447	9941	19275	10493	6805	2125	920	268	14	7	0	0	0	0	2109	4218	10220	1178	373	22	5	1	0	0	0	0	0	0	0	0	0	0	0	7930	97828774
rotifer_0.01_1x_MiSeqv3L250R.hist	90310860	1668414	368203	143139	74026	43967	17027	15209	22973	26280	30654	18609	7143	3948	2042	648	453	603	1270	3126	5904	9571	4146	1212	70	38	7	1	0	0	0	0	1015	3045	3334	207	58	30	5	0	0	0	0	0	0	0	0	0	0	4469	97022338
rotifer_0.01_8x_23.hist	90326041	2086656	416537	159789	80879	50451	37403	33411	28009	14283	12488	14110	8414	5669	7033	7006	4038	1681	3058	4288	2780	867	1429	2778	2033	1128	253	80	2579	1288	380	112	1285	1572	499	30	7	3	1843	101	32	12	5	1174	437	144	63	20	5	1280	99351383
rotifer_0.01_1x_23.hist	93262434	2561427	550456	195373	106568	67333	55135	49250	22638	11544	5631	6362	8844	14602	18116	5763	3321	1382	219	217	410	670	3185	6193	3682	2044	460	147	48	23	5	0	0	0	7511	468	133	71	13	0	0	0	0	0	0	0	0	0	0	4699	102918262
rotifer_0.001_4x_MiSeqv3L250R.hist	86331764	3298842	603007	235070	124713	75526	46194	41264	54946	28021	17804	8779	11178	18456	15609	4965	2861	1697	3571	8791	8785	2744	1188	346	404	1292	3075	6089	2028	1013	299	87	34	2	0	2623	3525	1922	383	20	5	1	0	1424	236	77	33	10	2	3752	98033914
rotifer_0.01_4x_HiSeq2500L150R.hist	92451025	2730321	482018	181080	99749	61907	43412	21328	18134	20745	24197	12195	4681	4010	4975	7198	10378	4323	686	874	566	767	3643	7083	580	321	71	22	168	2356	3221	956	381	43	12	0	0	0	3300	182	59	23	11	3	0	0	0	760	1378	826	100637981
rotifer_0.001_4x_25.hist	86014710	3143301	570205	230087	110852	69960	77890	42338	24019	27477	32050	16057	6163	8587	10654	10213	5886	7857	4513	2456	1592	1397	6635	7331	430	238	52	15	5115	2556	756	223	88	9	1	1840	3678	2005	400	21	6	1	0	0	0	2201	1535	510	169	100	99540134
rotifer_0.001_1x_25.hist	84661524	3044710	469770	200135	109755	67934	84035	41286	16255	9015	10515	11881	16517	27271	17745	5645	3253	1354	672	1654	3123	5113	11709	3425	200	110	23	6	1	0	0	0	1851	5552	4752	296	84	44	7	0	0	0	0	0	0	0	0	0	0	7369	97221770
rotifer_0.01_2x_25.hist	90555336	2147619	440391	162103	90596	56699	63111	31006	13204	15105	17619	19908	7642	4223	2184	3119	4946	6602	4762	2591	1680	524	605	1176	2512	4300	970	311	102	50	1878	2478	990	113	35	1	0	0	2830	351	116	46	23	7	0	0	0	0	1733	1039	99987457
rotifer_0.001_8x_25.hist	86075082	2960684	590127	227995	114722	71951	56955	43296	40625	20718	22374	17867	8335	13761	12042	3830	5743	7667	6918	3765	2441	1378	6545	1914	871	2789	1464	470	2137	2508	742	219	911	2734	869	53	14	6	3563	361	119	47	24	791	1182	393	175	57	18	1876	99319732
rotifer_0.001_1x_HiSeq2500L150R.hist	86927072	2483955	492193	203066	100833	61489	44778	39999	60418	44872	21725	10713	4112	2272	2628	3802	6031	8050	16947	9225	5983	1868	808	235	12	6	0	0	0	0	6365	7468	2986	343	108	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7354	95486842
rotifer_0.01_1x_25.hist	90093295	1991937	431468	155715	87336	55216	53627	47903	32210	16426	7952	4685	6513	10753	13341	4478	2580	1074	1061	2611	4932	2036	881	473	1010	3233	2023	650	215	106	30	8	2	0	6412	399	113	61	11	0	0	0	0	0	0	0	0	0	0	4221	98397046
rotifer_0.01_4x_20.hist	91654259	2351531	445770	168151	91403	56267	33462	22904	34596	22334	10812	5529	7686	12691	8763	2787	2500	3336	5697	3101	2010	627	1479	2875	2532	1406	316	100	1116	2450	725	214	84	8	1120	2290	657	357	70	2	0	0	0	1513	767	254	113	36	11	814	99772295
rotifer_0.01_1x_20.hist	89615892	1642659	305338	129737	70602	43492	55461	27247	10727	5470	6286	7102	9873	16301	17584	5594	3223	1342	212	224	423	692	3290	6397	2565	1424	320	102	33	15	3	0	965	2894	2627	163	45	24	3	0	0	0	0	0	0	0	0	0	0	4830	96466168
rotifer_0.0_8x_HiSeq2500L150R.hist	85769968	3443153	616151	249432	119478	75428	81798	49981	24380	27890	31590	15578	8437	13931	7684	7848	12448	5185	1499	3690	6970	5201	2252	658	1114	3563	3944	1269	422	210	1414	2828	3063	352	111	5	0	2269	2620	144	47	18	8	2	1851	803	359	118	38	1428	96507510
rotifer_0.0_4x_HiSeq2500L150R.hist	88267697	3670292	681243	261052	140134	85560	50037	44696	54350	27717	13419	14947	20780	16895	8741	3238	5135	6855	10576	5757	3733	1165	1109	2156	4607	6074	1370	440	145	71	20	5	7770	996	315	18	4	1	0	0	3642	1491	790	295	48	15	5	0	0	3153	99508597
rotifer_0.0_4x_23.hist	85801316	3350517	615621	244213	119639	75333	71623	35188	36909	42222	20442	10080	8682	14335	17785	7496	4320	1799	3180	7827	9065	2832	1226	730	1559	4988	3256	1047	348	173	3165	1973	788	89	1397	2611	749	407	80	3	0	1403	1810	677	111	36	15	4	0	3113	99369786
rotifer_0.0_2x_23.hist	85441274	3307770	619295	238680	129134	79252	47144	25722	38854	44447	24384	12024	5512	9101	11291	16338	12836	5347	849	594	1121	1835	8717	7738	454	251	55	16	1410	4883	1445	428	170	18	4	0	5047	2752	549	29	8	2	0	0	0	0	0	0	0	5844	99042163
rotifer_0.0_2x_HiSeq2500L150R.hist	87505498	3520206	678694	257431	131703	83249	82778	73944	38377	19571	9475	8739	12149	20060	24853	7906	4557	1897	432	1064	2009	3289	15624	4570	267	147	32	9	2	0	7831	2874	1148	131	40	1	0	0	0	3191	2387	977	517	193	31	9	3	0	0	4068	99056607
rotifer_0.001_1x_MiSeqv3L250R.hist	87592054	2912454	573928	234584	112840	68330	35607	31806	48043	54960	28411	14010	5378	2972	2503	3621	5743	7666	16139	9602	6227	1945	841	245	13	6	0	0	0	0	4930	9362	3743	430	136	7	1	0	0	0	0	0	0	0	0	0	0	0	0	7833	98885174
rotifer_0.0_8x_MiSeqv3L250R.hist	85489681	3166761	617217	240601	119180	75036	76300	37486	37322	30595	18831	21278	8274	13661	12339	3925	6108	8154	6180	3363	3905	5719	2477	723	1545	4945	2251	723	240	119	2369	3640	1455	166	52	2	1640	2556	510	27	8	2	2161	951	157	51	22	6	1	2579	96648841
rotifer_0.01_2x_HiSeq2500L150R.hist	92376749	2348424	487242	176224	99137	62333	66263	46017	18118	9239	7557	8539	11871	17898	9260	2945	1697	706	478	1175	2219	3633	9378	2743	160	88	18	5	16	224	65	18	621	1862	6169	384	109	58	10	0	0	0	0	0	0	0	0	0	0	3760	100122220
rotifer_0.0_2x_25.hist	85196592	3120480	556762	230516	115811	69442	34724	31017	46851	47780	23133	11407	4389	7247	8991	13009	18227	7593	1207	656	450	736	3498	6802	5190	2882	649	208	68	33	1636	3271	4358	501	158	8	1	0	0	200	3405	1394	739	276	45	14	5	0	0	3476	98827354
rotifer_0.001_2x_HiSeq2500L150R.hist	88587317	3556252	706463	257278	145921	92052	89352	78467	30895	15755	10263	11596	16121	26618	13773	4381	2524	1050	1439	3541	6689	10950	5973	1747	101	55	11	2	338	4742	4421	1312	524	59	17	0	69	5410	1081	59	18	6	2	0	0	0	0	0	0	6367	100158797
rotifer_0.01_8x_25.hist	90309237	2086267	415906	159843	80265	50168	37059	33103	26999	13768	14566	13991	5370	7041	8735	4879	2811	2253	4743	3482	2258	704	2610	3226	188	388	922	2459	1196	597	176	51	2784	689	218	12	2	1338	649	35	10	3	984	749	123	40	17	4	0	1503	99702714
rotifer_0.01_8x_novaseq_profR.hist	90343006	2100904	412266	159359	80031	49942	37797	33763	26318	13421	13971	13739	6841	9550	4940	3630	5757	4707	976	2402	4537	1416	884	1718	2576	1430	321	330	2097	1047	309	90	1165	1376	437	26	6	1347	1009	55	17	6	199	1218	202	66	28	8	1	1405	99907118
rotifer_0.0_1x_novaseq_profR.hist	86058113	3498312	648373	245824	137706	86292	114569	59614	23472	11969	8725	9858	13705	22629	28076	9079	5232	2179	345	751	1418	2321	8562	2504	2711	8674	1957	629	208	103	29	7	2	0	0	7149	2054	1119	222	11	2	0	0	0	0	0	0	0	0	7130	100073345
rotifer_0.001_8x_20.hist	86325298	3083116	597744	232859	115993	72922	70916	34841	38584	27181	25684	12666	9041	14927	12361	3932	5295	7068	7796	4243	2751	1269	6029	2256	365	1169	2781	3702	1233	615	288	575	3281	377	1825	113	31	16	1464	1939	645	263	138	51	753	1144	512	169	55	1325	97777879
rotifer_0.0_1x_25.hist	86656463	3471432	755447	269054	147702	93923	66733	59611	71100	36260	17555	8656	3322	4956	6148	8896	14110	18835	6151	3348	2170	677	292	185	394	1261	3002	8005	2667	1332	393	116	45	4	1491	4276	1228	669	132	6	1	0	0	0	0	0	0	0	0	8380	100620984
rotifer_0.0_4x_20.hist	86879584	3414528	634695	249975	125284	77134	59104	52796	50681	25846	12513	14139	19656	17910	9267	2947	3792	5061	10655	8120	5266	1644	711	431	921	2948	6542	2105	700	349	102	29	1368	4105	2238	138	38	20	3	798	1814	742	393	146	23	6	1874	1431	476	284	98883994
rotifer_0.01_2x_MiSeqv3L250R.hist	90453214	1993031	394984	159354	73132	46254	38048	33987	39396	20091	9726	4795	6666	11007	12123	3856	2222	924	730	1796	3393	5554	4694	1372	79	43	8	1	0	0	4184	3661	1463	167	52	2	0	0	0	0	0	0	0	2849	473	156	69	22	6	962	98089350
rotifer_0.0_4x_novaseq_profR.hist	85438889	3236142	604771	240942	116678	73735	78537	54998	23797	27223	31754	15659	6422	10604	13156	10804	6227	3134	6597	5955	3861	1205	1708	3320	5715	3174	715	229	75	718	4353	1292	516	58	3280	204	57	30	5	1817	2165	886	469	175	28	8	2	0	0	3326	99809372
rotifer_0.01_1x_HiSeq2500L150R.hist	90860463	3395987	407511	171963	96024	60065	83664	48125	18948	9662	4677	2901	4033	6659	8261	11953	14994	6246	992	539	348	108	45	12	0	0	0	0	7677	6289	1862	552	219	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5700	101652801
rotifer_0.001_1x_23.hist	87381651	3707572	734150	266737	150846	95014	93278	73101	28782	14678	7893	8918	12398	20470	25397	9691	5586	2326	369	513	969	1586	7535	13950	819	454	101	31	9	3	0	0	11901	1371	435	26	6	2	0	0	0	0	0	0	0	0	0	0	0	7960	101585960
rotifer_0.001_2x_25.hist	86188337	3085353	552497	226729	110564	67878	51764	46239	43645	22258	18264	20637	18943	10471	5417	2041	3237	4320	9094	9299	6031	1883	815	802	1713	5483	3032	975	324	161	46	12	4	0	6350	3204	920	501	99	4	0	0	0	0	0	0	2184	727	241	2158	99550913
rotifer_0.0_4x_25.hist	85516179	3346567	603324	243175	116524	73713	75425	59494	23425	24502	28580	18049	12493	7838	9724	13762	7932	3304	1386	3410	6441	7975	3455	1010	311	995	2367	4375	1457	727	214	62	2293	2770	880	54	14	6	1807	2345	780	318	168	62	9	2	2099	945	314	187	99785830
rotifer_0.001_4x_novaseq_profR.hist	86220825	2944467	596617	228662	117418	72797	68986	33892	34991	40028	20774	10244	7600	12548	15567	8210	4731	1970	2593	6383	10304	3219	1393	406	600	1920	4568	2078	691	344	101	29	3985	1634	519	1645	471	256	50	1	1056	1800	954	357	58	18	7	1	0	2954	99728964
rotifer_0.001_2x_MiSeqv3L250R.hist	86500307	3196998	580583	235444	110768	70352	63274	56521	44298	22591	22471	25391	9747	5387	3070	4442	7045	9404	11265	6132	3976	1241	537	278	593	1898	4516	5052	1683	840	248	72	28	2	0	4572	2984	1626	324	17	4	0	0	0	0	0	0	0	0	5799	98213076
rotifer_0.001_8x_HiSeq2500L150R.hist	86298879	3297586	596214	240864	114916	72561	77862	38254	31822	36403	17624	13056	18152	10033	6567	9502	10375	4322	1591	3917	7399	5074	2197	642	928	2970	1110	505	4390	2194	649	191	75	7	5060	837	239	129	24	0	1500	1364	723	270	44	13	5	844	280	1715	96475687
rotifer_0.01_4x_23.hist	90390888	2504015	404879	166264	81273	50072	44144	39432	22939	11697	13644	15417	10301	5693	3025	4376	6940	8111	1289	701	528	863	4101	5715	335	185	40	12	1745	3226	954	282	112	296	1913	118	33	17	2	338	1536	628	332	123	19	5	1	0	0	1917	100126864
rotifer_0.0_8x_20.hist	85728791	3232799	622698	243054	121217	76106	61244	54235	27236	31157	23956	12247	17026	13053	6753	6013	9538	9233	1467	3335	6299	5738	2485	726	1404	4492	2483	798	265	2219	3109	922	368	41	12	3690	1059	577	114	5	375	1797	953	356	58	18	343	1588	528	316	97661052
rotifer_0.01_2x_23.hist	90995517	2088184	453151	163707	91931	57687	64574	31725	12490	13945	16265	18379	8967	4956	2563	3445	5463	7292	5495	2990	1939	604	261	321	687	2197	5229	1689	562	280	81	23	8	0	0	0	1694	3559	710	38	11	3	1	0	0	0	0	0	0	2807	99998795
rotifer_0.01_8x_MiSeqv3L250R.hist	90193531	2215733	416777	163249	79569	50086	53468	26268	23164	22296	10794	11078	10459	5780	6913	5298	3053	4036	3964	2157	1398	929	4414	2515	146	405	964	2570	939	468	137	39	3139	616	195	11	2	0	1455	783	260	105	55	258	783	260	115	37	11	1287	98084237
rotifer_0.001_8x_23.hist	85975153	3006748	592716	230026	114745	72069	65741	32298	46212	23567	17993	20331	12641	7544	9360	10260	5913	3355	7063	4681	3035	1803	6613	1934	409	1308	3114	1842	1683	840	507	1014	3302	380	119	6	270	3449	688	37	11	3	628	2167	360	119	52	16	4	1783	98741815
rotifer_0.001_8x_MiSeqv3L250R.hist	86000223	3028891	596770	231821	115476	72508	67244	33037	42857	24224	20737	14412	12655	15299	7916	3995	6336	8457	6141	3342	2167	1669	7928	2727	280	896	2132	4064	1353	675	199	58	828	2485	2872	178	50	26	4	1871	1809	740	392	146	23	6	2	1451	861	515	96815476
rotifer_0.0_2x_MiSeqv3L250R.hist	85282170	3273017	587691	241459	118239	71624	39602	35375	53434	45954	22249	10971	6859	11325	14051	4469	3666	4893	10300	8058	5225	1632	706	205	314	1006	2395	6385	4654	2326	688	203	80	8	1	0	0	0	7078	392	129	52	26	9	0	0	0	0	0	4763	97327522
rotifer_0.001_4x_23.hist	86522045	3118786	596988	232939	116090	73085	79912	39260	26106	29865	21238	23998	11395	6298	7813	11306	10541	4391	1050	2584	4880	7988	3460	1011	240	768	1827	4216	1404	701	206	60	4608	856	271	15	3	0	1479	2845	947	387	204	75	11	2	0	0	0	3800	99375697
rotifer_0.0_4x_MiSeqv3L250R.hist	85890106	3238882	599537	240516	115620	73064	77909	54296	21378	24455	28526	21485	8247	10750	13337	9635	5553	2312	2471	6081	10959	3423	1482	432	755	2418	5754	1852	616	307	90	25	2804	3601	1145	70	19	9	0	340	3088	1264	670	250	40	12	4	0	0	2989	97311173
rotifer_0.001_1x_20.hist	87177713	2977145	665410	237195	130424	83139	58713	52446	77622	39586	19165	9451	3627	3817	4735	6851	10866	14505	11853	6452	4184	1306	565	164	8	3	0	0	0	0	11601	5117	2045	235	73	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8186	98951600
rotifer_0.001_4x_HiSeq2500L150R.hist	88966076	3556453	683750	255709	140596	87160	52920	25999	38514	44059	27085	13356	5135	8479	10519	15221	10288	4285	764	1881	3552	5814	8204	2399	140	186	442	1178	5618	2808	831	245	97	10	2	1490	3663	1997	398	21	6	1	0	0	0	938	2849	948	315	188	99915126
rotifer_0.001_1x_novaseq_profR.hist	86313410	3218842	635077	236418	131405	81983	74762	36730	14461	16543	19296	21803	30312	17909	9266	2947	1698	706	1217	2995	5657	9261	10968	3208	187	103	22	6	1	0	0	0	1029	3086	8945	558	159	85	16	0	0	0	0	0	0	0	0	0	0	7248	99366826
rotifer_0.01_4x_25.hist	90406074	2277177	401551	163394	77361	48867	52581	39898	15708	16525	19275	13936	5349	4956	6148	8373	4826	2982	3090	1681	1089	1072	5093	2818	164	181	429	1145	2730	1364	403	118	46	4	1596	1642	471	255	50	1	0	476	1141	427	70	22	9	2	0	1906	100121661
rotifer_0.0_1x_23.hist	85297010	2968985	532020	222572	115591	68887	29421	21793	32918	37657	43925	27151	10423	5760	2980	947	1366	1822	3836	9442	16532	5165	2237	653	37	19	3	0	0	0	3701	7401	4110	473	149	8	1	0	0	0	0	0	0	0	0	0	0	0	0	7771	97720764
rotifer_0.0_2x_novaseq_profR.hist	85625782	3193198	617257	241702	118460	74802	80777	49165	24145	27621	32218	15888	6709	11076	13742	11451	6600	2749	1202	2959	5588	9148	4854	1419	82	44	64	172	7135	3566	1055	312	124	13	3	0	0	2650	5330	295	97	38	19	6	0	0	0	0	0	4999	99869973
rotifer_0.01_2x_20.hist	91424809	2238893	465669	169510	95032	59576	65481	32171	12666	13186	15380	17379	13265	7332	3793	2576	4085	5452	3944	2146	1391	540	2568	4993	292	278	662	1764	2581	1289	381	112	43	4	0	0	2330	1907	380	20	5	1	0	0	0	0	0	0	0	3474	99861546
rotifer_0.01_2x_novaseq_profR.hist	90304019	2093070	435696	160343	89143	55623	50331	24727	18783	21487	20595	10156	3898	6435	7984	4292	2473	3300	6948	3977	2578	804	347	386	824	2638	3283	1056	351	174	50	14	3739	1158	367	21	5	1	0	0	0	0	1804	1114	184	60	26	7	1	1369	99729345
rotifer_0.0_8x_25.hist	85366807	3112536	611965	238236	118957	74623	57709	49996	29305	33524	22446	11069	15388	14841	7679	5824	9237	6929	2904	5970	3871	1208	5185	5276	309	540	1284	3423	2669	1333	394	116	1404	2640	839	51	793	2208	440	23	6	23	2459	921	152	49	21	6	1	2296	99221154
rotifer_0.0_2x_20.hist	86634926	3412198	668281	251711	137586	84989	52620	25852	29849	34146	39830	23324	8954	4948	4889	7074	11220	14977	2536	1379	894	459	2182	4243	8894	4940	1114	357	118	58	16	3	243	728	8914	556	158	85	16	0	0	0	0	0	3083	1026	459	152	49	2900	99294279
rotifer_0.01_4x_17.hist	94203747	2512982	508394	184920	103152	64487	59539	29251	15056	17223	20089	17233	6615	3655	4394	6357	10083	5321	845	459	735	1203	5713	4632	271	149	32	86	3386	1692	500	147	58	5	0	982	2347	1279	254	13	3	0	0	0	0	0	0	1861	931	557	101489103
rotifer_0.01_2x_30.hist	90575511	2064692	406868	159770	76695	48365	54258	26673	17374	19875	22613	11151	4280	4052	5027	7273	5623	2341	4361	5156	3343	1043	451	131	197	631	1502	4005	2485	1241	366	108	42	3	0	0	0	2146	2101	115	37	14	6	1	0	0	0	1750	582	747	100233944
rotifer_0.01_4x_30.hist	90407868	2060870	411866	158483	78734	49578	58201	28594	17084	19544	19553	9642	4514	7453	9246	3780	3779	5044	3165	1722	1116	1135	5391	2753	160	193	459	1224	2182	1090	322	94	502	1505	1951	120	33	17	2	0	1570	736	390	145	23	6	2	0	0	2075	100176497
rotifer_0.001_1x_17.hist	93072930	3775605	844296	297679	160162	102144	62168	55533	83883	42779	20711	10213	3920	5288	6560	9492	15056	20098	3558	1936	1254	391	168	189	403	1290	3069	8183	7703	3850	1139	337	134	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12189	102413571
rotifer_0.0_4x_30.hist	85473136	3216023	610728	240744	117392	74114	80262	51540	22351	25568	29824	14804	8788	14509	12042	3830	6075	8109	8323	4530	2937	917	1721	3345	5203	2890	651	208	306	4293	1271	376	987	2962	1589	98	27	13	1	2163	1923	787	416	155	24	7	2	0	0	3344	100306297
rotifer_0.001_8x_17.hist	86752928	3351274	600523	242098	116546	73499	80879	39736	28063	32104	27292	13459	8627	14244	12211	5476	7650	3186	3191	7855	7686	2401	1039	1070	2286	3463	1203	3207	1999	998	294	86	397	1190	5025	313	89	47	8	0	0	0	4083	1530	254	83	36	11	2	0	87226584
rotifer_0.0_4x_17.hist	89930274	3922747	743766	276590	153565	95747	74506	36605	26924	30800	35927	22420	8606	5810	7208	10430	16543	9907	1575	856	1333	2182	10365	4539	266	146	32	9	6562	3950	1169	346	137	14	3	0	0	3039	5218	288	95	38	19	6	0	0	0	0	0	4883	101199959
rotifer_0.001_2x_17.hist	90105699	3784915	782649	280905	156236	98822	81970	73222	43811	22342	10816	8741	12152	20064	22947	7300	4207	1752	545	1341	2532	4145	16330	4777	280	154	33	9	2	0	0	0	1472	4417	6919	431	123	66	12	0	0	0	0	0	0	0	0	0	0	7783	101275924
rotifer_0.0_1x_17.hist	91279994	3888482	875333	306910	163016	104496	50362	44987	67952	76964	37263	18376	7054	3898	2016	1042	1651	2204	4639	11419	21569	6739	2919	853	49	26	4	0	0	0	4789	8149	3258	374	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10357	101422206
rotifer_0.001_4x_17.hist	90398058	3774198	713764	266899	147334	91555	60046	29500	28344	32424	36896	18195	6984	7967	9884	14302	9025	3759	1258	3097	5849	9575	4417	1291	74	40	8	1	4729	5167	1530	453	180	19	5	0	0	2451	5564	308	101	40	20	6	0	0	0	0	0	4272	101333390
rotifer_0.0_2x_17.hist	90056123	3997250	834658	298236	164662	104466	77082	68855	62990	32124	15552	7669	6084	10045	12462	18033	16560	6899	1096	596	394	645	3063	5955	9117	5064	1142	366	121	59	16	3	0	0	3393	6326	1817	990	197	9	2	0	0	0	0	0	0	0	0	6992	101853443
rotifer_0.001_8x_30.hist	85991186	2922525	590225	226288	115867	72032	63529	38765	37573	27284	16235	18345	14498	8661	10745	6784	4096	5467	8260	4496	2915	1424	6763	1977	420	1344	3200	1529	508	2183	1935	574	228	412	3572	222	62	33	2043	1170	389	158	83	30	1267	747	334	110	35	1592	100048113
rotifer_0.001_2x_30.hist	86053919	3151881	588179	225147	124158	77106	57093	28049	23609	27007	31502	25738	9880	5461	4945	7155	11349	10790	1715	933	742	1214	5769	11218	1155	640	143	45	14	6	2431	4861	2862	329	103	5	0	0	0	3334	1110	454	240	89	13	3	0	0	0	4162	100363207
rotifer_0.0_8x_17.hist	86146114	3458253	637042	254351	122309	77242	81744	47697	30903	35352	17116	18607	18749	10363	5726	8285	13141	5474	1434	3528	6664	6174	2674	781	565	1809	4305	2935	977	487	1594	472	188	20	5491	902	258	140	27	0	777	2146	1138	425	69	22	9	2	0	0	86795005
rotifer_0.01_1x_17.hist	96063569	3518502	722458	251410	130888	83905	31921	28514	43070	49271	23854	11763	4515	2495	1290	584	925	1234	2598	6396	12080	7511	3253	951	54	29	5	0	0	0	0	0	835	2505	5414	337	96	51	9	0	0	0	0	0	0	0	0	0	0	5570	104787018
rotifer_0.01_1x_30.hist	88986698	1721609	350452	142245	66746	41699	33368	29806	45022	23365	11311	5577	2140	3053	3788	5480	8692	11603	1844	1003	649	202	338	657	1403	4488	2326	748	248	123	35	9	2	7	5791	360	102	55	10	0	0	0	0	0	0	0	0	0	0	4207	96607836
