sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_4x_23.hist	96989088	1633479	273267	110487	51116	32303	31083	18749	7381	8443	9848	5304	7373	4986	2579	1808	2866	3826	3047	1658	1074	390	1854	3604	2335	1296	291	92	187	2625	3038	901	359	40	11	0	0	2493	842	45	14	4	1	0	0	820	685	227	74	43
moss_0.06_8x_20.hist	96974087	1513559	297690	112521	55394	34648	22610	11390	16364	8345	9013	4444	5692	6175	3194	1988	3153	4201	667	1496	2825	2169	939	1395	2980	1654	372	118	2452	1703	503	148	631	1894	601	36	9	759	1342	73	23	8	3	1191	197	64	28	8	1	881
moss_0.06_2x_30.hist	97078925	1380897	297116	107214	59533	37121	28725	14112	6900	7892	9205	10401	4049	2237	2179	3153	5001	6277	997	542	350	301	1430	2779	4628	2570	579	185	60	29	7	1	5769	1088	345	20	4	1	0	0	0	0	0	2086	624	207	91	29	8	248
moss_0.06_4x_25.hist	96771219	1516919	282784	109853	51898	32762	31574	15512	7611	8707	10155	8921	3424	3077	3817	5218	3007	1252	855	2103	3972	2091	905	483	1031	3299	2324	747	248	123	1602	2109	842	96	29	0	0	2850	569	30	9	2	0	0	0	818	804	267	88	51
moss_0.06_4x_30.hist	96777500	1478054	294312	109602	57450	34924	22763	20333	12993	6625	7664	8659	3341	4147	5145	3986	2297	956	1977	2110	3986	2006	868	304	650	2080	3905	1256	417	207	60	17	2719	1293	410	24	6	2	729	1401	466	190	99	36	5	0	881	385	127	75
moss_0.06_2x_23.hist	97177130	1484158	320978	113946	62179	39268	33490	25930	10209	5205	4056	4583	6371	10518	5442	1730	996	414	745	1833	3461	5054	2189	639	170	545	1297	2308	768	383	836	1671	2831	325	102	5	0	0	1434	951	316	128	67	24	3	0	0	0	0	1910
moss_0.06_2x_20.hist	98074518	1497863	333133	117284	62903	39916	28569	25519	18363	9364	4532	2587	3596	5936	7365	5212	3004	1250	201	495	935	1530	7271	2126	124	67	14	3	1900	4063	1203	356	141	15	3	0	0	2078	2816	155	50	19	9	2	0	0	0	0	0	1771
moss_0.06_8x_30.hist	96745972	1503487	285794	108856	53342	33416	19648	17550	13193	7436	8673	6354	3715	6133	3172	2323	3683	3982	632	1115	2106	3447	1784	521	1041	3332	1237	397	281	2228	952	281	160	479	2395	148	41	21	550	877	291	118	61	333	540	179	79	25	340	533
moss_0.06_1x_23.hist	97830838	1280893	296153	104585	56467	35660	33532	24760	9748	4970	5797	6549	9105	6969	3605	1146	659	377	794	1953	3689	6039	4824	1410	81	44	9	1	0	0	0	0	8090	1591	505	30	7	3	0	0	0	0	0	0	0	0	0	0	0	2660
moss_0.06_1x_30.hist	96787403	1220246	269888	98466	54526	33946	30752	15108	5947	6642	7747	8754	3359	2142	2656	3843	6095	5692	904	491	317	98	410	797	1703	5450	4652	1497	498	248	72	20	7	0	0	739	2525	1376	274	14	3	0	0	0	0	0	0	0	0	2236
moss_0.06_2x_25.hist	96834224	1396165	297485	111242	52740	33459	27232	24325	14108	7194	4185	4728	6572	8761	4532	1441	829	539	1134	2792	5273	4338	1879	548	31	16	2	0	3124	4210	1246	369	146	15	4	950	776	422	83	3	0	0	0	2257	375	124	54	17	4	124
moss_0.06_8x_23.hist	96771530	1484423	292317	110351	54965	34108	21893	19556	9613	9546	9473	4671	6122	5446	2817	2464	3907	2396	1321	3252	2108	657	1276	2480	2048	1137	710	1894	1785	891	263	77	3011	346	109	5	0	1921	444	23	6	1	0	1303	216	71	30	9	2	908
moss_0.06_8x_25.hist	96725373	1483715	289183	109425	54335	33789	20753	18538	9927	11355	6672	6305	5703	3676	4560	3744	2157	1679	3535	2215	1435	748	3092	903	1930	1999	585	1560	1571	784	231	67	2948	339	106	5	948	842	167	128	723	295	155	57	418	464	207	68	21	415
moss_0.06_4x_20.hist	98087097	1537546	308588	113827	60923	37123	16131	13298	20086	10242	4958	4125	5734	7609	3936	1726	2737	3654	2450	1333	863	597	2835	5513	323	178	39	11	1172	4675	1384	410	163	17	4	0	0	3067	612	33	10	3	81	483	79	25	645	571	189	112
moss_0.06_1x_20.hist	97088047	1195134	238966	99558	51034	30088	17147	8423	3763	4304	5020	5671	7884	13017	6735	2142	1233	513	87	215	406	663	3152	6128	3596	1997	449	143	46	22	5	0	154	461	6579	410	116	62	11	0	0	0	0	0	0	0	0	0	0	2310
moss_0.06_1x_25.hist	95796926	1219284	232042	96705	49624	29283	12863	6318	7941	9084	10595	11972	8433	4661	2411	766	1145	1528	3216	2204	1428	445	569	1106	2363	7562	1706	548	181	89	25	6	1	0	0	2916	1830	997	198	10	2	0	0	0	0	0	0	0	0	2318
