sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0.0	0.000543583320793488	0.0008434613046027775	0.0	0.0	0.0	0.00044826084264781976	0.000503234486344351	0.0007341127542835543	0.00045199361961729116	0.000876476829611616	0.0	0.0004666008903686945	0.0006431794576934321	0.0005248861275612867	0.0006658393335512408	0.0008114699727799782	0.0	0.0	0.0004886414146434889	0.0008421297921445768	0.0011633845648335943	0.0	0.010663244066758976	0.010568719031200383	0.010863606964917458	0.01050097267363643	0.010791783000445648	0.011095448951286	0.010477189570088322	0.010431623519674084	0.01060336926458561	0.010658475243529052	0.01085491465939542	0.010751487794161092	0.009958127872639656	0.01012799348446744	0.010136827564036345	0.010070118218267745	0.010299583769425349	0.010272869482728384	0.009565555374928227	0.009833186570361035	0.009964055294773105	0.009865753139915901	0.010697690300549515	0.009932195054272789	0.0011154893734681387	0.0012895600879802573	0.0015753928426341136	0.0011822888018683576	0.001456804792555889	0.0014523532972385402	0.0017290212272310966	0.0017701284925187603	0.0019419520877126467	0.0017437654543480555	0.0012576498152881371	0.002216501442503689	0.0019930006520173346	0.0018715967423052716	0.0022280576279324338	0.0016248708903359931	0.0021699942181872796	0.0023316825339109487	0.0018929291059943659	0.001854040126140999	0.002050580915274573	0.0019568672233238665	0.002845609654652059	0.0020959343129611134
club-moss_0.001_1x_23	0.0005752121629914917	0.0	0.00042200999772133604	0.0013954548361614456	0.0	0.0	0.0	0.0	0.0	0.000990933127200634	0.0	0.0006190690104957029	0.0005414443804715735	0.0	0.0	0.0	0.0005218346595582069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01069130361071619	0.010522635270120201	0.010678938796666343	0.010761747777971132	0.010593144484080932	0.01061203551087338	0.010360468172914094	0.00997117654242588	0.010123884409711664	0.010565852498919122	0.010420765265641185	0.010278058226184574	0.009437929906105211	0.009405503416680484	0.009347146908521241	0.009724285642208917	0.0094372466168569	0.009312045302988878	0.008649585212101721	0.00880115626464747	0.008909523155917342	0.008896418283805246	0.009395605204896988	0.008924643525458015	0.0013828465564943136	0.0012294120481119869	0.001599535587257401	0.0014795594665519178	0.0012128503533022773	0.0015568735177404714	0.0018678186956299606	0.0017105389232787754	0.0017074162864778707	0.002183573254930326	0.0014848560400370216	0.001948208658116335	0.0018209203503614549	0.0015690364662946283	0.0016179496774292733	0.0016086149485270403	0.001988825157879299	0.0017369080511584311	0.0014247197809152694	0.0014756528643214148	0.0013765185871121711	0.001497280621556603	0.0016928968442938576	0.0012976197343700102
club-moss_0.001_1x_25	0.0007147402408542755	0.0	0.0	0.0013655064163268546	0.0	0.0	0.0005213598299900769	0.00040475763494889647	0.0	0.00116639839632349	0.0	0.0005020328885803151	0.000516475371639015	0.0	0.0	0.0006245369999626773	0.00044399421704757167	0.0	0.0	0.0	0.0	0.0005211361821524569	0.0004567541400798363	0.0	0.011120303675261747	0.010958371248450342	0.01083358053388799	0.01112608085534811	0.01064228946124782	0.010973938986277841	0.010506551525524105	0.01039430213253392	0.010556255339376106	0.01076394431196531	0.010598284010967948	0.010460944024941157	0.00969169116180851	0.0095292576054784	0.009489017429554852	0.009915837150538983	0.009639007730381751	0.009541208100327154	0.009110105661206779	0.009074447592559539	0.009150628811276734	0.009506232035551334	0.009708069369214863	0.009059184894282667	0.001350260678414367	0.0013875469635522327	0.0015152688051542776	0.0016035777463210639	0.0013750217425867592	0.001515623071357216	0.0018679914770356788	0.0016409354691403442	0.0016664061566938533	0.002216494902276489	0.0014447737166228471	0.0018633228203030817	0.0018639894305702465	0.0015951541428340585	0.0016928254925498603	0.0017278395559029837	0.001849289458686206	0.0017753728172814323	0.0015973389768479704	0.0013418944248306884	0.0013397080830660202	0.0017487186966531904	0.002046096553694323	0.0012699853802868699
club-moss_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005688999600719475	0.001115342082103758	0.0	0.0005429664594522406	0.001341218803984637	0.00192472058884003	0.002217568101330295	0.002730810934021063	0.0	0.002198268207060056	0.0028576606071641954	0.0031729058454436246	0.0028954461636061662	0.003159924405163402	0.0013788792939243117	0.004201315376302112	0.0033226673306265163	0.009943012218398639	0.010537143461667023	0.010559842669972948	0.009813342553538157	0.010242150502780512	0.010856402793755486	0.011001127904625995	0.011625693934662146	0.011802767745841268	0.010806711265059188	0.01147444138244881	0.012109256542061507	0.012334662704166766	0.012776725191290111	0.013013989267824499	0.012336302074497405	0.012599824247386834	0.013237942752706995	0.013464201772379392	0.013602884304171286	0.013712534977478166	0.013303038647891901	0.014775947877074005	0.013851348983246614	0.0005206446043666887	0.0007055113622613373	0.0011457986238615084	0.0	0.000846954991318479	0.0009837392419837913	0.0019657053071799927	0.002226985137431521	0.0025107238603200677	0.0017132839968671946	0.001699991555825	0.002988485185287061	0.0032644730794727165	0.0039121252517469295	0.004495760632133354	0.002807233447945382	0.0036982177150829527	0.004697836450697117	0.004822796922840764	0.004787905447231514	0.0050191514327994164	0.004613903317958783	0.005939049027084821	0.005232715236188147
club-moss_0.001_1x_MiSeqv3L250R	0.0006039162941074187	0.0	0.0	0.0013960096543786317	0.0	0.0004278507051510303	0.0004928449386293548	0.0	0.0	0.0011922979263699702	0.0	0.0	0.0009393655891796613	0.0	0.0	0.0008158983440001722	0.0	0.0004535807016695149	0.0007703696037820936	0.0	0.0	0.0013158476799346077	0.0	0.0	0.010711405823261633	0.01082759447058707	0.01067756511481768	0.010862851636503204	0.011091128683577523	0.010999514220880906	0.01087578949987053	0.010533504976112081	0.010506309904422924	0.010759480779607552	0.010762919195524731	0.01065669231475286	0.01011495552592636	0.01001532305700815	0.009940470157788104	0.010462798488598792	0.010221456690479047	0.009922989741267596	0.009747094505539412	0.009680779096431093	0.009776623890168284	0.010092381295530238	0.010526327141553849	0.009749672910407885	0.0012072748848969276	0.001439504587691911	0.0015867912076278196	0.0016873950967466692	0.0013222991605055113	0.0015270814954280215	0.0019334947728652438	0.0017598848783674853	0.001739840509406935	0.00211455897145062	0.0013655451156550247	0.0019753679432452727	0.002369454798843159	0.0019187958983039864	0.002058436198128655	0.002071478573890399	0.002201698308774239	0.0020143093412545144	0.0023152264902893175	0.0021173892237045374	0.0019034767771446525	0.0025365469192894724	0.0028645740019514255	0.001911071384369579
club-moss_0.001_1x_novaseq_profR	0.0005859162662027725	0.0	0.0	0.0013090307592325866	0.00047375459352593213	0.0	0.0006120722862211911	0.0	0.0	0.0009413874866600463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011129219365857626	0.010845300165342723	0.010889532055308513	0.011108036506898516	0.01056955142629979	0.010961362849646574	0.01049752680141171	0.010170273596900183	0.010289324165455372	0.010815624851562967	0.010557681407712969	0.01035173383244173	0.009385058385947758	0.009316329991750678	0.009394443311454004	0.00980525900143842	0.009343061896658912	0.009413696796786426	0.008739545236761306	0.00874839789922727	0.008876183597262714	0.00947376051668736	0.009438700215866309	0.008801335274066754	0.0012713532419048887	0.0014317491617219396	0.0015058150521560971	0.00169624743272938	0.0012853588156810777	0.001259128197386093	0.0018019458338551248	0.0015864858166818	0.001589727993555955	0.002048529584885243	0.0014121396817902393	0.0017803387120182454	0.0016690612807630854	0.001355086036816444	0.0015006498276752174	0.0015451835431831617	0.001530861653580357	0.0014816295581285344	0.0012267220658075562	0.001117527509987334	0.001142111092122569	0.0015095725293082839	0.0015844361631785913	0.0011090550319636865
club-moss_0.001_2x_20	0.0	0.0004646483079856554	0.0007643026452863423	0.0011817455478397587	0.0006778842895606698	0.0008607349250420752	0.0	0.0005820508318242674	0.0006829567724054684	0.001086868796181535	0.000564913371148349	0.0009077866402924205	0.0	0.0004765273670176694	0.0006108435818435713	0.0006694806942450735	0.0008577508398173271	0.0007763717366612672	0.0	0.0	0.0	0.0005340948882953954	0.0009671880820454053	0.0	0.011055703465031055	0.011248757730843535	0.011243413109963683	0.011130368847112816	0.011343065598894184	0.011430048646010812	0.010978033467824158	0.010938578480016009	0.010982205523399716	0.010913823011765276	0.011141254416713415	0.011169180261204212	0.010140619354898402	0.010209511115411294	0.010493289985381439	0.010425933491791717	0.010668855507013339	0.0105506286549356	0.009637467666173943	0.010004682873694009	0.00999147219167136	0.009724199581252566	0.010849993209122537	0.009995017871865379	0.001300718592580982	0.0019851798644751097	0.0019655208650294327	0.0017333477142947179	0.0021186743823971136	0.001961845425637854	0.0021299923314587023	0.0020627584909554534	0.0021809813450376692	0.002270497918500878	0.0018139489546739984	0.002600229222045725	0.0019687418242016934	0.0020897752306254153	0.00240782203232924	0.0019424251969918586	0.002374574620576211	0.0024971715283777156	0.0019245208541421152	0.0020395104647423375	0.002039091283698476	0.0019236298201475686	0.002677790466197999	0.002100552284154773
club-moss_0.001_2x_23	0.0005799597455670227	0.0	0.0005457291439097138	0.0012258262476056109	0.0004925994693991173	0.000428384986794084	0.00041430649700076533	0.0	0.0	0.0009564091446014576	0.0	0.0006138763054679672	0.0	0.0	0.0	0.0004270950589910767	0.0004760438625010954	0.0	0.0	0.0	0.0	0.0	0.0005697875673416347	0.0	0.010952822928823797	0.010965597983677128	0.011127868465728616	0.011224136657778501	0.011056645684957593	0.011205900601436851	0.010710324217376818	0.010609649148258281	0.010644439217195887	0.010967868918291122	0.0108928393510175	0.010797967012289642	0.009833022487597553	0.010044002757927937	0.009966344465367524	0.01008325245114641	0.010102084844713798	0.010037178916965676	0.009349119729082936	0.009525361109227828	0.009696049759119956	0.009653678710724147	0.010299066917785357	0.009698282239325274	0.0013001868294237357	0.0015699926167515497	0.001704761254401314	0.0017742055702460156	0.0016804340839806212	0.0017059898368568984	0.0019097241275624842	0.0017155307190280936	0.00181873249674436	0.002254608604467773	0.001445078940131048	0.0021312617504303365	0.001749106845428326	0.0017518403953970512	0.0018998233165599362	0.0016719408618748898	0.0020217462337894627	0.0019292389407803035	0.0015583790885102537	0.001584595408328224	0.001618949580531546	0.001692002741885789	0.002193618337672876	0.0016505948270145482
club-moss_0.001_2x_25	0.00045099470069229257	0.0	0.0	0.00138324361534297	0.0	0.0	0.0	0.0	0.0	0.0009333951227256624	0.0	0.0004721047197663816	0.000635456096713188	0.0	0.0	0.000561416409683657	0.00044229738511224285	0.0	0.0	0.0	0.0	0.0005866847499903857	0.0005498939510860723	0.0	0.011061198489719724	0.011022603977527978	0.01098166410259385	0.011388789623462561	0.01087049586350839	0.011213683970921387	0.010920066263271593	0.010716760758808263	0.010893740104206706	0.011170344384997536	0.011110386390494937	0.010982519295195817	0.010249828989817312	0.010287338865862255	0.010296957458706811	0.01052511258609482	0.010278624241351387	0.010394285040761215	0.009705175402600444	0.009941809834453915	0.010117340749265437	0.010318423032231957	0.010499490202590781	0.0100747983548125	0.0013442210421113524	0.0015128883338093489	0.00148156636138003	0.0015593492439246264	0.0014498283326644312	0.0015160993721932122	0.0018329511449252417	0.001776633630202017	0.0016789419082318437	0.002206545866647016	0.001349639301110329	0.001993367803040819	0.002012973816210696	0.0017412221274527551	0.0019470108588809524	0.0018392972641265693	0.0019362433568948583	0.001978137307438985	0.0017663488215268058	0.001781909389775215	0.0017823642909077055	0.0019693635239491094	0.0022017791257432986	0.0017061902505476454
club-moss_0.001_2x_HiSeq2500L150R	0.00048823187313527263	0.0006637009470140421	0.0009832895162105574	0.0	0.0008112177729293741	0.0007471339678873937	0.0008916715128659662	0.001060540531287289	0.0012864474306703481	0.0	0.000971583733470955	0.001492056034581609	0.0016841160314287412	0.0016882063880087684	0.0020743881330273144	0.0	0.0020672588278806145	0.002213120521182865	0.0021592194926539185	0.0019189286428516349	0.0022505714938927737	0.0005614764392905324	0.003161693787840438	0.0020920216996044828	0.011189022648003737	0.011526117376491441	0.011406404846189672	0.01101477282309042	0.011677725564209946	0.011669348204006239	0.011520242795640444	0.011836976271686369	0.012149728456687901	0.011012749299377072	0.011983403481372857	0.012364877610355807	0.011946069736585962	0.012155910366184176	0.012431832729228565	0.01196347837761852	0.01245061285902256	0.012613363518772883	0.012038445767492224	0.012641420085843619	0.012619074192118983	0.012274054446620487	0.013460118046505664	0.012663973653356812	0.0014161674661062652	0.0018275957220596855	0.002078502592216399	0.0013841194255265023	0.0020585552180142895	0.0019969801343529183	0.0023147934731356733	0.0026673467389099854	0.0029172977955421752	0.002497387548702073	0.002217741949141216	0.00319343607718028	0.0032865148432001117	0.0035218285743483175	0.004114648942708996	0.003013142008441295	0.0037356656357877827	0.0042097687213197505	0.0037540328042793346	0.004159197404272753	0.004164565599966994	0.003876772678285004	0.0051619497858202195	0.004151490501726769
