sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.001_1x_1.hist	85468912	3031341	629627	229244	130110	82133	82333	73546	30837	15726	7613	8601	11958	19744	24496	10257	5912	2462	390	266	502	821	3900	7583	5815	3229	728	233	76	37	10	1	0	0	11190	698	199	107	20	0	0	0	0	0	0	0	0	0	0	6772
rotifer_0.001_8x_1.hist	86021697	2965914	584362	227505	113234	71142	61667	41165	41830	21332	21551	16703	15842	8756	6829	9881	6840	2849	5997	5586	3622	1131	3936	5577	327	518	1233	3287	1363	680	1269	2537	1081	123	38	2722	781	425	84	1014	1324	541	286	106	1012	475	212	69	22	2164
rotifer_0.01_8x_1.hist	90279017	2113281	410618	159356	79323	49686	38721	34588	22988	14545	16965	13167	5054	7171	8896	3602	3537	4720	3680	2002	1444	2363	3799	1110	389	1245	2118	681	226	2565	798	236	93	9	2333	526	150	81	15	400	1163	475	251	93	14	3	0	1092	426	254
rotifer_0.002_8x_1.hist	86448060	2867361	567194	219008	110724	69365	49582	41001	42088	21464	18097	19822	7609	10662	13228	4208	5415	7228	6087	3313	2148	1425	6550	1915	410	1313	3125	2142	713	355	1308	2615	1387	159	49	1625	1697	925	184	9	2	644	1835	687	140	86	37	11	2	2270
rotifer_0.02_1x_1.hist	94636259	1376763	312219	114827	53062	33905	21143	18886	28527	21311	10317	5087	1952	2480	3076	4451	2564	1067	308	757	1430	2340	6233	1822	106	58	12	2	0	0	0	0	0	0	4554	283	80	42	7	0	0	0	0	0	0	0	0	0	0	2144
rotifer_0.006_8x_1.hist	88560172	2439284	479931	186046	92846	58272	53637	27892	37456	19101	13929	15739	11127	6433	7981	6201	6964	3694	2081	5121	3321	1036	1787	3475	431	982	2337	2360	785	391	1933	1096	437	49	1055	1479	424	230	122	1471	489	199	104	981	484	160	71	22	6	1550
rotifer_0.004_4x_1.hist	87931518	2688565	518645	205206	98693	62397	65641	55436	21827	16971	19795	21406	8217	6934	8603	6574	4670	6233	6171	3358	2177	679	2444	4752	3356	1863	419	134	43	20	5001	1495	597	67	20	0	0	3791	757	41	12	4	1	1	1955	650	290	95	30	1440
rotifer_0.02_8x_1.hist	93644036	1436449	284873	108771	54398	33946	24352	18951	18951	9664	7470	8440	6260	3459	3003	4345	2504	1258	2648	2055	1332	415	1050	2041	814	451	234	625	1208	603	177	51	1009	515	163	9	1	1091	217	11	2	0	240	633	104	33	14	3	0	724
rotifer_0.0_1x_1.hist	83602488	2772977	464368	197405	107586	66338	70187	34483	13576	10416	12149	13727	19084	29187	15102	4804	2768	1152	425	1046	1975	3232	15355	9462	555	307	68	21	6	2	0	0	0	0	6807	3498	1004	547	108	5	0	0	0	0	0	0	0	0	0	6469
rotifer_0.004_1x_1.hist	87901896	2553835	451908	189043	98156	58485	33701	30103	45471	36269	17559	8659	3323	5176	6421	9290	14736	8541	1357	738	477	342	1624	3156	6744	3746	844	271	89	43	11	2	2415	4931	1567	96	26	13	1	0	0	0	0	0	0	0	0	0	0	7020
rotifer_0.004_8x_1.hist	87638383	2623287	521390	201541	100988	63375	58361	28672	41098	20959	15644	17677	8084	10140	10172	3842	6093	8133	1292	2786	5261	3553	1538	930	1986	3869	872	280	705	3551	1051	311	123	13	2430	1410	404	219	42	405	1069	437	231	85	1154	383	171	56	17	1616
rotifer_0.02_4x_1.hist	93802241	1579807	276232	110352	52961	32950	31876	27568	10854	9548	11137	5491	6860	4676	2418	1942	3079	4110	1683	915	592	683	3245	1880	109	154	367	977	902	450	132	38	519	1556	494	29	7	3	0	23	922	376	199	73	11	2	0	234	371	222
rotifer_0.001_2x_1.hist	86222105	3201070	587281	238270	111637	70513	58250	52033	54726	27909	13512	7802	10846	17908	14661	4664	2726	3639	7660	8717	5653	1765	764	222	289	925	2202	5872	3950	1974	583	172	68	6	1	0	0	5209	2660	146	47	18	8	2	0	0	0	0	2953	1770
rotifer_0.006_2x_1.hist	88972727	2394455	475908	186257	91310	57428	64244	31563	19314	22094	25771	16478	6325	3498	4339	6278	9957	10054	1598	869	562	468	2223	4321	4665	2590	584	187	61	29	7	1	5506	2222	706	43	11	5	0	0	0	577	305	113	17	4	3017	1218	405	242
rotifer_0.002_2x_1.hist	86517577	2933326	536540	218658	104093	65382	61610	55035	31624	17849	20819	23525	9722	5373	6058	8765	13903	7460	1185	644	710	1162	5518	10678	627	347	77	23	6	2	3766	3460	1383	158	49	2	0	514	5932	328	108	43	22	7	0	0	0	0	0	3976
rotifer_0.01_2x_1.hist	90492267	2014508	419342	155791	84927	53051	58079	28534	13991	16004	18668	9743	3739	6174	7659	9881	5695	2371	376	586	1106	1809	8596	3004	175	96	20	5	0	0	809	1617	5012	577	182	10	1	0	0	0	0	0	1868	974	161	52	22	6	1	1402
rotifer_0.006_4x_1.hist	88815812	2509683	480027	187495	93960	58840	52698	25890	37719	20532	13642	15414	11177	6177	5818	8418	7576	3155	1171	2882	5443	4102	1776	518	227	727	1731	4615	1639	818	241	70	27	2	3798	236	66	35	6	0	1238	1227	650	242	39	12	4	0	0	2725
rotifer_0.004_2x_1.hist	87607441	2891525	543125	205824	113612	70597	50029	24579	24750	28313	31627	15597	5987	3456	4287	6203	9838	13133	4697	2556	1657	516	551	1072	2290	7327	1653	531	176	87	245	490	5153	593	187	10	2	0	0	374	2727	1116	591	220	35	10	3	0	0	3305
rotifer_0.01_4x_1.hist	90208315	2413499	391279	161151	79553	48714	39446	35235	31245	15934	9007	10177	12412	6860	4781	6918	6538	2723	770	1895	3579	3716	1609	469	474	1518	3613	1355	450	224	65	18	3842	442	139	7	1	0	897	1272	423	172	90	32	654	272	121	39	12	1270
