sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0030453609412561806	0.0027106760169654212	0.0025737538696320493	0.0025230008868299984	0.0048891092593011	0.004583673238760391	0.004286365842358985	0.0042459829553572834	0.0066929391675671634	0.006483347851099204	0.006162326950351373	0.005799992594195396	0.008526580867011977	0.008457474627328267	0.007910981931836848	0.007791290664893856	0.01035910518564795	0.010296634121306032	0.009758294786131891	0.009543893450278222	0.019447285620618125	0.01917400009029787	0.018666327749823686	0.018428458776346256	0.0009418055023091239	0.0007745716626132005	0.0005603245140963881	0.0008251911201042812
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026778976523408587	0.0023404560285461774	0.0020950311685079544	0.002142898654100424	0.004672485321543926	0.004269983862063025	0.003933607078577385	0.00396089128045177	0.006395241278377403	0.006193429746449421	0.005934124671539569	0.005592939813762017	0.00859872327950568	0.008355885729987049	0.007803539878918003	0.007657748371787238	0.010144022074586466	0.01010969459560199	0.009606212826272215	0.00935567315759694	0.01983445285184008	0.019258990459390894	0.01861326674907119	0.01844689496221727	0.0007294185293484302	0.0	0.0	0.0004969524850011218
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0025499234918965096	0.002054315514245507	0.0018118752346867745	0.001854683515504443	0.004478871702490603	0.003893746016146973	0.003687430767664903	0.003689406212002891	0.006165034555731783	0.005960857994479021	0.00558664670077621	0.005337932608814012	0.008276712808028613	0.007983740704499118	0.00737976160995701	0.007328312908997541	0.009985850128908185	0.009860486017145722	0.009273451269352351	0.009072826375793637	0.019713842263382537	0.019114321302682306	0.01859441376162808	0.018411569852152823	0.0005375925687399308	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.002678329743054867	0.0021776157027211685	0.0019874000442204835	0.00223951346235951	0.0046876467728413996	0.003998886390241173	0.003834736806245555	0.004095793920202953	0.00626706863731456	0.00605611730663712	0.0057527439443507055	0.005763555396712342	0.008474537572793558	0.008128177290541588	0.007568645533074039	0.007740535354851087	0.010333093366239053	0.009993208379171305	0.009440181848047857	0.009425872685139601	0.020115617525171534	0.01934539560427515	0.01880805518192834	0.01893408972963348	0.0006593027167409487	0.0	0.0	0.0006195839135892313
nematode_0.002_1x_1	0.003045174887659867	0.002701233234301103	0.002567450507334918	0.002662814630208269	0.0	0.0	0.0	0.0	0.005539548288209818	0.005507656051540441	0.005263814682443269	0.005222869122020368	0.007709712901893745	0.0075094220036875155	0.007206085287576523	0.006866885107181404	0.009753869204871425	0.009583930227918517	0.009136360489196877	0.008932140042344248	0.010704568540593274	0.011284315006745312	0.010753072196389333	0.010463786750782035	0.020798261438559854	0.020453706341421483	0.019744981080549704	0.019618831931495193	0.001916893326174082	0.0017866842864477069	0.0016174865889089253	0.0018767374516156538
nematode_0.002_2x_1	0.0026866345780912834	0.0023400524401793344	0.0020510267740886275	0.0021474445929969754	0.0	0.0	0.0	0.0	0.005634408111794948	0.0052019300341609905	0.004940207577571373	0.004852654021503615	0.0072199262262175185	0.0072878988295739236	0.006800934320361151	0.0064745054586292485	0.0093874055156073	0.009179124748284811	0.008612778614553113	0.008473466844164699	0.010950165837042919	0.01099867699986837	0.01042494205949755	0.010101024610174151	0.020888844832848922	0.020280356789079194	0.01955212640297428	0.01923970935963628	0.0017180264336256845	0.0013768585512820668	0.001143956393381921	0.001382926723186674
nematode_0.002_4x_1	0.002554175095936797	0.0020965046909219567	0.0018105763633592894	0.0019623267157075613	0.0	0.0	0.0	0.0	0.005571821818969205	0.004896012100400051	0.004647050061231527	0.004688412619994593	0.007058231047361698	0.0069907435875180045	0.006474538958054546	0.006260331705022659	0.009271386575687084	0.00901956496147725	0.008363149946329779	0.008297185792604177	0.010986121301615318	0.010783782076664911	0.010190633856244377	0.00998696000313117	0.020534625101240583	0.019945495176255816	0.019394771733833905	0.019224144068612378	0.0014828552723854525	0.0010238804423345353	0.0008153733065285995	0.0011601019744426238
nematode_0.002_8x_1	0.0025363643027748236	0.0021715891819901975	0.0018761496052979293	0.0022385174340078633	0.0	0.0	0.0	0.0	0.005481944624525973	0.004809892832070609	0.0046929432576860945	0.0049693386374445305	0.006986038910093578	0.0069681828394724515	0.006598750590014119	0.006608507818876919	0.009263762077837386	0.008957714984396991	0.008431705787657694	0.008522350427532414	0.011073732408409163	0.010740416800994414	0.010231874574276364	0.010239711439638447	0.020695369900427966	0.0200023221962912	0.01951972982744997	0.01955841531208032	0.0015437962072290153	0.0009291486881183481	0.0009562894151207628	0.0015505981792264575
nematode_0.004_1x_1	0.004888250609367619	0.004712833848060239	0.004509652998352002	0.004660847807012843	0.005538911956888238	0.005684091940982244	0.005614442732840015	0.005453568354627934	0.0	0.0	0.0	0.0	0.009314983742450185	0.00934409959930619	0.009097049725147922	0.00872697647773194	0.011267873210963229	0.011372065908916271	0.010936237062945515	0.0107047908436644	0.013022924574358167	0.013086584817344354	0.012704766394147629	0.012377304748473521	0.022409217825929986	0.022126027394986484	0.021515939572761628	0.02140578698225384	0.0038560228327306984	0.0037005511282312328	0.0036382889702750785	0.0038051719778561177
nematode_0.004_2x_1	0.004541410722865965	0.004267873400584998	0.003886504729668573	0.003942664784230349	0.0054571499628691235	0.005200254703453582	0.004890581994748724	0.004744760532717896	0.0	0.0	0.0	0.0	0.009051847782179273	0.009044598578676809	0.008491828434699106	0.008113996017568672	0.011211762792140288	0.01095569630526161	0.010267525315080824	0.010085016047707167	0.012707027605418591	0.012679109374710193	0.012277380348421699	0.011916986324037933	0.022542379814158263	0.021921808781161792	0.021291304217365914	0.021087256063943904	0.003546255496680047	0.003181512338523453	0.002931335094311347	0.003170834581452209
