sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
oyster_0.002_4x_1.hist	65163093	6217170	1283045	520091	245317	155269	174903	127724	55721	63744	74354	43504	17376	28691	35597	18085	10425	13916	19943	10856	7041	2199	5991	11648	8634	4795	1081	347	865	12118	7086	2104	840	95	29	6488	3448	1879	374	19	5	2474	5368	2012	334	110	48	15	4	7262
oyster_0.0_8x_1.hist	63090045	6136385	1359568	525357	262856	164855	136458	121895	89301	60438	70498	34767	41529	36012	18634	15166	24056	18275	4676	11510	19376	6054	3830	7447	7080	3932	4450	6938	2311	1154	3424	6847	6393	736	233	935	7054	3846	768	41	12	4	5035	3678	612	203	90	29	8	6464
oyster_0.01_1x_1.hist	73026713	5204247	924311	387515	202590	121364	71018	34891	40302	46104	53779	60769	32305	17857	9239	2938	1693	1755	3695	9094	17177	20911	9060	2650	154	85	18	4	0	0	578	1155	18721	2158	685	41	11	5	0	0	0	0	0	0	0	0	0	0	0	13123
oyster_0.006_8x_1.hist	69956798	5202092	1136591	439285	219670	137675	110837	99009	81733	43144	50325	40498	15714	25945	26300	8399	13322	17784	6111	7988	6052	9907	7166	2096	1911	6115	8447	2719	905	451	4083	6206	2481	285	89	4292	1983	1080	215	10	4080	1711	907	339	55	17	1084	3533	1176	705
oyster_0.004_4x_1.hist	67448999	5853275	1187482	482782	228013	144263	163450	125196	49294	56392	65779	49368	18953	17689	21947	22478	12957	17296	10738	5845	4997	8179	10316	3017	3681	11779	2658	855	284	2761	10876	3230	1291	147	46	1	7310	3986	796	43	13	4	3404	3183	529	175	77	24	7	6448
oyster_0.01_8x_1.hist	73724987	4763211	1025085	395718	197010	123587	112094	76188	74895	38195	32988	37057	17246	22903	11850	10951	17370	7528	3441	8471	9883	3087	2884	5607	7125	3957	892	898	6301	3149	932	276	2260	4687	1490	92	25	12	5624	311	102	41	1260	2656	441	146	64	20	5	3398
oyster_0.004_8x_1.hist	67907314	5438969	1198883	462026	232455	145345	119928	107129	88758	45265	52400	49384	18959	27683	19689	21437	12356	6672	14045	12433	8063	2518	6413	12469	858	2744	6531	5328	1775	886	6092	1809	1927	5781	1838	113	31	629	7872	436	144	58	29	4405	1433	476	212	69	22	4618
oyster_0.001_8x_1.hist	64439811	5837355	1298762	500382	252170	157729	137475	122804	71235	75617	53831	35381	49189	27191	14069	16537	26230	12509	6725	16555	12798	3998	3726	7245	10719	5954	1343	431	4762	9431	2793	829	671	2013	11086	691	197	106	1277	4598	1531	626	331	3597	1258	418	186	61	19	6722
oyster_0.02_1x_1.hist	81945625	4608652	864082	316553	179652	113368	107459	95991	58309	29736	14396	7099	5471	9032	11206	16214	23676	9864	1568	852	552	417	1983	3855	8236	4575	1032	331	109	53	14	3	2669	8008	2547	158	44	23	3	0	0	0	0	0	0	0	0	0	0	7271
oyster_0.001_2x_1.hist	63296071	7146922	1300460	544152	282763	168593	90918	81215	122675	109867	53194	26233	14414	23799	29528	42727	31072	12946	2058	1119	1904	3116	14801	28780	3764	2090	471	150	961	13460	3987	1183	472	53	16	0	12501	8537	1706	93	30	11	5	0	0	0	0	0	0	14670
oyster_0.008_2x_1.hist	71206946	5538803	1027415	425721	214437	128672	77668	69379	104797	80331	38893	19180	9512	15705	19484	28194	24545	10226	1625	954	1802	2949	14011	18195	1069	593	132	41	560	7847	8278	2458	982	112	34	1	0	0	11660	646	214	86	45	15	1	0	0	0	0	9103
oyster_0.0_4x_1.hist	62508364	6840291	1393688	567590	269559	169850	183847	157140	61872	53765	62714	70866	39869	22038	11403	15668	24852	33176	11193	6093	3951	2951	14016	18476	1085	602	1432	3818	10173	5085	1505	446	9104	3883	1234	76	20	10	9630	534	177	545	4539	1701	282	93	40	12	3	9360
oyster_0.006_1x_1.hist	70105569	6032100	1267513	466497	264602	166929	188953	168788	73237	37350	18083	18048	25091	41428	51401	16353	9426	3926	623	1097	2072	3391	16110	31324	2241	1244	279	89	28	13	2	0	4178	12534	9807	611	174	94	17	0	0	0	0	0	0	0	0	0	0	15133
oyster_0.004_2x_1.hist	67230885	6178394	1175355	484956	240873	145817	95472	85283	128820	84809	41061	20249	15008	24779	30744	33934	19560	8149	1295	3187	6020	9855	20923	6121	412	1318	3136	8364	2787	3382	5095	1513	604	68	20	0	5656	11375	2274	125	40	15	7	1	0	0	0	0	0	12271
oyster_0.004_1x_1.hist	67559981	7256223	1453259	539853	304828	191842	228725	171558	67550	34449	19004	21474	29855	49294	61161	22396	12909	5378	854	520	982	1607	7632	14840	22131	12294	2775	892	296	147	42	11	3	0	24023	1500	430	233	45	1	0	0	0	0	0	0	0	0	0	18572
oyster_0.001_1x_1.hist	59139543	13146322	1661815	706605	394304	246558	331533	162886	64135	32708	28192	31856	44289	73128	77221	24569	14162	5900	1113	2739	5173	8468	40225	23170	1361	755	169	53	16	7	1	0	31997	9541	3034	188	53	28	4	0	0	0	0	0	0	0	0	0	0	27055
oyster_0.008_4x_1.hist	71630548	5274891	1067482	432218	204174	129043	145141	110226	43400	43328	50540	44605	17124	13881	17222	23237	13394	5580	3648	8981	16963	5300	2295	814	1739	5564	11903	3832	1276	637	187	54	4578	6835	2173	134	37	19	1808	3907	1301	532	281	104	16	4	3077	1826	607	2165
oyster_0.02_8x_1.hist	81098978	3420347	728784	279317	139737	87344	67234	58162	47661	24306	26290	22333	8573	13232	11541	4840	7676	10247	2188	3372	6370	1989	2546	4950	2155	1196	2554	3577	1191	594	943	1885	2380	273	86	107	2569	1400	279	14	3	0	717	1658	275	90	39	12	3	1973
oyster_0.02_4x_1.hist	80923210	3722908	716428	290450	136372	86060	93106	70550	27778	27330	31879	22958	8813	7683	9532	13793	8524	3550	1584	3899	7365	6434	2787	814	535	1711	4073	4670	1555	776	229	67	707	2121	4109	255	72	38	6	0	1112	1504	797	298	48	15	5	0	0	2596
oyster_0.01_4x_1.hist	73368286	5112140	996921	406134	193091	121421	132310	102991	40551	42914	50057	32224	12370	16566	20553	12842	11998	16016	2547	2785	5259	8609	9968	2915	693	2217	5277	6070	2022	1010	789	1578	5883	677	214	3977	1142	622	123	5	516	3592	1905	713	117	38	16	4	0	4572
oyster_0.0_1x_1.hist	61559100	8084814	1446119	600025	303541	183246	99929	89265	134835	154250	86144	42483	16309	9014	5974	8644	13711	18303	38533	35702	23157	7235	3134	916	52	28	5	0	0	0	6016	12031	25984	2996	952	58	15	7	0	0	0	0	0	0	0	0	0	0	0	23388
oyster_0.01_2x_1.hist	73538074	5372993	985539	406475	201629	122500	88554	79103	108777	55475	26858	13245	13034	21520	26700	24445	14091	5870	932	1138	2148	3516	16702	15987	939	520	116	36	118	1652	10749	3192	1276	146	45	1	0	5967	4140	229	75	29	14	4	0	0	0	0	0	8483
oyster_0.002_8x_1.hist	65497802	5705585	1266263	488026	244205	153216	126863	111231	98325	50145	57847	41984	28614	36280	18772	11196	17759	23707	6041	7318	13823	9369	4059	3379	7220	8898	2008	645	4499	8654	2563	760	3624	5025	1598	98	2159	5335	1066	58	18	626	5311	1990	330	109	47	1791	596	3959
oyster_0.02_2x_1.hist	80928424	3984767	686127	285490	145748	86948	51297	45822	69214	42085	20375	10047	8250	13621	16899	12780	7366	3068	870	2141	4044	6619	9722	2843	166	91	19	5	2860	6945	2056	610	243	27	7	0	0	2113	4410	244	80	31	15	4	0	0	0	0	0	4145
oyster_0.002_1x_1.hist	64766662	6596488	1293533	529321	255611	157379	111563	99657	150533	89439	43303	21355	20307	33530	31566	10042	5788	7176	15107	37187	24120	7536	3264	954	55	29	5	0	0	0	1061	2122	35664	4113	1307	80	22	11	1	0	0	0	0	0	0	0	0	0	0	19038
oyster_0.008_8x_1.hist	71865909	4903137	1077342	412754	210954	130484	137780	77430	71989	51379	33662	38038	27291	15085	18716	17770	10243	6285	13231	8793	5703	1781	5319	10343	2651	1472	3502	8042	2679	1338	883	1765	6357	732	232	13	2100	5057	1010	55	17	810	429	3531	846	281	125	40	12	3851
oyster_0.001_4x_1.hist	64034964	6404340	1328011	537878	254653	161080	186208	140579	55352	58538	68282	56223	21584	22610	28053	30033	17312	7212	5030	12382	23387	8741	3786	1194	2551	8163	13192	4247	1414	706	208	60	5437	11067	3520	219	61	32	5	5177	4887	2002	1061	397	65	20	8	1	0	9726
oyster_0.006_4x_1.hist	69584270	5557563	1118830	454984	214951	135970	153061	114354	49430	56547	62696	30919	14780	24403	30277	15918	9175	6862	14445	11296	7326	8994	3896	1167	2494	7980	9678	3115	1037	517	2703	5405	4851	558	176	10	1	4944	4403	243	80	31	3130	1172	194	63	27	8	1	6852
oyster_0.0_2x_1.hist	61769403	7977422	1410973	590850	307764	183841	100196	89503	135195	106318	51476	31515	43814	26610	13769	19923	31602	42187	7488	4076	2642	1607	7636	14847	14832	8239	1859	597	198	98	5478	10956	4381	504	159	8	1	8963	9411	521	172	69	36	12	1	0	0	0	0	15128
oyster_0.008_1x_1.hist	71932321	5653742	1217397	447618	248930	155353	154342	137871	84182	42931	20785	11706	16274	26871	33338	34339	19794	8246	1310	712	1045	1710	8123	15795	8335	4629	1044	335	110	54	15	3	14635	8689	2763	171	48	25	4	0	0	0	0	0	0	0	0	0	0	14278
oyster_0.002_2x_1.hist	64543398	6977852	1282104	533099	271534	162919	99249	88657	133917	94465	45736	22555	19932	32910	40831	27925	16097	6706	3552	8744	16516	18183	7878	2304	212	677	1612	4298	16091	8044	2382	706	281	31	9	0	0	7045	12674	703	233	94	49	17	1	0	0	0	0	12031
oyster_0.006_2x_1.hist	69390489	5814638	1084635	449660	226871	136537	88367	78936	119233	82661	40021	19736	11451	18906	23457	31300	18043	7516	10605	5773	3743	1290	6130	11919	9642	5355	1208	388	128	63	12874	4307	1721	197	61	2	0	0	11066	1602	533	217	114	41	5	0	0	0	0	9383
