sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.001_4x_25.hist	53744246	7738386	1610393	677399	357764	219240	200233	178865	191752	97793	55995	63273	80160	44312	28008	40528	64286	26784	7422	18269	34508	43657	18917	5534	1598	5115	12173	32461	12583	6290	1862	552	220	24	29678	5356	1538	838	166	8	1621	13906	7380	2766	460	152	67	21	6	18975
moss_0.001_8x_20.hist	55244345	8149575	1727332	715245	359440	225963	278924	137038	180865	92240	76349	86273	55907	42190	52346	26343	41785	53964	8584	19704	37219	30557	13240	4747	10143	32456	12006	3865	1287	642	31655	9404	3760	432	136	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.01_8x_23.hist	66419168	5597247	1254122	499400	251758	158654	160828	125423	92510	84817	50971	57597	49420	29175	36198	38091	21957	10934	23019	20079	13023	4114	19541	10625	2889	9246	9780	3148	1048	10651	7417	2202	880	100	13642	851	243	132	10018	1071	356	144	378	8108	1350	449	200	65	20	9815
moss_0.0_8x_25.hist	53054678	6741352	1546386	621634	319193	201194	205806	166110	173948	88712	75696	85536	50702	38568	47852	47487	27374	29089	42443	23107	16977	27794	21444	6273	9644	30860	10230	3293	1096	13807	17066	5069	2026	232	17815	3649	1048	570	9866	4924	1640	671	3186	11207	1866	621	277	91	29	15763
moss_0.01_8x_20.hist	66557227	6411608	1343588	552167	270607	171157	220010	108093	84688	96883	61930	39523	54948	45627	23609	25093	39803	17569	9413	23171	23196	7247	3795	7378	15766	13924	3143	1011	985	13799	8216	2440	975	111	9408	2350	674	6628	4642	256	84	33	7027	3285	546	181	80	25	7	11539
moss_0.0_4x_23.hist	52084562	9102258	1811548	765409	409719	249684	206194	184189	226035	115277	55813	63068	87683	53359	28109	40674	64517	36384	5952	14651	27674	45306	39494	11555	1473	4713	11217	29911	13086	6542	1937	574	9782	21002	6681	416	118	63	11	17710	9544	3910	2074	777	128	41	17	4	0	27689
moss_0.001_4x_23.hist	53585183	8952284	1754247	741557	397511	242477	206388	184363	207198	105670	57245	64686	89932	49713	25724	28679	45490	60727	21358	11627	17478	28613	38331	11215	2830	9057	21555	25186	8394	4196	1242	368	17011	16628	5289	329	93	50	9	15923	9496	3890	2064	773	127	41	17	4	0	25326
moss_0.0_1x_20.hist	54332845	10026188	1864836	795695	438314	272039	259372	127432	80916	92568	107977	122013	99617	55067	28494	9065	13274	17720	37305	91828	59563	18612	8064	2358	137	75	16	4	0	0	77033	32266	12905	1487	472	28	7	2	0	0	0	0	0	0	0	0	0	0	0	61751
moss_0.01_4x_23.hist	66101170	6604647	1315349	548024	280954	172416	152831	136521	142330	72587	36311	41031	57044	55926	28939	17387	27579	36816	7906	12153	22955	17193	7449	2520	5384	17230	14572	4691	1562	780	2435	4870	16408	1891	600	36	9	4	7207	10012	3336	1366	724	270	44	1730	774	257	84	13051
moss_0.001_1x_20.hist	60023993	10001064	2328104	841460	470822	301152	252648	225686	340902	194123	93988	46352	17794	18797	23322	33747	53530	71460	81837	44554	28899	9030	3912	1143	66	35	7	1	6882	96355	37360	11099	4438	511	161	9	1	0	0	0	0	0	0	0	0	0	0	0	0	66408
moss_0.0_4x_20.hist	51357523	15197968	2397911	1025226	568042	353750	272625	133943	162152	185501	150436	74190	36574	60389	74926	66215	38170	15903	14158	34850	65828	28224	12229	6309	13482	43142	18827	6062	2019	10155	40724	12099	4838	557	176	10	1	0	48942	2718	905	369	195	72	11	2	0	0	0	39713
moss_0.001_2x_20.hist	56204274	10420370	1950551	825459	443972	271419	241811	216006	217187	110764	53628	46897	65200	107655	55707	17724	21537	28750	60526	38242	24804	7750	3357	5696	12172	38949	45938	14792	4929	2463	729	215	85	8	1	21078	23700	12926	2584	142	46	18	8	2	0	0	0	0	0	43866
moss_0.0_2x_25.hist	50605738	10917154	1930925	824358	454844	282562	238070	116966	115457	132082	154069	108595	41691	23046	28543	41302	65513	84410	13427	7309	4740	5665	26909	52323	37613	20895	4717	1518	505	251	7181	14362	35190	4058	1290	79	21	10	31196	1732	576	235	123	45	6	1	0	0	0	43605
moss_0.01_4x_25.hist	65758845	6148517	1273542	526997	264285	164528	170911	152672	103611	52840	60797	68700	50597	27969	23116	33449	44530	18553	4966	12223	23087	22709	9839	2878	2167	6934	15773	5078	1691	12632	3741	1110	443	50	17107	1068	306	165	32	1015	9958	4080	2164	810	134	43	18	5	0	14437
moss_0.01_2x_23.hist	65256918	7985439	1384997	587059	317224	194535	142111	69820	85102	97356	113562	59213	22732	20372	25276	36574	58014	42105	6697	3645	2638	4318	20511	38590	2269	1259	283	90	1913	26792	7937	2357	942	107	33	1	0	20864	6123	339	112	44	22	7	0	0	0	0	0	24349
moss_0.01_4x_20.hist	67473467	8059590	1435713	605018	321302	194721	148193	132378	155735	79424	38454	43452	60411	64756	33508	11475	18201	24297	40529	22064	14311	4471	3959	7697	16446	20813	4698	1512	503	4476	14244	4231	1691	194	14238	888	254	137	26	6715	7635	3128	1659	621	102	33	13	3	0	16653
moss_0.0_1x_23.hist	51314482	9437471	1698364	729039	408470	255987	409980	201428	79311	40447	45395	51296	71316	117754	120822	38442	22159	9232	1467	3400	6422	10513	49939	97103	5710	3171	715	229	75	36	9	1	50258	21812	6939	432	123	66	12	0	0	0	0	0	0	0	0	0	0	56138
moss_0.0_8x_20.hist	53914455	8286916	1772086	733643	368462	231685	296455	145652	185618	94664	88632	96108	36897	49797	61785	21983	34869	46548	28301	15511	29297	38305	16597	5198	11107	35541	8324	2679	1775	24853	10476	3111	1243	142	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.001_2x_23.hist	52836501	11102885	1910384	816017	450923	280377	244302	120028	96282	110145	128480	145182	55738	30811	17593	25457	40380	53905	56729	30884	20032	6259	7145	13893	29687	35879	8100	2607	2375	33259	9853	2926	1169	133	41	1	24255	22877	4574	253	83	33	16	5	0	0	0	0	0	41917
moss_0.001_4x_20.hist	54779584	12399602	2095914	892285	488340	301893	216261	115481	174436	199554	107464	52998	38677	63861	79234	43306	24963	10596	22308	54912	56014	17503	7583	4688	10017	32053	35742	11509	3835	1916	566	167	41870	4829	1535	94	26	13	5279	21374	7123	2918	1548	579	95	30	12	3	0	30197
moss_0.0_2x_23.hist	51218515	11013236	1932971	826627	458283	285507	261642	128547	95796	109589	127832	144449	55457	30655	21517	31135	49386	65929	39809	21673	14057	4391	11226	21829	46645	44301	10002	3220	1072	535	9382	2786	1113	127	15151	35099	10090	5502	1099	60	19	6	2	0	0	0	0	0	0	46672
moss_0.01_1x_20.hist	70817463	8673270	1987257	710412	392543	251022	177889	158905	240027	140850	68195	33631	12911	13302	16503	23881	37879	50566	65178	35485	23016	7191	3115	910	52	28	5	0	0	0	27321	34016	13605	1568	498	30	7	3	0	0	0	0	0	0	0	0	0	0	0	42283
moss_0.001_1x_25.hist	51891819	9403680	1664007	712731	396922	247909	223311	187987	142606	72728	47056	53173	73925	122062	71396	22716	13094	5454	7519	18507	34958	57230	59415	17384	1021	566	126	39	12	5	0	0	49880	29710	9452	589	168	90	17	0	0	0	0	0	0	0	0	0	0	50727
moss_0.01_1x_25.hist	64809886	8666665	1403191	597442	327093	202257	162186	79683	73248	83795	97744	103413	39702	21946	11355	12130	19239	25683	54070	45270	29363	9175	3974	1162	67	36	7	1	0	0	25147	32115	12845	1480	470	28	7	2	0	0	0	0	0	0	0	0	0	0	0	38001
moss_0.0_1x_25.hist	51314263	10356416	1856212	793503	439439	273586	250376	123012	91326	104477	121868	137710	78909	43620	22571	13652	21655	28908	60858	66230	42959	13423	5815	5102	10902	34888	7876	2535	844	421	123	35	31583	46457	14780	922	264	143	27	0	0	0	0	0	0	0	0	0	0	55098
moss_0.001_8x_25.hist	54437185	6576229	1506521	602882	311456	196110	190229	169928	153315	78224	91246	78498	31979	52802	58075	22159	35147	46920	13536	33320	23969	7758	36852	10782	3282	10503	24508	7891	2629	1313	21641	6429	2570	295	8110	9591	2756	1502	3257	7725	2574	1053	558	6684	6155	2050	918	305	100	12914
moss_0.01_8x_25.hist	66406669	5512411	1238306	492999	249468	157245	175790	110541	112046	57142	60822	68727	28711	37687	46759	26628	16927	22597	24293	13225	11377	18624	10155	4192	8958	12873	2905	3394	11162	5580	1652	489	9304	5450	1733	107	2523	9218	1842	101	32	4393	2330	4750	1108	368	164	53	16	10966
moss_0.0_4x_25.hist	52093367	8051117	1684272	707953	373038	228782	210361	187912	201229	102626	59072	66751	92803	51300	26545	24901	39497	52727	34136	18584	12053	8772	41666	38128	2241	1624	3864	10304	28921	14459	4283	1271	507	57	29899	1876	538	292	57	2	14768	7328	3888	1457	241	79	34	10	2	23896
moss_0.001_1x_23.hist	53175808	11374301	1948976	832877	460825	286748	258797	127150	81332	93043	108532	122640	119792	66220	34266	10901	6283	5546	11675	28738	54282	88868	45988	13455	790	438	97	30	9	3	0	0	59473	29754	9466	590	168	91	17	0	0	0	0	0	0	0	0	0	0	56593
moss_0.001_8x_23.hist	54944294	6775100	1545401	622337	318444	200852	251106	123371	173324	101876	63733	72017	67483	37303	33058	47836	44776	18655	27411	36700	23804	7438	17482	33992	7867	4370	6717	17912	13755	6876	2036	604	14860	9787	3113	193	54	12572	7617	422	139	56	6230	10145	1689	562	251	82	26	15414
moss_0.01_1x_23.hist	64731413	9488453	1548046	625861	353283	222298	321322	157869	62160	40791	47581	53766	74750	94559	48931	15567	8973	3737	6312	15537	29348	48046	21942	6419	376	208	46	13	3	0	11719	23438	26214	3023	960	59	15	7	0	0	0	0	0	0	0	0	0	0	0	40085
moss_0.0_2x_20.hist	54490586	11300351	2109649	891594	477629	291208	223845	199957	264384	134835	65283	37191	51707	85376	105928	42948	24757	10314	8149	20059	37889	62029	26878	7863	2210	7074	16835	44893	16013	8005	2371	703	280	31	8	22204	24737	13492	2697	148	48	18	9	2	0	0	0	0	0	47084
moss_0.01_2x_25.hist	65388397	7362972	1322960	560304	302034	184921	130070	63904	86866	99374	115916	68166	26170	15770	19566	28313	44909	59727	9501	5171	3353	2324	11039	21465	23148	12859	2902	933	310	154	4374	8747	18588	2143	680	41	10	4	17327	961	319	129	67	24	3	0	0	0	0	23444
moss_0.001_2x_25.hist	51349735	11743508	1943585	831573	461670	287838	249540	122602	100359	114810	133922	129907	49874	27569	23888	34567	54830	73196	27508	14975	9713	15900	50718	14840	1922	6151	14638	39035	18718	9358	2771	822	328	36	10	1458	32820	17901	3579	197	64	25	12	3	0	0	0	0	0	41341
moss_0.0_8x_23.hist	53530431	6996962	1599490	644347	328584	207472	266342	130857	180693	92152	89084	80186	31948	52750	65449	20823	32016	39636	37291	20302	18581	30420	22659	9566	20441	11355	6691	10233	18213	9105	2697	800	9393	17039	5420	337	96	51	12936	6997	2331	954	505	4374	7219	2405	1077	358	118	14400
moss_0.01_2x_20.hist	66716030	8331086	1473184	619867	327663	198477	139744	124830	178732	91152	44133	22379	31113	51372	63738	46130	26592	11079	9717	23917	15513	4846	3063	5956	12727	40726	10648	3428	1141	569	167	48	18	1	0	25603	9195	5014	1001	54	17	6	2	0	0	0	0	0	0	27244
moss_0.001_2x_17.hist	66125637	11540545	2660794	968970	550088	349578	359463	321103	268024	136691	66181	35268	49033	80960	100450	52271	30132	12554	7313	18002	34004	55668	77015	22534	1324	734	164	52	16	7	1	0	68000	33659	10708	668	191	103	19	0	0	0	0	0	0	0	0	0	0	60381
moss_0.01_1x_30.hist	64386967	8496383	1321887	567218	317473	198844	303417	149072	58696	29934	33663	38038	52883	87318	85209	27111	15627	6510	1265	3113	5879	9624	45716	44487	2615	1452	326	104	33	15	3	0	9861	29584	9412	587	167	90	17	0	0	0	0	0	0	0	0	0	0	35368
moss_0.0_1x_30.hist	53280307	7688167	1783121	663668	381438	242254	304096	271644	197036	100487	48652	24827	34516	56991	70710	90740	52308	21794	3466	3891	7350	12032	57151	74335	4371	2427	547	175	57	27	7	1	16350	49051	15606	974	279	151	29	0	0	0	0	0	0	0	0	0	0	48767
