sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.0023897094597719205	0.002775318146875817	0.0026985166537095277	0.0028299047467684343	0.004661881914793186	0.004866194000853059	0.00478416126311492	0.00478273302391524	0.006673595178104156	0.006439297901475629	0.006802489194024734	0.006869683501111785	0.008704854031719379	0.008764580670783407	0.00878314386988417	0.008880807830047629	0.01058408403680517	0.01082274362659704	0.01075153055705575	0.010843108382233168	0.02021870329962272	0.020850789865382843	0.020772759094066617	0.020707154738822484	0.0005095169599771345	0.0007053210810965959	0.0008563063905693074	0.000876732984624687
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026522372962828203	0.0029344398905059885	0.0028722422630328946	0.002900014329732023	0.00482615168247252	0.004772609692990044	0.004896340762959532	0.0048953393283288574	0.006797969079435668	0.006779609362333121	0.006924072069361875	0.006919930575508724	0.00870905279285168	0.008817853961391604	0.008803328921718189	0.008864431412853004	0.0107235165692834	0.010723910697875915	0.010845452094724864	0.010874670402292733	0.020673573187109637	0.02090619789892587	0.021085220761581435	0.020872868518915514	0.0008205480232740007	0.0007555281947753372	0.0009652158516449976	0.0009666116345122637
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.0025614480786997	0.002873244114512869	0.002784064348298773	0.0028514765725898288	0.004774904103614108	0.004778456239741547	0.0048588294661579285	0.00491718104878999	0.006804930320570576	0.006817802112462818	0.006828783540820018	0.0068163309452549505	0.008652303066876319	0.008713339009818298	0.008725341217600109	0.008762412851894238	0.010680450577688306	0.010763444480455294	0.01077367610537196	0.010796756628777437	0.020484975988947923	0.02089378453009295	0.02086615957287337	0.020602849708477405	0.0007212373908093914	0.0006843093535948778	0.0009168429785165058	0.0008773407014284252
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.002647840070092378	0.0029590619839574253	0.0028442177402007145	0.002916629129159309	0.004940342192390677	0.004856165300387633	0.004942816649229131	0.004916501876146495	0.006774963493099286	0.006760087844550917	0.006810973802318525	0.006801126222677002	0.008707949383986174	0.008798201446948622	0.008793125803199452	0.008777156538564672	0.010675781489088905	0.010872330610418784	0.010897201814763408	0.010832748754552231	0.02059158803522255	0.02098579494271724	0.020902964600529532	0.02065713236152821	0.0009208125866875168	0.0008556922940665473	0.0009511333448787154	0.0009348230234898017
leech_0.002_1x_1	0.002389737244057895	0.0026779528227052034	0.002594345355345398	0.002673462959463808	0.0	0.0	0.0	0.0	0.00562685229585428	0.005644426856294566	0.005703756045935264	0.005740236786433215	0.007524840026713303	0.007605111357660865	0.007765932041557619	0.007677084992554539	0.009585416279753138	0.00956632855700755	0.00965807437569425	0.009685436985104415	0.011635496571166968	0.011459688831005078	0.011400542371710745	0.011375164669410938	0.021321904418047554	0.021606191324991395	0.021653150978301252	0.02145290046081232	0.0015158883074797237	0.0015355467961112707	0.0015845187129818446	0.0016254353102203043
leech_0.002_2x_1	0.0027486418123085286	0.002934383909601257	0.0028832081498215653	0.0029605967770733287	0.0	0.0	0.0	0.0	0.005754072114434979	0.0058189146445747015	0.005858393981137654	0.00587117513983333	0.007673099633820171	0.007771174271467858	0.007898775738835498	0.007856529345399257	0.00980916692297975	0.009824051700705968	0.009853735067466502	0.00990631467252307	0.011763976778249526	0.01170775829459958	0.01182519486123966	0.011743836885443037	0.021526445756680137	0.021779018172865282	0.021888430615622644	0.021714497504988182	0.0018290925778612222	0.0017622909889023772	0.0019290218440445295	0.001947211689216548
leech_0.002_4x_1	0.002664295235537422	0.0028622399178411433	0.002784041205215527	0.0028360515795196523	0.0	0.0	0.0	0.0	0.005760542310315545	0.005793830555333152	0.005789530446199639	0.0058199505097512785	0.007678167124661514	0.007662515184206772	0.007689599600153649	0.007685369631776906	0.009618612442019728	0.009590634658343635	0.009674777675813175	0.0096482615454308	0.011599016822258291	0.011616271422050873	0.011739336469047304	0.011700406367313626	0.02153407060942891	0.02179043723859607	0.021770288542247572	0.02153741660339231	0.0018006815349305802	0.0016694829649429414	0.0018434995871276243	0.0018011375542848528
leech_0.002_8x_1	0.002803264574002574	0.0028989535960086635	0.0028601356262463328	0.0029171070933271524	0.0	0.0	0.0	0.0	0.00595100782089745	0.005866429623761733	0.005905858070520535	0.005873278612599292	0.007685178582706321	0.007742009312815863	0.007786930409714891	0.007713428379148036	0.00972455771136491	0.009694372680304385	0.00977211804454787	0.009704254560187763	0.01164171276363208	0.011793590477929808	0.011818874954492015	0.011749891135868475	0.02166166024162192	0.021869823458431702	0.02178028563772288	0.021544786740076937	0.0017989838204694412	0.001734875770465032	0.0019230354066600362	0.0018629365242074948
leech_0.004_1x_1	0.00466222892648973	0.004873149473093027	0.0048365882181187	0.004988774968235676	0.005627203308233231	0.0058101323014427865	0.005834967366836439	0.006008410309346889	0.0	0.0	0.0	0.0	0.009532044397190197	0.009734092950703285	0.010011338666921546	0.010036187078151581	0.011665654882652655	0.011665433365584135	0.011815273026131376	0.01195383817927991	0.013575250598202183	0.013903477481733042	0.0138450081045034	0.013859417855485664	0.023473723281198598	0.023416897828748978	0.023571402805939595	0.023510661202644827	0.003914730334318915	0.0037639222647419396	0.0038958754083658173	0.004040228645029474
leech_0.004_2x_1	0.0048196514437792845	0.004772672765850527	0.004795283704862519	0.004859156785518368	0.005590447574321797	0.0058190977900929326	0.005814307292835856	0.005869211179285684	0.0	0.0	0.0	0.0	0.009546746325127017	0.009656579179977328	0.009739174302402497	0.00970574275164675	0.011811498978579887	0.011694620034155591	0.01165456861995674	0.01172290918570641	0.013791599247156075	0.013678014917818572	0.013738489286177522	0.013710310125877218	0.023498267379563797	0.023491359445166133	0.023662191122847155	0.023456657476251044	0.003780962372362415	0.003727609949760196	0.0038309893368932498	0.0038736773335468857
leech_0.004_4x_1	0.004723849359434867	0.004879628865908728	0.004859229543096674	0.004929309761246442	0.005631824501566873	0.005838474718206367	0.005790050392770924	0.005888861882757103	0.0	0.0	0.0	0.0	0.009625164977870847	0.009699351539653723	0.009745510671849323	0.009723888915676389	0.011621414074250604	0.011591065011087054	0.011698323645542179	0.011696470080719655	0.013749802316766343	0.013746737512274121	0.01381648711630879	0.01376515394259854	0.023559214006160522	0.023693831856332125	0.02374606312218955	0.023501418544206096	0.003830459707263678	0.0037126621534795943	0.003927501201256594	0.003896007762398514
leech_0.004_8x_1	0.004736068305755616	0.0048918316296886165	0.004930513699611608	0.004915961784098726	0.005684103227003886	0.005866937838500483	0.005835680318910964	0.005871686281157323	0.0	0.0	0.0	0.0	0.009595981566583117	0.009657607434514446	0.009756813946361659	0.009754311269139702	0.011602723383922068	0.011722663202582658	0.011725676656550214	0.01168086293917471	0.01365085815203474	0.013794899955364717	0.013784153158873075	0.013753067231300422	0.02363355651533134	0.023744576292982395	0.023798768023622664	0.02350972346110472	0.0037827132893602997	0.0037521688565836015	0.003968492233992552	0.003925724106133855
