sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.01_2x_25.hist	90715340	1985055	426262	156866	86735	53951	46965	23073	13258	15166	17690	19989	9699	5360	2773	1871	2968	3961	7792	4241	2750	858	371	315	672	2152	4512	1452	483	240	70	19	6	0	1744	226	64	1578	2151	118	38	14	6	1	0	0	0	0	0	2778	99714416
rotifer_0.01_4x_23.hist	90533212	2415067	400113	164064	79796	49200	41376	36960	29925	15260	8653	9776	13591	9958	5152	1661	2634	3516	7129	3880	2516	785	486	945	2018	4118	928	298	98	48	3611	1072	427	48	14	0	1098	1248	248	12	339	751	398	148	23	6	2	0	0	2029	99953641
rotifer_0.0_8x_23.hist	85496639	3060591	614365	236756	119651	75004	56614	45980	40172	21685	25294	18071	7291	12037	14934	7256	4732	6317	6528	3553	3414	5588	3391	991	654	2094	4984	1625	540	304	1485	2969	1285	147	45	1652	1620	882	175	8	1	2291	1476	552	91	29	12	3	0	2475	98638772
rotifer_0.0_2x_novaseq_profR.hist	85216021	3199236	584673	235566	116100	72670	46105	41184	53076	27068	13104	9812	13641	22523	14616	4649	2679	1462	3078	7577	12533	3915	1695	495	46	146	348	927	7126	3562	1054	1174	468	53	15	0	0	0	2881	2842	946	386	204	75	11	2	0	0	0	4797	99318131
rotifer_0.01_8x_23.hist	90202815	2125369	417361	160902	80735	50440	36549	32648	27332	13938	13107	14489	5561	7679	9137	2906	3245	4331	4370	2378	1541	2523	3346	978	518	1657	2430	781	259	1082	1678	497	198	21	848	1031	295	160	31	0	1160	887	469	175	28	8	2	0	946	798	99295625
rotifer_0.001_8x_novaseq_profR.hist	86177516	2900633	588647	225585	115845	71754	69317	44494	28980	33152	16050	16748	12689	9361	11614	7770	4478	5977	6718	3657	2371	2407	6287	1838	509	1629	3876	1247	414	206	3710	1101	439	49	1350	2552	732	398	78	3	1061	1591	843	315	51	16	6	1499	538	322	99453121
rotifer_0.01_4x_MiSeqv3L250R.hist	90688207	2206803	422095	162156	83460	51350	44896	40104	21574	12067	14075	15904	9812	5423	2805	3496	5545	7401	3865	2103	1363	425	1198	2329	4214	2340	527	168	55	26	1069	2138	2429	279	87	4	0	0	117	1674	557	227	119	43	6	1	0	916	942	564	98615986
rotifer_0.01_1x_23.hist	89858934	1784753	366519	151523	75754	44574	16239	10594	16001	18304	21351	24125	15231	8418	4355	1384	797	331	603	1484	2802	4586	8959	2620	153	84	17	4	0	0	0	0	559	1678	5143	320	91	48	8	0	0	0	0	0	0	0	0	0	0	3742	97570768
rotifer_0.01_8x_20.hist	90465583	2208392	412620	163438	78795	49652	56744	30255	17631	20169	17092	8428	7849	10083	5216	3976	6305	2626	1871	4103	2660	830	1732	3367	743	458	1089	2903	1010	504	148	43	1705	1475	468	28	7	2	0	1653	955	390	206	76	11	77	33	10	721	1066	98712591
rotifer_0.01_4x_novaseq_profR.hist	90392677	2206612	413131	163243	78901	49780	55184	39062	15379	17366	17322	8542	10531	9471	4900	3071	4870	6501	2372	1290	2437	3988	2078	607	197	631	1501	3371	1122	560	165	48	112	335	3129	194	54	28	4	0	658	1286	682	254	41	12	4	0	0	1367	100182168
rotifer_0.01_4x_25.hist	90393501	2136819	424773	161441	84274	51639	42720	38160	25286	12894	11902	13448	12970	7168	3708	2844	4511	6021	3609	1964	1273	1099	5223	1527	104	332	791	2109	2341	1169	345	101	39	3	2248	1401	401	218	42	1	0	0	1603	600	99	32	13	3	0	1540	99892381
rotifer_0.001_4x_novaseq_profR.hist	86172122	3049166	579496	229354	111945	70555	76361	37516	30675	35091	19101	9419	10977	18124	12166	3870	3013	4022	8466	6688	4337	1354	828	1610	3440	6061	1367	439	145	736	2096	622	247	581	5084	316	90	48	8	2513	836	341	180	66	10	2	896	1760	585	350	99761366
rotifer_0.0_4x_MiSeqv3L250R.hist	85834409	3322990	641031	244114	131769	80748	42435	37905	57256	29199	14136	13993	19454	17026	8809	2802	4018	5363	11289	6145	3985	1244	910	1768	3778	6314	1424	457	151	74	1189	2377	4038	464	146	8	1	0	2801	2714	903	369	195	72	11	2	0	0	0	4068	97763282
rotifer_0.0_4x_20.hist	86879584	3414528	634695	249975	125284	77134	59104	52796	50681	25846	12513	14139	19656	17910	9267	2947	3792	5061	10655	8120	5266	1644	711	431	921	2948	6542	2105	700	349	102	29	1368	4105	2238	138	38	20	3	798	1814	742	393	146	23	6	1874	1431	476	284	98883994
rotifer_0.0_8x_20.hist	85728791	3232799	622698	243054	121217	76106	61244	54235	27236	31157	23956	12247	17026	13053	6753	6013	9538	9233	1467	3335	6299	5738	2485	726	1404	4492	2483	798	265	2219	3109	922	368	41	12	3690	1059	577	114	5	375	1797	953	356	58	18	343	1588	528	316	97661052
rotifer_0.001_2x_23.hist	86168398	3199076	598334	231906	124371	75887	42821	23187	35024	40066	27272	13449	5442	8985	11147	15905	9168	3819	606	885	1672	2736	12996	5576	327	180	39	11	2	0	2868	5736	3536	406	128	7	1	0	0	0	0	3072	1630	610	100	32	13	3	0	2325	99364760
rotifer_0.001_4x_HiSeq2500L150R.hist	88747322	3600132	684341	255050	141537	88223	69751	34268	26106	29864	34525	17026	6535	7607	9438	13657	10256	4272	678	1476	2788	4563	11173	3268	191	105	22	6	87	1229	7547	2241	895	102	31	0	0	0	1096	3575	1190	487	257	95	14	3	0	0	0	3733	99831630
rotifer_0.0_8x_HiSeq2500L150R.hist	85814947	3423253	618661	249428	120100	75783	81425	40004	32983	37732	19252	13995	19457	11899	6156	6222	9869	8262	1629	4009	7572	2365	1970	3830	2900	1610	579	1544	3918	1958	579	171	76	227	5491	342	97	52	9	0	2002	1742	923	345	56	17	7	1	0	3199	96395468
rotifer_0.001_1x_20.hist	88588230	3466788	764232	270919	147423	93799	63767	56961	68633	35001	16946	8356	3317	5476	6793	9829	15590	17348	2758	1501	1247	2040	9692	5512	323	178	39	11	2	0	205	409	12161	1401	445	26	6	2	0	0	0	0	0	0	0	0	0	0	0	8511	101623975
rotifer_0.0_4x_23.hist	85918711	3268682	615207	240982	122806	75650	55822	49864	42282	21563	20421	23075	16598	9174	4746	6867	10892	12588	2001	1088	1643	2689	10960	3206	187	103	22	6	5870	3208	949	281	111	11	2	2241	2767	1508	300	15	4	1523	930	347	56	17	7	1	0	3143	99250915
rotifer_0.001_8x_20.hist	86295555	3089191	590756	232123	114968	72209	70765	34767	32747	33823	16375	18503	14438	7980	9900	8968	5169	6899	5391	2934	3379	5532	3440	1005	608	1947	4634	1491	496	247	1040	2080	3182	366	115	6	0	2351	1526	83	26	10	2228	834	138	45	19	5	0	2266	97654753
rotifer_0.0_1x_HiSeq2500L150R.hist	88066821	3218292	695946	252558	142730	90037	93639	83645	40208	20505	9927	4894	4780	7892	9791	14167	22472	20821	3311	1801	1167	363	156	44	1	0	0	0	894	12520	7163	2127	850	97	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9164	98762246
rotifer_0.0_1x_20.hist	86041998	2917202	649202	234005	131005	83122	74162	66247	69868	35632	17251	8506	3265	2616	3245	4695	7447	9941	19275	10493	6805	2125	920	268	14	7	0	0	0	0	2109	4218	10220	1178	373	22	5	1	0	0	0	0	0	0	0	0	0	0	0	7930	97828774
rotifer_0.001_1x_25.hist	85269902	2807424	513068	211839	105459	64521	47588	42509	64209	37043	17934	8843	3394	4391	5447	7881	12500	16484	2621	1426	924	1491	7084	7538	442	244	54	16	4	1	0	0	4010	6948	2209	137	38	19	2	0	0	0	0	0	0	0	0	0	0	7388	97255259
rotifer_0.01_8x_MiSeqv3L250R.hist	90397562	2102173	414614	160392	79713	49949	42220	31336	24494	16716	13134	12297	9318	5150	6389	7584	4371	1820	1685	4147	4459	1392	602	620	1325	4241	956	307	101	49	2308	974	388	43	1125	1264	362	196	38	1	1116	561	296	110	17	4	738	245	80	869	97998247
rotifer_0.0_2x_25.hist	85475907	3330632	633731	239403	132612	82574	66578	32710	22149	25337	29554	31174	11967	6614	3660	5295	8398	11211	6768	3683	2388	1652	7849	5190	304	168	36	10	353	4947	4546	1349	538	61	18	0	0	0	5227	781	259	105	54	19	2	0	0	0	0	5010	99676440
rotifer_0.001_2x_25.hist	86041742	2938352	541616	222874	109709	66595	42927	38345	57920	29538	14300	7633	10611	17521	18962	6032	3476	1447	1760	4332	8182	7577	3282	959	55	29	5	14	6366	3182	941	278	110	11	2	0	429	5913	1181	64	20	7	2	0	0	0	0	0	0	5215	99068543
rotifer_0.01_8x_25.hist	90320000	2072682	416193	158667	82038	50581	49273	28881	20737	23378	11318	8791	12221	7823	4047	4150	6581	3602	1554	3825	3172	990	1089	2117	2808	1559	351	112	1611	2307	682	201	280	840	1266	78	21	10	1631	401	132	53	27	1025	242	79	34	513	527	315	99676747
rotifer_0.001_2x_MiSeqv3L250R.hist	86026584	3179489	577150	234788	111060	69816	60542	54080	46871	23903	14175	16016	6148	9628	11945	17285	9963	4150	659	380	718	1174	5578	10845	3339	1854	417	133	43	20	5	0	0	0	9206	574	164	88	1447	1037	344	140	73	26	3	0	0	0	0	4587	97637743
rotifer_0.0_1x_MiSeqv3L250R.hist	84522875	3967736	522975	223505	124820	78085	119194	58561	23057	11758	9703	10963	15242	25166	17556	5585	3218	1340	1087	2677	5055	8276	9087	2658	155	85	18	4	0	0	4599	9198	3678	423	133	7	1	0	0	0	0	0	0	0	0	0	0	0	0	9392	99226718
rotifer_0.01_2x_novaseq_profR.hist	90488350	2000671	407196	156792	82451	49612	21980	19125	28887	32843	15901	7841	3009	3479	4315	6244	9903	6705	1065	579	374	465	2210	4297	2860	2993	674	216	71	34	9	1	1081	3243	2323	144	40	21	3	0	0	0	0	0	0	905	1693	563	186	111	99651920
rotifer_0.01_8x_novaseq_profR.hist	90397250	2088301	410587	158549	79659	49626	42927	38345	16243	18582	16126	7952	11054	7490	4718	6826	4527	1885	3124	3994	2590	2141	927	876	1872	3245	731	234	1891	944	278	81	2410	277	87	4	0	1913	606	32	9	3	0	1375	228	75	32	144	70	1122	99842775
rotifer_0.001_2x_novaseq_profR.hist	86349613	3148370	571375	232822	110778	69412	60060	53650	45490	23199	14994	16942	16590	9170	6292	9105	12691	5287	840	765	1444	2364	11229	5809	340	188	41	12	183	2562	5568	1653	660	75	22	0	0	0	2736	2759	918	375	198	73	11	2	0	0	0	3852	100161892
rotifer_0.001_1x_novaseq_profR.hist	87026022	3252671	645828	253894	115193	73436	40166	35878	54194	58568	28356	13983	5367	2966	2765	4000	6344	8468	11672	6353	4120	1862	8845	2587	151	82	17	4	0	0	0	0	2688	8064	3965	246	69	37	6	0	0	0	0	0	0	0	0	0	0	7116	100191960
rotifer_0.0_2x_MiSeqv3L250R.hist	85626564	3322127	615204	236879	130407	80905	60506	29726	25695	29394	34286	23565	9046	4999	4691	6787	10765	14370	4459	2426	1573	1482	7040	5825	341	188	41	12	4292	5969	1767	524	208	23	6	0	0	0	0	5368	1788	732	387	144	23	6	1	0	0	3739	97783224
rotifer_0.01_2x_23.hist	90704762	2102358	446842	162438	91157	57179	64550	31713	12486	13722	16005	18085	10657	5890	3047	2617	4151	5541	6648	3618	2346	732	423	822	1756	3181	717	1911	825	411	120	34	12	9	4825	300	85	45	8	0	0	0	1200	449	73	23	9	2	0	2199	99656818
rotifer_0.01_8x_HiSeq2500L150R.hist	90545095	2301859	421219	167779	80654	50824	57703	28349	19615	22439	16205	7991	6866	11336	8015	2549	2754	3676	5482	2983	1934	603	2865	3376	197	327	778	2075	2079	1038	306	90	298	895	2872	178	50	26	4	0	843	991	525	196	31	9	3	0	0	2063	98022559
rotifer_0.0_8x_novaseq_profR.hist	85425828	3036869	616580	235955	122097	75636	61861	46409	33969	34650	16775	13051	18144	11676	6041	8371	11211	4670	2626	6464	5770	1802	1814	3527	3272	1816	455	1213	3081	1539	481	962	2814	323	101	5	2970	1619	322	16	4	1306	1264	473	77	234	104	33	10	2761	99358359
rotifer_0.01_1x_25.hist	90144622	2117064	451143	162661	91103	57472	56977	50896	21941	11189	5416	5035	6999	11555	14336	8561	4934	2055	325	304	574	939	4461	7503	440	243	54	16	4	1	0	0	1019	3057	3587	223	63	33	5	0	0	0	0	0	0	0	0	0	0	4199	98751965
rotifer_0.001_8x_23.hist	86038046	2959410	589480	228054	114625	71808	49685	44382	41576	21202	20703	20804	7986	12255	11622	3697	5863	7826	6599	3592	2751	4503	3366	984	1546	4948	1229	394	130	1054	3937	1168	466	52	15	2084	2128	1159	230	11	2	1066	1554	582	96	31	12	3	1587	951	98627238
rotifer_0.0_1x_novaseq_profR.hist	84737393	2984415	536352	222592	112692	67479	31163	27837	42047	48101	34752	17137	6578	3635	4383	6341	10058	13426	2135	2316	4374	7160	3981	1164	67	36	7	1	0	0	2905	5809	6428	740	234	13	2	0	0	0	0	0	0	0	0	0	0	0	0	8760	97337266
rotifer_0.001_4x_23.hist	86421299	3230069	585429	235445	113703	71737	80019	39314	28489	32591	25321	12486	8700	14365	9687	5050	8009	10691	1699	1601	3024	4950	7607	2225	154	492	1172	3124	2527	1262	373	109	1739	3059	972	59	16	7	0	1532	2232	913	484	180	29	8	2	0	0	3734	99479771
rotifer_0.0_2x_20.hist	86634926	3412198	668281	251711	137586	84989	52620	25852	29849	34146	39830	23324	8954	4948	4889	7074	11220	14977	2536	1379	894	459	2182	4243	8894	4940	1114	357	118	58	16	3	243	728	8914	556	158	85	16	0	0	0	0	0	3083	1026	459	152	49	2900	99294279
rotifer_0.01_4x_HiSeq2500L150R.hist	92689332	2428892	483726	177514	98809	61698	56419	27718	18020	20614	18741	9241	5155	8511	10559	3358	3332	4447	4704	2560	1659	517	948	1843	3937	3694	833	267	88	43	629	1257	3192	367	115	6	0	0	0	1222	1482	606	320	119	18	5	1	0	0	1965	100190480
rotifer_0.001_1x_23.hist	85311984	2899441	540514	217067	114675	69235	40442	19869	22468	25703	29981	33878	17522	9685	5010	1593	1047	1397	2941	7240	13674	7845	3398	993	57	30	5	0	0	0	0	0	5313	6081	1934	119	33	17	2	0	0	0	0	0	0	0	0	0	0	7115	97422197
rotifer_0.001_1x_MiSeqv3L250R.hist	88919921	3577106	798516	279623	148058	94989	42892	38313	57872	66205	34145	16838	6463	3572	1847	1926	3054	4077	8582	17592	11410	3564	1543	450	25	13	1	0	0	0	266	531	14172	1633	518	31	8	3	0	0	0	0	0	0	0	0	0	0	0	7609	102167496
rotifer_0.0_2x_23.hist	85521310	3318043	616888	238536	129301	79453	49490	25396	38361	43884	21246	10477	9111	15044	18664	8127	4684	1950	1292	3180	6006	9833	5909	1728	100	54	11	2	2542	6954	2059	610	243	27	7	0	0	4076	2926	161	52	20	9	2	0	0	0	0	0	5184	99172440
rotifer_0.01_1x_MiSeqv3L250R.hist	92201954	2532302	556510	195473	104281	66574	37054	33099	49996	33656	16294	8035	3083	1703	1792	2592	4111	5487	11402	6206	4025	1256	543	158	8	3	0	0	432	6052	3925	1165	465	52	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5273	101313196
rotifer_0.01_1x_20.hist	88888887	2689253	344133	146561	82282	51623	75744	54073	21290	10857	5255	3659	5087	8398	10419	15022	8658	3606	572	310	200	105	498	968	2068	6617	1493	479	158	78	22	5	1216	3649	1266	78	21	10	1	0	0	0	0	0	0	0	0	0	0	4619	98809305
rotifer_0.001_4x_MiSeqv3L250R.hist	86471376	3224733	582654	234669	113520	71089	65986	58944	29272	20789	24249	22357	8582	14170	9161	3442	5459	7287	9246	5032	3263	1018	946	1839	3929	5535	1248	401	132	65	764	1527	4935	568	179	10	1	0	5087	375	124	49	25	8	0	0	958	2160	719	430	97926132
rotifer_0.01_1x_HiSeq2500L150R.hist	94365746	3068488	660509	229481	118902	76310	28779	25707	38830	44421	22625	11157	4282	2366	2356	3408	5406	7216	8842	4813	3121	974	421	122	6	2	0	0	707	9905	2933	870	347	39	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5897	103704154
rotifer_0.001_8x_25.hist	85895476	2982748	592334	228847	116233	72305	59511	53160	27823	31829	20204	11808	16416	12268	6347	9184	7300	3041	5242	6013	3899	1217	4863	1802	1024	3278	2842	914	303	2532	2123	629	250	27	1711	2631	755	411	81	3	1029	1243	659	246	40	12	1005	1148	381	429	99302517
rotifer_0.001_8x_HiSeq2500L150R.hist	86319036	3334513	606485	242176	117084	73890	80273	44198	27038	30931	26572	13103	8957	14788	11871	3776	5068	6764	8507	4631	3002	937	2623	5100	2939	1631	367	117	2843	3578	1059	313	124	13	4357	271	77	41	7	1293	2114	865	708	264	43	13	4	0	0	3041	96622322
rotifer_0.0_1x_23.hist	86178303	2978396	537787	224597	116009	68834	24949	22286	33662	38508	44918	26631	10223	5650	2923	1052	1668	2226	4685	11533	18418	5754	2492	728	41	22	4	0	0	0	0	0	1747	5242	6564	409	116	62	11	0	0	0	0	0	0	0	0	0	0	7736	98635489
rotifer_0.0_1x_25.hist	85900418	3082154	532126	224091	118771	71878	57223	28113	11068	12661	14768	16687	23199	34539	17872	5685	3276	1364	216	474	894	1463	6950	13514	3966	2202	496	158	51	24	6	0	0	0	8510	1536	440	239	46	1	0	0	0	0	0	0	0	0	0	7360	98779664
rotifer_0.0_8x_MiSeqv3L250R.hist	85400040	3135027	612244	238573	118859	74677	67531	33178	44526	32380	15676	17713	16333	9028	7771	11244	9472	3945	1863	4585	7180	3778	2078	4040	237	760	1808	4820	1922	960	283	83	930	2791	2367	146	41	21	3	2856	951	388	205	76	788	706	315	104	33	1874	96543933
rotifer_0.01_2x_HiSeq2500L150R.hist	92461588	2242800	485606	174534	97287	61362	60570	54105	22328	11386	7773	8783	12210	13269	6865	2183	1257	1494	3146	7743	5021	1568	678	525	1121	3588	1467	471	156	77	21	5	1028	3083	3127	194	54	28	4	0	0	0	0	0	0	0	0	0	533	3710	100051157
rotifer_0.0_4x_HiSeq2500L150R.hist	88215433	3780420	717204	266495	148466	92748	78569	38601	25768	29478	34385	18999	7293	11242	13948	9779	5636	2347	4086	10057	6523	2037	1327	2579	4334	2407	542	173	326	4576	3811	1131	451	51	15	0	0	419	6767	374	123	49	25	8	0	0	0	0	0	4539	99781489
rotifer_0.01_4x_20.hist	91423079	2453198	437305	169661	89439	54031	36781	32855	34705	17698	8568	7358	10229	13385	6925	2202	3492	4661	4768	2595	1682	524	2027	3940	1825	1013	227	72	159	2238	3158	937	374	42	12	0	0	0	2492	1185	394	160	84	30	4	0	0	0	0	2378	99850170
rotifer_0.001_2x_20.hist	86930172	3321708	633263	240504	130044	79780	42818	38248	57773	29463	14264	7034	7362	12155	15080	15663	9028	3761	597	451	852	1394	6625	12881	1571	871	195	62	19	8	4701	1395	557	63	19	0	1613	5393	1077	58	18	6	2	0	0	0	0	0	0	4804	99154110
rotifer_0.001_4x_25.hist	85859413	3302364	578654	235897	112423	71063	74498	58060	22860	20164	23520	24747	9500	8209	10185	7611	4386	4255	8957	5614	3640	1136	1432	2783	5308	2948	664	213	79	1113	4976	1477	590	67	20	0	2668	1714	341	17	4	1	1629	1206	200	65	28	8	1	3046	99893104
rotifer_0.001_8x_MiSeqv3L250R.hist	86020187	3072219	589310	232301	113426	71419	73252	35988	31283	35787	19371	11493	15978	9712	7442	10768	6206	2607	5488	6806	4413	1378	1923	3738	3546	1969	443	141	2346	2959	875	259	1166	2325	739	45	11	138	4213	233	76	30	15	4	1851	616	275	90	29	1904	96896658
rotifer_0.0_8x_17.hist	86171254	3386689	636904	251367	123137	77413	73447	36084	34647	39319	19036	12757	17735	16430	8501	4080	6471	8637	7092	3860	2503	3932	6175	1806	233	747	1778	4740	1856	927	273	80	1178	3533	1914	118	33	17	2	863	2932	1200	636	237	38	11	4	0	0	0	86634376
rotifer_0.0_4x_30.hist	85398247	3206078	605118	240701	116118	73340	76136	37405	45230	29424	14245	15438	21130	11679	6043	4776	7576	10112	4525	2462	2655	4347	7029	2056	196	629	1496	3989	2716	1357	401	118	46	4	3849	2667	765	416	82	3	0	0	2813	1054	174	57	24	7	1	2510	100255752
rotifer_0.01_8x_17.hist	90775006	2300622	428970	168379	82140	51671	56130	27576	20029	22912	16318	8046	6350	10484	10337	3288	2768	3695	4458	2426	1572	939	4462	2578	150	481	1144	3050	1400	699	206	60	282	845	2747	170	48	25	4	0	328	1396	740	276	45	14	5	0	0	0	89407188
rotifer_0.06_4x_30.hist	99124634	719157	79317	32921	16857	9929	3281	2930	3026	1542	745	366	385	635	786	249	142	58	100	245	462	151	64	17	25	79	189	101	32	15	3	0	5	16	135	7	1	0	0	0	0	0	0	65	13	3	0	0	0	0	100819959
rotifer_0.06_4x_23.hist	99415617	721268	76591	31472	16691	10105	3402	1670	2353	2245	1086	534	262	432	535	499	287	118	140	344	222	68	28	14	29	94	222	151	49	23	6	0	0	0	46	82	22	11	1	0	0	0	0	0	30	21	8	1	0	0	100825391
rotifer_0.06_8x_30.hist	99092117	692433	86241	34803	15989	9979	4257	3128	1934	1345	1236	609	734	690	356	180	284	379	151	81	123	200	208	60	29	92	92	28	139	68	19	4	21	62	30	0	0	8	9	0	43	16	7	1	0	0	0	0	0	0	100652098
rotifer_0.06_2x_30.hist	99302007	793031	75971	29890	16842	10587	5395	4818	2370	1208	583	286	325	535	663	750	431	178	27	13	17	27	128	248	258	142	31	9	2	0	0	0	293	32	9	0	0	0	0	0	0	0	0	0	0	46	32	9	2	0	101286044
rotifer_0.06_2x_25.hist	98942473	769438	74419	29445	16593	10431	5427	4847	1907	971	492	555	771	1272	657	208	118	48	53	129	244	394	170	48	77	247	74	22	6	2	0	0	0	0	0	137	38	20	3	0	0	0	0	0	0	0	0	0	0	97	100718769
rotifer_0.06_8x_25.hist	99091166	677703	87131	35210	16257	10129	4605	2261	2417	1232	1288	944	361	310	383	536	308	127	77	190	359	131	55	39	82	264	58	17	4	30	106	30	11	0	36	34	9	3	0	0	11	38	19	6	0	0	0	0	0	39	100644983
rotifer_0.06_2x_23.hist	99254852	780123	76581	30535	17139	10752	6311	5636	2218	1130	546	273	379	625	774	581	334	138	21	48	90	146	391	113	18	57	135	117	38	18	4	0	0	0	0	104	107	57	10	0	0	0	0	0	0	0	0	0	0	59	101018562
rotifer_0.06_2x_20.hist	99853803	784831	76637	30477	17134	10758	6080	5430	2550	1299	628	308	286	471	584	844	485	201	31	15	9	9	41	80	171	427	95	29	8	3	0	0	36	109	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	101534165
rotifer_0.06_8x_23.hist	98968061	666028	88549	35714	16374	10227	4938	2425	1681	1922	1296	638	354	584	533	248	392	162	75	184	275	85	99	192	74	40	95	155	50	24	27	53	40	3	0	0	0	0	0	74	23	8	3	0	0	0	0	9	19	10	100577423
rotifer_0.06_1x_25.hist	99377070	823598	75087	28439	16630	10649	2387	2131	3219	3681	2186	1077	412	227	116	36	19	22	45	112	210	344	792	230	12	5	0	0	0	0	0	0	0	0	241	14	3	0	0	0	0	0	0	0	0	0	0	0	17	81	101370725
rotifer_0.06_4x_20.hist	99878917	797638	79287	31805	17443	10797	5652	2776	1092	1248	1455	1216	465	560	694	219	125	65	136	336	361	111	47	12	22	71	170	183	60	29	7	1	0	0	0	0	27	129	24	0	0	0	0	0	0	0	0	0	38	36	101378897
rotifer_0.06_1x_23.hist	99702743	848371	106031	36247	17688	11418	1331	1188	1793	2051	2391	2655	1018	561	289	91	51	20	5	11	20	32	154	300	472	261	57	17	4	1	0	0	0	0	0	0	0	0	0	0	0	62	32	11	0	0	0	0	0	16	101894189
rotifer_0.06_8x_20.hist	99047760	714760	81357	33367	16240	9785	3996	3568	2030	1170	1364	671	364	600	659	208	119	149	313	225	145	44	95	183	139	76	16	4	180	89	25	6	1	0	10	85	23	11	1	0	0	0	56	20	2	0	0	0	0	0	100768443
rotifer_0.06_1x_20.hist	99711954	852925	80054	31077	17716	11205	4659	4161	4629	2360	1141	562	214	117	59	61	96	127	266	655	584	181	77	21	0	0	0	0	0	0	202	190	75	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	102220331
