sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.0028740251895557466	0.0027005829097262275	0.002511696553063496	0.002663080071425835	0.004851663576290575	0.0048835227626258	0.004396842355869471	0.004344194893149494	0.0069507430609130035	0.00677664694459134	0.0062654429161064385	0.006199893867251146	0.008729151770976495	0.008726429003389692	0.008095695626795723	0.008027301864372678	0.010420228397593944	0.010380395317105995	0.009938934822409116	0.009760444482496387	0.01955326582351892	0.019400392401220892	0.018869904639033024	0.018516154409491028	0.0011525963954770015	0.0008315450816900861	0.0006289404118568885	0.0009585523465765168
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.0027406493654773254	0.002419710838023068	0.0020753126187170864	0.002196947102405743	0.004664874941388919	0.004427528444832717	0.003928394256065719	0.003910883038589596	0.0066349442728946715	0.006395646226535878	0.005849633743572903	0.005776698326042309	0.008743025539971486	0.008384753924847584	0.0077078999547768815	0.007575642673438213	0.010397490660866007	0.010110237259573038	0.00965975363211987	0.009497052507801937	0.019664522381534124	0.01946760524302812	0.018743462115297795	0.01832755414772703	0.000756809023070362	0.000388473455855261	0.0	0.0004267280624967949
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.0026138075252824357	0.0021902689610539725	0.0019637898710582807	0.002162314597690909	0.004551830539688349	0.00437299168066763	0.0038494576252651523	0.003931565253860033	0.006721616871712274	0.0063719682924949055	0.0057705530941978	0.005774249035014987	0.008704269384366019	0.008253549251569806	0.007615843924147882	0.007654871708171079	0.010420474114258891	0.010101123798324669	0.009555622199872311	0.00946074085158851	0.019860084039236187	0.019538700912565855	0.018703001779090525	0.01843796548453544	0.0005782744538603475	0.0	0.0	0.0004508925802484236
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.002726125101614036	0.0023260335522522478	0.0021325698152950307	0.002621008663326886	0.004645907786548475	0.00444453281600782	0.004006911866737045	0.004404912167056068	0.006818932971347894	0.006527501016013886	0.006017647497089747	0.006198258490867882	0.008694054237210092	0.008271135137464717	0.007782620003113385	0.008069445278014318	0.010636566131353883	0.010256948516322095	0.009724477910739129	0.009873963204210957	0.02000996394221788	0.019562175531000398	0.018841674680515976	0.01892808781622737	0.0006231749001234171	0.0	0.0	0.0010498520792405967
oyster_0.002_1x_1	0.0028733976475613086	0.0028021052061662287	0.002677915058153545	0.002741409157607078	0.0	0.0	0.0	0.0	0.005835895796169853	0.005965804316257974	0.005373717372067676	0.0053162660261338686	0.007798092899469447	0.007712740680850728	0.007241326323917544	0.007072914016547732	0.009685501280088297	0.009415798564497842	0.008945494174410215	0.008876462625074568	0.01117285061726672	0.011191888941980482	0.01072024781902144	0.010350458017145176	0.020299550063470548	0.02024052389583793	0.019726723226052935	0.019232251224411853	0.0018976635898599837	0.0016951901315748637	0.001557255487954801	0.0018294999017527866
oyster_0.002_2x_1	0.0026388907810877232	0.0024179604668891773	0.0021949376829289843	0.002289270001532457	0.0	0.0	0.0	0.0	0.005538930405816885	0.005463138189499729	0.004927408158371405	0.004880766084434902	0.007514834312560711	0.007430841423020575	0.00682892832340758	0.0067042165072196324	0.009437160535376155	0.009186769976093426	0.008686309135747694	0.008488018754694585	0.011293212539326159	0.010945220036164136	0.010441102649391553	0.010158791523561068	0.020389244078603753	0.02029105797072439	0.019469456483357298	0.018994463804401465	0.001598484432937631	0.00132486647132526	0.001068923837054711	0.0013849975366897163
oyster_0.002_4x_1	0.0024482541111796917	0.0020670197806127856	0.001961535886023027	0.0020937290869123527	0.0	0.0	0.0	0.0	0.005423612076835524	0.005249925949334817	0.004691575317905005	0.004626211321099871	0.007547557584072544	0.007224497332283829	0.006622088384196197	0.006477466713124598	0.00933171874888991	0.008986308564903034	0.008355359769782284	0.008275832941387474	0.01117126335313473	0.010876046073167361	0.010318518356358107	0.01006172912403818	0.02047866815070107	0.020121833798214882	0.01928505767813832	0.018993986276806936	0.0013938184729521221	0.0010037678272584668	0.0008582032386566104	0.0012291975385325673
oyster_0.002_8x_1	0.00264471327957088	0.0022281086767212957	0.0021974741991812796	0.0026183595661217708	0.0	0.0	0.0	0.0	0.005496383712218839	0.005329981515844574	0.004784265693883435	0.00515129793823078	0.007595500658869666	0.0073477257585349435	0.0067904642457122695	0.006888974145060178	0.009469397671201762	0.009025422391345244	0.008539362330614387	0.008793754181643474	0.011372049573675685	0.010998092031809016	0.010441655480229035	0.010539906782580832	0.02060006635837367	0.020189239966697126	0.019473511531902986	0.019594091895322793	0.0014745699413479046	0.0011196998944313634	0.0011251421482599425	0.0017532940376480668
oyster_0.004_1x_1	0.004847407554217808	0.004766775053149027	0.004661620481882482	0.004671000583158757	0.005832059228089818	0.005664082662383011	0.005561282440819795	0.005533235013762364	0.0	0.0	0.0	0.0	0.009477307956905703	0.009628385345522081	0.009077223498234652	0.00891144374526936	0.011292852132122144	0.01128150187028733	0.010787025204728786	0.010645288063933098	0.013002303910018036	0.01309758579228583	0.012651381925714675	0.012376666978721711	0.02206817489844026	0.021855829712695795	0.021458115893226996	0.020949218532327174	0.0035949987629971744	0.0035291706142265306	0.0035522994939753126	0.0038190292133751893
oyster_0.004_2x_1	0.004755779125173139	0.0044097272868857595	0.004368677093824311	0.004360968841149664	0.005811024394940787	0.0054452014467570265	0.005251192901588296	0.005236486264436754	0.0	0.0	0.0	0.0	0.009657714804511863	0.009541688782866167	0.0089648390184795	0.008709203523841176	0.01150445480174304	0.011306652781157158	0.010782942425118978	0.010460907255630791	0.013302449487183747	0.01309840309109984	0.012591295555373985	0.012171762079947093	0.022233889216975698	0.02212482832754429	0.0214317848932477	0.021002532349941823	0.0036392556088224452	0.003430608763938714	0.0033007356398518915	0.003501962501056188
