sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.002002212360523763	0.0019831401990427597	0.001333912389391802	0.0016506785924284265	0.0038506673189852253	0.00403061875865125	0.0031572373835354836	0.003476075592095341	0.006140039471187989	0.005728030854417464	0.005114762750664095	0.0050564851579060184	0.007953260593878395	0.0074024888003683354	0.006569495894864961	0.0066146259339583905	0.009682982415489257	0.009199930826938998	0.008356310837479234	0.008424570116854822	0.01843595919575774	0.017591030227751277	0.016705534850110344	0.016896018371302345	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0021150322641459666	0.002034852223512909	0.0012913614433340027	0.0017252412101567154	0.003967960217236933	0.0039720829732755765	0.0031496811214778587	0.003457135220799462	0.006391771783903608	0.00579115593854221	0.005036410194828232	0.005203246752580213	0.008122850410486715	0.007462212251654632	0.006561996810396523	0.006724387642341216	0.010073137644826525	0.009533380613350564	0.008554842831043448	0.008697863501548893	0.01929143832249905	0.018119035511946387	0.01722741165396697	0.01759270925212222	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0015601146635794857	0.0013263505765423631	0.0008575856440727993	0.0018119723441701082	0.003385566078516962	0.0033366430750091805	0.0027127950487380857	0.003688304161684186	0.005730787456125044	0.00504331203187494	0.004574220022805324	0.00526265826845761	0.007548282397809039	0.00687732857059024	0.006126170051942271	0.007037884706723534	0.009728540503358408	0.008988672438341073	0.008162167761677051	0.00896331250302817	0.018661439352817933	0.017724205625969026	0.016926964688998795	0.017599323414290616	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0019748201953574828	0.0018282722131026594	0.0018972149516578967	0.003985616372655921	0.0036072740445834647	0.003775640063303027	0.003649581288636928	0.00564823652624994	0.00620365065370801	0.005519659120718141	0.005538252320226547	0.0073902928639347585	0.007894649469806695	0.007233032583899486	0.0071740679472025596	0.008973224576638787	0.00992076528052719	0.009396428153748016	0.009136701850748271	0.010811960542873325	0.019089054418030698	0.018428680015480536	0.017971427829065186	0.01957000419035483	0.0	0.0	0.0	0.0023509778208145155
moss_0.002_1x_1	0.001999534836468896	0.0021801426415874797	0.001595871517788754	0.0019486240169296267	0.0	0.0	0.0	0.0	0.005018576787116605	0.005293499175266478	0.00445484428943918	0.004721944976985432	0.007335345423765258	0.006912877543342246	0.006234274744378019	0.006239022456058983	0.009188858590543759	0.008641123540073797	0.007719327292566645	0.0077933678244192185	0.010829667702763918	0.010498237325215293	0.009748378094643101	0.0097382755411372	0.01955915152228638	0.018639072001850228	0.01803208378178469	0.018114118731629027	0.0009563695353596961	0.0009549338130818176	0.000817669706237734	0.001259795313875489
moss_0.002_2x_1	0.0019196548944739906	0.002032966849485234	0.0013169330557475628	0.001754593397129635	0.0	0.0	0.0	0.0	0.0049884341536379296	0.004957556471999852	0.0041978198418825795	0.0045135027426183765	0.007284910180726623	0.00671919357605096	0.005951605144723391	0.006155771124270862	0.00893636483042828	0.008381868569372765	0.007549554222702099	0.007760349969678308	0.010941464273195367	0.010501813282212547	0.009475830879921791	0.009672783369842394	0.019873386277614608	0.0188863399501924	0.018036749496000773	0.01831989794553841	0.0008904442567517069	0.000630057294902829	0.0005119124583588113	0.0009974677596058085
moss_0.002_4x_1	0.0013008235483877404	0.0012978001230571432	0.0008565749554884348	0.0018384073816223848	0.0	0.0	0.0	0.0	0.004431205032054643	0.004289289903316833	0.0036205176582868527	0.004478669618435875	0.0066013973390985576	0.005993237348885357	0.005505989741785869	0.006198530884628804	0.008280241555575423	0.007736748054079474	0.00698090463372729	0.00786043904128831	0.010571906239375541	0.009852201966281785	0.009060383896385847	0.009804577597542712	0.019596610180613934	0.018581181918415842	0.01781363283657155	0.01844533379331847	0.0	0.0	0.0	0.0010229964515909343
moss_0.002_8x_1	0.0016696010115201628	0.0017946395671225904	0.0018665123065489924	0.003983604208771429	0.0	0.0	0.0	0.0	0.004619242064471032	0.004681151404486289	0.004549152988951829	0.006514043388915381	0.006946988767001245	0.006394162896902647	0.006389498979782621	0.008077125784243485	0.008742787861323695	0.008112421082078883	0.008013036826627068	0.009770682783936238	0.01073822228300629	0.010325163223587727	0.009927533807381515	0.011566573292814214	0.019799612716524972	0.019035509979648507	0.01867357944761449	0.020069867458540273	0.0	0.0	0.001038544587197864	0.0031545820076929517
moss_0.004_1x_1	0.0038378057663050347	0.004082445416877538	0.0034579323501964117	0.003554696991943316	0.005008510404855089	0.005137270250848872	0.0045325129640833494	0.0045572857354084185	0.0	0.0	0.0	0.0	0.008885472653698389	0.008847659313109995	0.008066573373279397	0.007809234044500573	0.010789131449333744	0.010355460191259724	0.00949990561657164	0.009378486511257878	0.012608417355523713	0.01220411616082712	0.0113396174518158	0.011291207922083142	0.020649206665913845	0.020158020986231474	0.019237415150627137	0.019235895537058564	0.0029068504385716025	0.0028009672770978977	0.0027257902712192815	0.00294114778048952
moss_0.004_2x_1	0.0038961469409831734	0.003963226624791721	0.0033096081944457376	0.0036207784181670672	0.005123362107919966	0.004951079408239452	0.004260298178964871	0.004493637568449307	0.0	0.0	0.0	0.0	0.00900215603311401	0.00855659690970216	0.00778867949136365	0.007890243853748547	0.010711894333878182	0.010192440733316785	0.00933635790964013	0.009525187629768677	0.012829268167629544	0.012022135303992853	0.011111491464159748	0.011340527649944674	0.021002206788506853	0.020181467956510345	0.019508410595058367	0.019549914752081347	0.0027801748470106156	0.0025105768576959776	0.002481362972779009	0.002897201436057124
moss_0.004_4x_1	0.003067646484445211	0.0031543712293800714	0.0027011990231194244	0.003525652860916478	0.004332876547008839	0.004207391246047441	0.0036093100665093732	0.004397969210533142	0.0	0.0	0.0	0.0	0.008440772257648553	0.007792935722243313	0.007222727165435957	0.007857883899799079	0.010019246096878133	0.009370841392445112	0.008666688153401245	0.009526243811386939	0.012134208744671705	0.01140555513175587	0.010540940325612369	0.011217775741439569	0.0207496403041582	0.019889587360262494	0.019263674343929584	0.01971383520037762	0.001986506698868566	0.0017768602350401574	0.001792484039029375	0.002736997515583392
