sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0017025522306478606	0.001998495420901477	0.0012624932072569583	0.001535805119960657	0.003927125115376299	0.003805770550402573	0.0031408935694165916	0.0032153927017846747	0.00599216556745856	0.005717243213334898	0.004754961920879139	0.004832221599653253	0.008104661525329765	0.007479671476777057	0.006611361300171696	0.0065937508848588474	0.009985585674342974	0.009361061991859805	0.008404651219713238	0.008219455734439092	0.018448617827017247	0.01794111668055057	0.01686346952994422	0.01689821263628401	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0019087200278938032	0.0020521263587773195	0.0012516609465072239	0.0016508556628639336	0.004314571270523331	0.003906233464136919	0.0032004719142378515	0.0034893193526958025	0.006447946299114292	0.005721303078445581	0.004950220175986695	0.00514672589528384	0.008716751065637152	0.007744899295184556	0.00678320309312752	0.007053490161916808	0.010251870488229717	0.00944028846264346	0.008662350319212139	0.008671954222171856	0.019095336463091906	0.01834712550724989	0.01721670571953796	0.01762171289575186	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0014308794879733637	0.001405197117816963	0.0009295928068643017	0.001839631238199713	0.003682429918811376	0.003318603627022654	0.002767250309670183	0.0036539075659924015	0.005947320290005387	0.005222365105023734	0.004516394306654571	0.005296417695175528	0.007943397023336213	0.007186123504098809	0.006285966690241253	0.007136939959198132	0.009916106437767106	0.00891072340545871	0.008147584724134306	0.008913283696017993	0.018928185607459926	0.01794542552294063	0.01703859521952156	0.017762443511499346	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0017126984902896027	0.0019524444414997335	0.0018341241234251116	0.003954620705022134	0.003997108629229075	0.003834795244820427	0.0036153950752137467	0.0057155543575617765	0.006246561715966843	0.005652452264091137	0.005373235834178064	0.007289455976182648	0.008227138151712143	0.007580393391691884	0.007258408836162329	0.009061122724176965	0.010294009965170523	0.009273557672366288	0.009144452212041495	0.010808156541493988	0.01926054244409811	0.01839852313587799	0.01798315155143103	0.019721676733228444	0.0	0.0	0.0	0.002223218324364898
moss_0.002_1x_1	0.0017000520885110187	0.0019678484767001038	0.0014637808355422255	0.001689987542034647	0.0	0.0	0.0	0.0	0.0050269281345503404	0.004865873558044804	0.004244783935951151	0.004299081710878227	0.006850863621738806	0.006672432274581037	0.005812593527466745	0.005859135351688415	0.008994466015796732	0.008598105038370312	0.007581488986147325	0.007684745127428772	0.011030272400329338	0.01024718528585953	0.009279551567039164	0.009161574000140144	0.019193786314145003	0.01876873490269842	0.01775416424322508	0.017798331360054032	0.0009598536835970454	0.000747036500144891	0.000595127644778568	0.0008651751856560504
moss_0.002_2x_1	0.0019343580935662864	0.0020507337998981047	0.0013954555727933068	0.0018742202493682526	0.0	0.0	0.0	0.0	0.005288448902596532	0.004826500536860813	0.0042335364800118805	0.0045776650452104	0.0072190121148751375	0.006646727610850358	0.005848817810738097	0.006007914064936488	0.009331120028933031	0.008550707177632434	0.0076531715628446306	0.007883479744319478	0.011195696587739527	0.010422814154868653	0.009565675016591668	0.009644268255460586	0.020078315613339094	0.019377981012083812	0.01822499340511089	0.018678265286362523	0.0009219554390681163	0.0006563909112841256	0.000544629667812398	0.000984523919113718
moss_0.002_4x_1	0.0012309113933336004	0.0012580261634774347	0.0009284968256656981	0.0017772873884348915	0.0	0.0	0.0	0.0	0.004447172573243588	0.0040836870862401104	0.0036546700887778263	0.004559415468614153	0.006570713422624406	0.00604027846079102	0.005291132580540058	0.006046943230889676	0.008607823109493826	0.007960643838598583	0.007192511689323624	0.007971529101796158	0.010712338968137992	0.009640492559761155	0.00891223044448369	0.00962998897506723	0.019599194033162806	0.018657632944418714	0.017889069735762948	0.018457494968463186	0.0	0.0	0.0	0.0009654762111893242
moss_0.002_8x_1	0.001553025075280878	0.0017173982154821822	0.0018949052386902174	0.0039525332833959545	0.0	0.0	0.0	0.0	0.004701850163389767	0.004554261633013301	0.004509734040915513	0.00659037442941741	0.0069211067003166924	0.006353292403669906	0.006191889813883651	0.008025361048125394	0.008930237063088311	0.008333498160440404	0.008075650829026821	0.009897358495124176	0.010911993419056349	0.01003047532701701	0.009944399804129398	0.011604699403548607	0.019934503298973973	0.0192459822165857	0.018753754963417094	0.020442287721170776	0.000472068022604381	0.0	0.0009418994264707772	0.003070945149293218
moss_0.004_1x_1	0.003912579058788553	0.004438985692845864	0.0037609300282330535	0.0039391368593673015	0.005015656697886281	0.005444792861157939	0.004548299475928903	0.0046385829552614555	0.0	0.0	0.0	0.0	0.009033185051832959	0.008714543452771025	0.007965985192424493	0.007883557479214072	0.011001838950769127	0.010451634871760176	0.009642731846110518	0.009698793717642222	0.012687315542136235	0.012478473853491552	0.011467457879948253	0.011363531934584604	0.02123642163575366	0.020711194972812073	0.019767265129729053	0.01964650056831054	0.003153227649948983	0.003089283295117323	0.002894462400797055	0.00302455334448543
moss_0.004_2x_1	0.003677502448434705	0.003897386600886368	0.0032912830050749148	0.0036771472654412085	0.004708430001252346	0.0048188447830545674	0.0040554516847298655	0.00437124084599919	0.0	0.0	0.0	0.0	0.00901935968891536	0.008487344633978561	0.007680126232850037	0.007897309180519639	0.010808642835020808	0.01026924291005567	0.00942409963822964	0.009554206799902027	0.012680490586580816	0.011966680515977825	0.011191809270583794	0.011202169203734375	0.021151357197904216	0.020713090702161693	0.019563048546960858	0.01985167008304038	0.0028698677423157886	0.002567763563578771	0.0023878806964856528	0.0027428335823408453
