sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0028494430802067585	0.0026143246588644945	0.0025126114208435437	0.0024856375958468187	0.004580496269819443	0.004413036986991868	0.004281053772056566	0.00429388564806407	0.0065939779249404385	0.006602041934486621	0.006168081620738794	0.006065710420323472	0.008316748078174882	0.008281238676497995	0.008061248978300154	0.007889070917717211	0.010115538151802375	0.01021280827738571	0.009703992325972641	0.009447190413386562	0.019760730451292	0.01943887360968764	0.01872956699740821	0.018813176256820833	0.0008651022875199553	0.0006406735643408679	0.000621693133365422	0.0008506931764616956
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.0024768278473668295	0.0022858464727665115	0.002026031442938191	0.0019217335726026735	0.0045455620919571185	0.004152781787954059	0.0038200639333172116	0.0038122512197864395	0.00663627497796591	0.006280175298686375	0.005730849817254274	0.005542414622425233	0.008228623305557431	0.008072637915324112	0.007675294205808685	0.00741153692222035	0.010203885629363474	0.01000438938523362	0.009391506510850887	0.009102546789613404	0.019768465310012192	0.01932626653930278	0.018660464670045795	0.01851633869679098	0.0005667443469469997	0.0003673560277952695	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0024860413658695135	0.0020069809566640078	0.0018228702756535803	0.0019344929061035998	0.004418377081143186	0.003984182106474366	0.0037038679310819117	0.0037554324061342655	0.0065097093462166584	0.006151480042100912	0.005612722861005704	0.005592215788609193	0.008206947734775677	0.007878517166961233	0.0075042659709494385	0.007407817072529097	0.010049768464663872	0.009827974694844909	0.009326130555154863	0.009155770701050623	0.019773393809236216	0.01937233102381473	0.018628654092799957	0.018601159737315152	0.00046205297672974907	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.0024968132355140467	0.0021708491898744806	0.002067260654483511	0.002390205022678714	0.0044896039696115655	0.004181968953450006	0.003920600799413676	0.004204093914341693	0.00669970472636881	0.00634624645307656	0.005833327904085042	0.005980420099738107	0.008329974733742718	0.008083771017022677	0.007706535902450842	0.007718673366836004	0.01026505660352064	0.009859726418578744	0.009413753306334743	0.009425509180507101	0.02002077516860721	0.019543939158237544	0.01879242557029142	0.018929215461175215	0.0005802465757349418	0.0	0.0	0.00070632600033814
nematode_0.002_1x_1	0.0028491194240122504	0.0024983402928804572	0.0025031411462614088	0.0024823029730994097	0.0	0.0	0.0	0.0	0.005718946081136722	0.005383201821347637	0.005157198432775237	0.004965291009128761	0.007583315834304596	0.007373384790812068	0.006946968267456028	0.006635147961729171	0.009185134324637408	0.009157091165967126	0.00876869895371305	0.008484918414530503	0.011105266816300296	0.011064031227499006	0.01049231269444359	0.01008344706857706	0.02066685519631264	0.02013224389854471	0.019233831744419606	0.01930714962776078	0.0017045008407947527	0.0016975078823357763	0.0015882319372293192	0.0015897493963242986
nematode_0.002_2x_1	0.002591029904546697	0.0022854126627789907	0.0020037950508858325	0.0021407849917726637	0.0	0.0	0.0	0.0	0.005449304966461037	0.005046401910074998	0.00475322363107317	0.0047155443550743695	0.007357718402880868	0.007149866946800919	0.0066167787564925876	0.0064822632897159295	0.009216472949030382	0.008961094952166656	0.008526692571859824	0.008410589973074945	0.01108963209020987	0.010959777314846797	0.010251860542501056	0.01006541085069989	0.02066710367989653	0.020332475049658887	0.019561051456922777	0.019417638977215497	0.0015503417351934335	0.001368714284565937	0.0011071977810327876	0.0011988497334693812
nematode_0.002_4x_1	0.0024934262679764457	0.0020274456642479645	0.0018216077790967084	0.002041217851633839	0.0	0.0	0.0	0.0	0.005381363578069468	0.004932442238164932	0.00462324553216712	0.00466379186616764	0.007504820952571082	0.007055894133121064	0.006568186278335458	0.006484066868324355	0.00910856336869853	0.008845763902084289	0.008424806426363526	0.00825154184657869	0.010914018755017723	0.010676675723215113	0.0101382265789899	0.00993541326207422	0.02052410435626302	0.020200389462428844	0.019358078556101797	0.01935946884752159	0.0014247855462735254	0.001163406799540957	0.0008742918175734078	0.0011391816662951458
nematode_0.002_8x_1	0.0024987861051312035	0.0019475209011181435	0.0019569664285565115	0.002389226727002664	0.0	0.0	0.0	0.0	0.005235407336617925	0.0049298195829717145	0.004693989870489844	0.004968509562780724	0.007528360310060897	0.007142765454772043	0.006704242804295016	0.006785079971209999	0.00909864117133064	0.008859436076270138	0.008405222090143182	0.008457633146032078	0.010928220994053313	0.010623820206889966	0.010159077524534535	0.010234130429390167	0.020776915587376838	0.020236457924386508	0.019538379509032196	0.019637428671691933	0.0014185955305048435	0.0011384324399247834	0.001001134986815068	0.0014698347557376061
nematode_0.004_1x_1	0.004579554524226174	0.0045847959919486665	0.004448860061253759	0.004463955312374319	0.00571841649657781	0.005497429543190824	0.0054225134289004875	0.005208118294090941	0.0	0.0	0.0	0.0	0.009449451164564152	0.00952656895842076	0.00903518995632392	0.008759628447843896	0.01090077312653319	0.01115174059759084	0.010638935755680094	0.01049794606966775	0.013106827429903153	0.013080758427830705	0.012615058518398383	0.012211198567878178	0.02224249063063929	0.022043979593259887	0.021213530489019045	0.02112634906332046	0.0036814048754601277	0.003688757611504982	0.003566552422158985	0.003646831049090999
nematode_0.004_2x_1	0.004371842952302974	0.004150351902625435	0.003976554582721819	0.0041229384498844696	0.00533348337083294	0.005044406303912624	0.00492657340459506	0.004862582165218267	0.0	0.0	0.0	0.0	0.009304353747630235	0.009079789297091218	0.00858032665788775	0.008427557252017026	0.01097626873342782	0.010846238316126184	0.01049208522760145	0.010284258150666943	0.012717774218299883	0.012494676374214175	0.012154962365699011	0.011879718539356932	0.022127293797463688	0.02181167650880053	0.021177330564104084	0.021101322592651788	0.003393186013019541	0.003302374242181703	0.0030822463291260726	0.0032065929546680146
