sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
leech_0.02_4x_1.hist	146911684	1317347	214869	88198	43051	26485	19895	17771	11596	5912	5571	6294	4705	2600	1344	1944	3083	3380	536	291	487	797	2104	614	96	307	729	567	188	174	1242	368	146	15	4	0	643	1106	220	11	2	0	0	0	0	820	708	235	77	45
leech_0.006_4x_1.hist	143507743	1749644	322642	125158	61453	38690	38782	19053	19104	16103	7795	6225	8654	5995	3101	3384	5368	2235	576	1418	2679	3158	1367	399	105	336	799	2132	709	353	103	29	147	440	2227	138	38	20	3	0	177	1041	551	205	33	10	3	0	0	1494
leech_0.001_4x_1.hist	141840215	1927510	388844	144811	77955	47685	29729	26556	28266	14414	7418	8381	11651	7156	3702	2240	3552	4741	4739	2579	1672	521	888	1726	3240	1799	405	129	42	20	1130	2259	960	109	33	1	0	0	0	1606	739	301	159	58	8	1	0	0	0	1927
leech_0.02_1x_1.hist	149343012	1447388	186786	79632	44116	27471	36157	17763	6993	3565	2978	3365	4677	7722	5291	1682	968	402	113	278	524	858	4074	1650	96	52	10	2	0	0	0	0	1363	2163	687	41	11	5	0	0	0	0	0	0	0	0	0	0	0	2948
leech_0.002_2x_1.hist	142423922	1728079	333297	135732	64454	39651	28368	25340	34431	17559	8500	4191	3481	5746	7129	10315	5945	2476	392	299	563	922	4379	5187	304	167	36	10	2	0	884	1767	2699	310	97	5	0	0	0	0	706	807	427	159	25	7	2	0	0	1990
leech_0.01_1x_1.hist	145554215	1569392	219000	93901	52447	32812	53690	31274	12313	6278	3039	2648	3680	6076	7538	8044	4636	1930	306	165	106	167	796	1547	3306	1835	413	132	43	20	5	0	0	0	3460	547	156	84	15	0	0	0	0	0	0	0	0	0	0	3457
leech_0.002_8x_1.hist	141635189	1933618	375777	141229	73922	45448	37641	31998	12718	14548	16969	8368	4233	6989	7419	2359	3340	4458	2392	1301	2457	3026	1310	400	855	2615	589	188	146	2051	606	179	70	81	1680	104	28	14	809	601	199	80	41	782	175	57	24	7	1	1288
leech_0.0_8x_1.hist	140816848	2094677	398328	150131	77974	48081	42028	27658	19755	15594	14474	7137	7542	9357	4841	2790	4424	5905	938	1993	3763	1666	829	1612	2220	1232	1333	428	141	1003	1404	416	165	18	1650	102	28	14	1355	74	23	8	288	1016	168	55	23	6	1	1214
leech_0.006_2x_1.hist	143775231	1653492	297162	121069	57578	35915	30251	27021	25098	12799	6196	6605	9182	6832	3534	2041	3236	4319	2683	1459	945	294	1398	2717	1737	964	216	68	21	9	1929	1368	546	62	18	0	0	0	2110	116	37	14	6	1	0	0	0	0	0	2583
leech_0.004_4x_1.hist	142941399	1776524	348551	132769	66799	41846	36659	18010	17552	20078	9720	6818	4686	5874	7288	5241	3020	1257	1587	3906	3012	940	591	1148	2453	1361	306	97	31	14	2252	1450	579	65	19	0	0	0	613	1250	415	169	88	32	4	0	0	621	777	465
leech_0.001_1x_1.hist	144424487	1685562	314934	131748	68418	40772	21326	10477	14051	16073	18748	21184	10958	6056	3133	995	573	559	1176	2895	5467	8710	3773	1103	63	34	6	1	0	0	0	0	1100	3300	1945	120	33	17	2	0	0	0	0	0	0	0	0	0	0	4357
leech_0.0_1x_1.hist	141380252	1723706	282921	120528	66090	40904	49928	24529	9657	8601	10032	11335	15759	12871	6659	2118	1219	507	604	1487	2808	4597	6679	1953	113	62	13	3	0	0	0	0	5966	687	217	12	2	0	0	0	0	0	0	0	0	0	0	0	0	4429
leech_0.008_8x_1.hist	143536324	1618523	313389	118917	60910	37815	27812	24843	14762	9912	11561	7574	6719	3713	3536	5117	2948	1313	2763	2249	1458	454	1262	2453	156	501	1191	701	232	251	1237	366	145	15	1347	83	22	11	579	869	288	117	61	81	547	181	80	25	7	1008
leech_0.004_1x_1.hist	144918709	1683074	274666	116670	63438	39058	39999	19651	7736	7242	8447	9544	13268	12863	6655	2116	1219	506	331	815	1538	2518	9364	2739	160	87	18	5	0	0	0	0	0	0	4335	605	173	93	17	0	0	0	0	0	0	0	0	0	0	3697
