sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
oyster_0.006_4x_1.hist	69537754	5564317	1127108	455874	215874	136494	154745	115381	45430	51971	60622	43299	16622	14941	18537	26823	19066	7943	2740	6745	12739	7437	4895	9518	558	1250	2975	7933	7242	3620	1071	317	125	13	2910	7102	2041	1112	221	11	2	2603	3658	1371	227	74	32	9	2	5923
oyster_0.001_8x_1.hist	64355766	5902837	1308885	505910	252545	158544	149560	108835	97888	49922	58231	55420	21930	34639	17924	23471	13529	18060	12681	6903	10859	13833	5993	1752	3095	9903	6763	2177	724	5887	6856	2036	813	92	9568	784	224	121	4389	3405	1134	463	245	1209	3526	1174	525	174	57	5766
oyster_0.02_4x_1.hist	81011773	3561308	720026	286769	134790	85135	89378	72564	28571	24975	29132	23153	8888	11171	13859	4606	7305	9751	6485	3530	2288	818	3885	7553	2996	1663	374	119	410	5745	1701	504	200	22	631	3008	863	470	93	4	0	1459	1320	494	81	26	10	2	0	2419
oyster_0.0_8x_1.hist	63207815	6088951	1354111	521707	262366	164480	133110	118905	98838	56968	66450	43967	34625	34459	17830	25281	14573	8499	17892	16491	10695	3341	6025	10844	7397	4108	926	2034	10492	5245	1553	460	2349	7048	5029	313	89	47	8323	461	152	61	2092	5068	843	280	124	40	12	6523
oyster_0.0_1x_1.hist	61800253	8975300	1666602	634221	356372	223697	294763	162129	63837	32556	31266	35330	49119	81102	41967	13352	7696	3205	3764	9266	17502	28652	25026	7322	429	237	52	15	4	1	0	0	24646	15800	5026	313	89	47	8	0	0	0	0	0	0	0	0	0	0	21827
oyster_0.01_4x_1.hist	73427029	4998941	994397	404281	190819	120639	132380	104385	41100	43197	50387	32895	12628	16600	20596	18990	10946	4559	3024	7443	14059	7347	3182	930	926	2964	7054	7011	2336	1167	344	101	1926	5778	3843	239	67	35	6	0	3974	2666	1414	529	87	28	11	2	0	4866
oyster_0.001_4x_1.hist	63895258	6507735	1324722	539464	256148	161896	185152	146442	57660	53851	62815	70980	27250	15063	16782	24284	33522	13966	2297	5653	10678	17480	13268	3881	476	1522	3623	9661	8633	4315	1277	378	150	16	12104	3142	902	491	97	4	5824	2386	1265	473	77	24	10	2348	4968	2980
oyster_0.02_1x_1.hist	82243974	4784822	932585	338176	190927	120356	111868	99930	51500	26264	12715	6270	5692	9397	11659	16870	26759	11148	1772	964	624	395	1878	3652	7537	4186	944	303	100	49	13	3	9496	2700	858	52	14	6	0	0	0	0	0	0	0	0	0	0	0	7680
oyster_0.01_8x_1.hist	73736066	4669330	1018030	390490	197738	123263	102328	91407	60362	39706	46315	22840	23785	22674	11732	10472	16610	10586	2275	5599	10576	6539	2832	2290	4893	6627	1495	480	6274	3136	928	274	1442	4326	2919	181	51	26	4571	1005	334	135	71	3724	619	205	91	29	8	3133
oyster_0.002_2x_1.hist	64653235	6879024	1273617	528315	267042	161192	109357	97686	147556	78273	37897	18688	25982	42900	44227	14071	8110	6963	14658	11546	7488	2339	9576	18619	6906	3835	865	277	91	44	11151	9761	3903	449	141	7	1	4155	9959	552	183	74	38	13	1	0	0	0	0	13712
oyster_0.02_2x_1.hist	80768670	4079414	690409	288146	148523	88108	44396	39657	59902	48022	23250	11465	5958	9836	12203	17658	11372	4737	752	941	1777	2909	13820	4043	236	130	108	288	5891	2944	871	257	102	10	2	0	4171	2858	570	30	9	2	0	0	0	0	0	0	0	4683
oyster_0.002_4x_1.hist	65088218	6282177	1273310	518361	245847	155459	181086	131378	53711	61444	71672	44930	17249	27245	33803	18736	10800	8761	18443	10040	6511	3457	16422	12989	763	422	1005	2680	11722	5860	1735	514	3973	3202	1018	5093	2906	1584	315	16	4	3974	3929	1472	244	80	35	10	2	7539
