sample	rotifer_0.001_1x_20	rotifer_0.001_1x_23	rotifer_0.001_1x_25	rotifer_0.001_1x_HiSeq2500L150R	rotifer_0.001_1x_MiSeqv3L250R	rotifer_0.001_1x_novaseq_profR	rotifer_0.001_2x_20	rotifer_0.001_2x_23	rotifer_0.001_2x_25	rotifer_0.001_2x_HiSeq2500L150R	rotifer_0.001_2x_MiSeqv3L250R	rotifer_0.001_2x_novaseq_profR	rotifer_0.001_4x_20	rotifer_0.001_4x_23	rotifer_0.001_4x_25	rotifer_0.001_4x_HiSeq2500L150R	rotifer_0.001_4x_MiSeqv3L250R	rotifer_0.001_4x_novaseq_profR	rotifer_0.001_8x_20	rotifer_0.001_8x_23	rotifer_0.001_8x_25	rotifer_0.001_8x_HiSeq2500L150R	rotifer_0.001_8x_MiSeqv3L250R	rotifer_0.001_8x_novaseq_profR	rotifer_0.01_1x_20	rotifer_0.01_1x_23	rotifer_0.01_1x_25	rotifer_0.01_1x_HiSeq2500L150R	rotifer_0.01_1x_MiSeqv3L250R	rotifer_0.01_1x_novaseq_profR	rotifer_0.01_2x_20	rotifer_0.01_2x_23	rotifer_0.01_2x_25	rotifer_0.01_2x_HiSeq2500L150R	rotifer_0.01_2x_MiSeqv3L250R	rotifer_0.01_2x_novaseq_profR	rotifer_0.01_4x_20	rotifer_0.01_4x_23	rotifer_0.01_4x_25	rotifer_0.01_4x_HiSeq2500L150R	rotifer_0.01_4x_MiSeqv3L250R	rotifer_0.01_4x_novaseq_profR	rotifer_0.01_8x_20	rotifer_0.01_8x_23	rotifer_0.01_8x_25	rotifer_0.01_8x_HiSeq2500L150R	rotifer_0.01_8x_MiSeqv3L250R	rotifer_0.01_8x_novaseq_profR	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_HiSeq2500L150R	rotifer_0.0_1x_MiSeqv3L250R	rotifer_0.0_1x_novaseq_profR	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_HiSeq2500L150R	rotifer_0.0_2x_MiSeqv3L250R	rotifer_0.0_2x_novaseq_profR	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_HiSeq2500L150R	rotifer_0.0_4x_MiSeqv3L250R	rotifer_0.0_4x_novaseq_profR	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_HiSeq2500L150R	rotifer_0.0_8x_MiSeqv3L250R	rotifer_0.0_8x_novaseq_profR
rotifer_0.001_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039305599923600276	0.0002719818328167367	0.00016207735397055778	0.0006727267036613638	0.0003076707616197494	0.00018228613747528488	0.009979667282143057	0.010020993379601495	0.010553748346215475	0.010209888201679118	0.009816094343587767	0.010258462126892298	0.010404146039096562	0.01061663354106468	0.010474612100380587	0.01021432052557758	0.01035078759742869	0.010461057522884953	0.010569983659266757	0.010503325738212332	0.0106204346235933	0.01078321735793919	0.010621458572226183	0.010680878820600648	0.011178976159133658	0.011089760854786967	0.011017578849306209	0.011286319370562459	0.01104576004561364	0.010980870447006574	0.000540539953113317	0.00041220613865555755	0.0006741235757792285	0.0008611304571772838	0.0008472767649599922	0.0005823207947611708	0.0007020276983694673	0.0007452134013253842	0.0008529678290428722	0.0007755303363127242	0.0006640688965636743	0.0009679068817136649	0.0005958870292525065	0.0007294656232644803	0.0007453750894711453	0.0007474734919581394	0.0007359676593096109	0.0008228628885734723	0.0016056005682358876	0.0013061833154182079	0.001244955211197496	0.001765158981439141	0.0013759727895240603	0.0012397688500522808
rotifer_0.001_1x_23	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002879130622925885	0	0	0.0005147599374728529	1.9263290525595167e-05	0	0.00989655336928652	0.009633484456416208	0.009888259427783153	0.009798296617656854	0.00986523586236121	0.010203725562679344	0.010513579731814438	0.010359778687043408	0.010414204134768679	0.010518232599047606	0.010368269810234754	0.010434305656324305	0.01059436374389533	0.010227285246822482	0.01047711405229268	0.010727765082832463	0.010513158765053099	0.010542464780817773	0.011069444001442386	0.010899747288797168	0.010798590444787814	0.011211111580905153	0.010842096211814312	0.010807177673261559	0.00026612443993889734	8.294836770272873e-05	0.00013302872119969056	0.0009771906670924535	0.00012025024283190966	6.283887785307751e-05	0.00037362828930120884	0.0004883780042670427	0.0004623171562787576	0.0006099458516545253	0.0004128853078370076	0.0005932587600121497	0.00047056646068888153	0.0003792827798719811	0.000497672473380395	0.0005278357309623782	0.000572671159169702	0.00045886886293178275	0.001243327740433453	0.0010007490677148567	0.0008417594911641624	0.0014992065077006345	0.0010060858530793748	0.0008500756461748971
rotifer_0.001_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010096398486003633	0	0	0.0004125010065363366	0.0001854080606984443	2.696664311174768e-05	0.0006566010727971916	0.0001461587335317427	4.239769948044536e-05	0.009637647069789423	0.009733292542891125	0.01016435988583464	0.010366463700925976	0.009874905424385183	0.010379841895460706	0.010712127207568423	0.010539265099766215	0.010580183972375368	0.010804422495261368	0.010786310990684389	0.010541661824404303	0.010789397656028932	0.010553615212553935	0.010801285052770448	0.011040695674755185	0.010787707547956882	0.010776612040647837	0.011208238883991917	0.010987970288685811	0.01093521543279874	0.011308536813393721	0.010961243924276332	0.010930160155819602	0.00042180446459383347	0.00026758780902513823	0.0001309031026661689	0.0008557069898889047	0.0005956452638750109	0.0003957884874381534	0.0007088342744514531	0.0006672727937450107	0.0006743903495209924	0.0008838195437130825	0.0007214171715941298	0.0007036532689465025	0.0006952392509530503	0.0006849055925779446	0.0007814549166622609	0.0009571652529859476	0.0007906495008707104	0.0006307077046696641	0.0014287167766050546	0.0011647794234316278	0.0010422456728779173	0.0016396957261878287	0.0011464713423665618	0.0010286582643169728
rotifer_0.001_1x_HiSeq2500L150R	0	0	0	0.0	0	0	0.0001821223108701142	0.00014162472208145704	0.0002809916172371585	0	0.00011401531637955653	0.0002121421872239848	0.00012427468055764557	7.780484824271294e-05	0.00019160598209955193	0	3.433971352817533e-05	0.00024643417264036405	0.0008851559040298218	0.0007586655188479563	0.0006195913717151891	0.0008653427543574566	0.0006832968533674322	0.0006310603436756601	0.01000985443502811	0.010175830995764912	0.010275091421852678	0.009754055669878525	0.009953390472763668	0.010449207116782655	0.010707172160100309	0.010637390141717606	0.010673751270910303	0.01049523621479187	0.010486998800487979	0.010813463916933497	0.010637350344237628	0.010649343177710602	0.010908049586960233	0.010579350590572245	0.010739748356376033	0.010938962819553977	0.011499000288136552	0.011357785485536565	0.01134947782728235	0.011504412080103998	0.011358598067154002	0.011371427485676544	0.000673835483730012	0.0006016852087161739	0.0005157127645746273	0.0007025622606651183	0.0009159954284594374	0.0005297939647360694	0.000684895734226032	0.0009497834357917734	0.0011016350350119275	0.0010215082125314412	0.0008218457958474312	0.0010468125701675879	0.0007208112619128126	0.0008418847924573925	0.0012077759902623386	0.0009152329991655161	0.0008368677492897048	0.0011544017948853513	0.0019423852752122883	0.0016255948660611752	0.0016412957199927192	0.002093217148525839	0.0016144710228366277	0.0016253059546026405
rotifer_0.001_1x_MiSeqv3L250R	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	8.336254806629029e-05	0	0	0.0005224296186061572	0.0003006653915511581	0.0001988349003333445	0.0007290086499576187	0.00016289559018134447	0.00016978571448700297	0.009884816773810146	0.00998965976720012	0.010254770777352151	0.009760537156453197	0.010171334654847985	0.01020684137162775	0.010410016833295677	0.010406631938134958	0.010509019936096875	0.010435572232383672	0.010565805273818785	0.010519939014202229	0.010493950031565946	0.010441316629211106	0.010628098371370909	0.010711357811644229	0.010415094260947444	0.01057198912088142	0.011198115562083166	0.010989629109323884	0.010900841124087735	0.011102146606093877	0.010813396395350394	0.010942723096412088	0.00047840691619316367	0.0004740443977191422	0.0005250295004152195	0.0005093745788247173	0.0005204577706272584	0.000494357262536993	0.000610106655550724	0.0007760950121249444	0.000872750857745852	0.0007419652243138009	0.00044091125252576635	0.0008286395287764314	0.0006441933237676389	0.0007116899927122056	0.0008307755770958769	0.0009849268847658132	0.0007018577523353331	0.000756280947729393	0.0015288515583532503	0.0012938620694825653	0.0011856331527990704	0.001732208436258098	0.0012605778651655353	0.0011876810783313374
rotifer_0.001_1x_novaseq_profR	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042894987037322974	0.0001246265510934652	3.053992513457615e-05	0.0006627363477015313	0.00017753735075864974	0	0.009931471593538355	0.01012196492153683	0.01020265984596791	0.010349832951778049	0.010228255825423194	0.010213960624847918	0.010628412617189054	0.01068520282461527	0.010475192628078167	0.01062086612350599	0.010504725811994242	0.010484951569273426	0.010573084095192198	0.010406693448066884	0.010710113119913323	0.010564462642728478	0.01047942725740214	0.010663192188984816	0.011183360079870863	0.010932423808661773	0.010881016943852906	0.0112168094277173	0.01097466809683978	0.010876198738725473	0.0006022007841886001	0.000498101925347938	0.00046818120916591877	0.0009517184269748347	0.0006688548731142996	0.000476277009690107	0.0005788262444328396	0.0006167808546282405	0.0006486554847530135	0.000914295247901209	0.0007258508681694531	0.0007020207696675218	0.0006848204832543558	0.0006144226333185676	0.0006509068516464822	0.0009027546128824726	0.0007784909944035245	0.0005805966419915043	0.0014214462423213226	0.0011485310039854868	0.0010322776526460187	0.0016683362380974787	0.001202838752738078	0.0009884938379617347
rotifer_0.001_2x_20	0	0	0	0.0001821223108701142	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.00024059326824543703	0.0002704528181748378	0.00018213964594671062	0.0004988543301176485	0.00014438454637677456	0.00017262423035868668	0.01006780153969078	0.009936929223902657	0.010405154201875155	0.010176901556890439	0.010310742276722018	0.010151966097093568	0.010505168287068933	0.010393936957202365	0.01038843011009194	0.010555423232822658	0.010357954789473434	0.010383656927157925	0.010573821691085117	0.010466032799871794	0.01059225646719475	0.01054770345466094	0.010713785146993615	0.010616219143853911	0.010985574099133366	0.01085876600404212	0.010873500068979802	0.011004886566715721	0.010830347586238687	0.010894936699049507	0.0008548864828472613	0.00075284127858255	0.0006514446906544791	0.0009671681380305497	0.001011480460902603	0.000646407841979113	0.0006495017454488661	0.000830620029319995	0.0009052226665998697	0.0008530442597776133	0.0008563100081274699	0.0008550129996675038	0.0006843880250962942	0.000787108198860631	0.000803550480916404	0.0007116368982873489	0.0007741006015299368	0.0008181120541941311	0.0013770031688933315	0.0012664158426065608	0.0012012596583915736	0.0014253859518102985	0.0011695760685890288	0.0011850671221869113
rotifer_0.001_2x_23	0	0	0	0.00014162472208145704	0	0	0	0.0	0	0	0	0	0	0	0	0.00010609717207687996	0	0	0.00023624509734854193	5.293396522521032e-05	3.1604606669510815e-05	0.0004608802318697425	3.439227824530988e-05	1.6087594271851913e-05	0.01030887644535916	0.010197274463691675	0.010590604804402326	0.010490011762655405	0.010475547624363202	0.010397404347499029	0.010742891339048821	0.010718074224625118	0.010587698078336594	0.010781349481477354	0.01064318530712871	0.01066858588629016	0.010890827319823049	0.010609213360733838	0.010731510086509966	0.010928095436914753	0.010855468718197203	0.010783963395593843	0.011135942685426725	0.011001599439239285	0.010991593477376327	0.01120980669760252	0.010944246304934402	0.01098250907237952	0.0008188166135133512	0.0005978700792071967	0.0006171464211508493	0.001065602903097318	0.0008353462301867731	0.0006151883518129564	0.000708383229217624	0.0007421140691816763	0.000842555831868208	0.001122584952097494	0.0007217141956646911	0.0008390386420684681	0.0006673127975839188	0.0006753351812562869	0.0007754622476405792	0.0009116460376482616	0.0008942585834897931	0.0006856274678852525	0.0013174585816133622	0.0011352381091181973	0.0010529406825126042	0.0014201937343970572	0.0010528063857936365	0.001034056541868833
rotifer_0.001_2x_25	0	0	0	0.0002809916172371585	0	0	0	0	0.0	6.682079081243852e-05	0	0	7.943819723355006e-06	0	0	0.0001421097002664018	0	0	0.0002656445502881022	9.870553602797649e-05	0	0.00044202164302797886	3.196289335172242e-05	0	0.010376609919746205	0.010200518642532241	0.010690103033334286	0.010731122001230387	0.010649878182839467	0.010558499386452591	0.0108278478183238	0.010761112744063994	0.010743635346089242	0.010859454311485717	0.010816344109451759	0.010771961931031804	0.010976185366927571	0.010635326771512132	0.010847104403389207	0.011154628200794492	0.010913400876546131	0.010795652176770698	0.01127540797255333	0.011110233760449506	0.011087756127123316	0.011340134875807872	0.01104555917261485	0.01108741715308903	0.0007850025597607724	0.0007268303195085979	0.0007717365630771633	0.0012375915455810071	0.000976871310737426	0.0006552338878791364	0.0007666276629387792	0.0007517298171632047	0.0007432293878526508	0.0010037568709577727	0.0007586912648327448	0.0007926579967357794	0.0008411842195080732	0.0005881590739852394	0.0006893163556112025	0.0008646376059594507	0.000830583248680683	0.0006957902986788334	0.001294728320737626	0.0010948270315574993	0.0010248388472776648	0.0014907280419853564	0.0010774602827773316	0.0009999765800382532
rotifer_0.001_2x_HiSeq2500L150R	0	0	0	0	0	0	0	0	6.682079081243852e-05	0.0	0	0.00014583507080545566	0	0	0	0	0	0	0.0004990172918026836	0.00043821351366857275	0.00045121724352070736	0.00045425943548516035	0.0003799901154125651	0.0004359890485915452	0.010293141503434744	0.009978378052160619	0.010211893493915047	0.0104036511607829	0.010121746839846013	0.010224952706189172	0.010491696809264317	0.010586919669553385	0.010402193316009223	0.01046034893822001	0.010471315622814892	0.01045524666052089	0.010400058560289138	0.010580126587133809	0.01076089591401952	0.01036734351730273	0.010619529196600253	0.01082203457440456	0.011135662925610301	0.010996246806584065	0.011028950452417474	0.011064999399179487	0.010947950332900636	0.011051239523920287	0.0009353246578298613	0.000878596483487426	0.0007185296510145989	0.0008945775799583666	0.0010157408711943816	0.0009903346236460608	0.0007865404421295574	0.0008887796650630664	0.0010235375618306009	0.0008540739873414971	0.0007986910271198244	0.001041635790077322	0.0006964432658677078	0.0007861986606940707	0.0010130812543269752	0.0005086142227995749	0.0007796785205154144	0.0010084982225784245	0.0015839020486978495	0.001457898695801596	0.0014259143798310836	0.0016131134257724167	0.0013648064847667785	0.0014181621678256429
rotifer_0.001_2x_MiSeqv3L250R	0	0	0	0.00011401531637955653	0	0	0	0	0	0	0.0	0	0	0	0	6.584412892141067e-06	0	0	0.000293387124596145	0.00017413647566588697	0.00010440351768725709	0.00045106516065585023	0	0.00011384367690525643	0.010171744572426422	0.01000735947706688	0.010470114109321527	0.010445161799612968	0.01018652348783744	0.01041260354970086	0.01069598506329239	0.01055044739258404	0.010566267870942947	0.010626186826497075	0.010511937663906123	0.010610978730328569	0.010676306393503698	0.010563486897522734	0.010743281549974282	0.010610575159710423	0.010670404074967	0.0107717168404603	0.011142902585454029	0.010998422915017625	0.011002169128441763	0.01111617967505274	0.010957162603563386	0.010995536108998394	0.0006460362705226208	0.0007655719960528717	0.0006923226969266505	0.0010851752317814212	0.0009128336954901117	0.0007885465698888039	0.00045602611959050243	0.0006367188904654597	0.0008492347648902943	0.000854122837450344	0.0005282662940023775	0.0008225829045664934	0.0006329088119498838	0.0006201600128135087	0.000779787690996514	0.0007479816262011552	0.0007398336661055271	0.0007212444527971984	0.0013293050923497418	0.0012036660025306345	0.0011497501838619861	0.001475964595831547	0.0011480056756583146	0.0011407233784407333
rotifer_0.001_2x_novaseq_profR	0	0	0	0.0002121421872239848	0	0	0	0	0	0.00014583507080545566	0	0.0	0	0	0	0.0002086938363240476	0	0	0.000286071297686985	0.0001454435118675157	5.082587961457996e-05	0.0004952953895014378	0.00010787761390518291	0	0.010269955250654328	0.0102940915236569	0.010476518384863076	0.010711150307188944	0.010459939744902336	0.010428469017721764	0.010759315066749209	0.010808855658449357	0.01070882786605798	0.01093530373875995	0.010889488232003752	0.010727998803920835	0.011004379122475316	0.01078585763724671	0.010911642144651013	0.011239290762050214	0.010953233032411358	0.010878850291567876	0.011236817807031785	0.011082008467511173	0.011037908503949145	0.0112166887660482	0.01103676889160532	0.011046114268184581	0.0008688349203372914	0.0007280597263170652	0.0006654165391041245	0.0012795952321931203	0.0010172079813948187	0.0006492046797490492	0.0008742315896885788	0.0008139257498674946	0.0008563411803440557	0.0012010249170554266	0.0009023445672660113	0.0008623364780507847	0.0008426298158425993	0.0007649498652457787	0.0008174767807542782	0.0011015674310845824	0.0009007700602959856	0.0007563511648582821	0.001347174020449926	0.0011496338563887765	0.0010906310200136105	0.0015433652338588955	0.00112819521453833	0.001054446256900543
rotifer_0.001_4x_20	0	0	0	0.00012427468055764557	0	0	0	0	7.943819723355006e-06	0	0	0	0.0	0	0	0	0	0	6.880892505334302e-05	0.0001838215699946355	0.0001828797493488299	0.0002247987058155987	3.351763553560705e-05	0.00018537177984423447	0.010229706644681702	0.01016960788455945	0.010383014635404475	0.010356090828531173	0.010314830500773087	0.010458636429795831	0.010744134555231266	0.010643417726922788	0.010590730821697258	0.010584226217363879	0.010670244307976917	0.010660714166328411	0.01054436819386495	0.010602721387260705	0.010810177504615326	0.010615250080519112	0.01077661707244304	0.010903626778405728	0.011078025919756374	0.011006586417447117	0.011017435128262143	0.010965891362963998	0.010892043413828212	0.011057156944542568	0.0009684229490393159	0.000904264023326995	0.0007885353929657501	0.0012372564823358578	0.000998847159822902	0.0007949536123388334	0.0007088578305023407	0.0008814155160925541	0.0010215305052510004	0.0010050715705478552	0.0008275659214370679	0.0009716966217895306	0.0006728988497499699	0.0007552867543865194	0.0009698545858005669	0.00047153658044574165	0.0007960550427356106	0.0009496237451838141	0.0012365023144298437	0.0012255006071439922	0.0012301916690270476	0.0012648019284657863	0.0010921780870741804	0.001233595189079728
rotifer_0.001_4x_23	0	0	0	7.780484824271294e-05	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1.6820705634468247e-05	0	0	0.00015497809995090872	0	0	0.010304629960761313	0.009838825092114645	0.010349151345970697	0.010440327092331225	0.010275247606930882	0.010219622843902987	0.010671997372913689	0.010469841176291461	0.010410070638218083	0.010657373231381384	0.010576831930626085	0.01045607713542085	0.010710712605702222	0.010561644457507291	0.010672363533306695	0.010791008839352023	0.010833109360281479	0.010679641395767936	0.01090406995468185	0.010795039225078185	0.010812534241504745	0.010903821490307108	0.010738102666403293	0.01083748889608116	0.0007578971175057347	0.0005589854928697013	0.0005658203369708348	0.0010055210180128782	0.0009214631609789636	0.0005744772176268231	0.0006254507228184991	0.0007196863787188867	0.0007625214399531455	0.0009064557095389558	0.0006695623529877626	0.0007224583547821295	0.0006019253032027994	0.0005920498548122044	0.0007668084569797395	0.0006807758297254773	0.0007345434701987452	0.0006679181488418173	0.0010846558509709503	0.0009884166297469132	0.0009679143761212039	0.0011566031104196517	0.0009240596072437324	0.0009584094163643808
