sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04550508292205136	0.04871045605966366	0.051030465729206775	0.05226104784130509	0.05395930323969158	0.050156494185135125	0.053724456671248	0.05600020587027018	0.05732806344971053	0.05883007539490828	0.05289226235924752	0.05571288884538178	0.05848181673099671	0.05970894954544498	0.06158931914533076	0.052604498565351564	0.05576842718682811	0.05762271441873386	0.0590283866008467	0.06159232823010471
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465212057889504	0.04964092043010778	0.05163587357335125	0.05301690298663229	0.05476222622825578	0.051263662905815306	0.05445560982780711	0.05669711514530841	0.05761526240461072	0.05953130148193941	0.05407131272969839	0.05661167289387197	0.05910823286250651	0.0602836197809297	0.061928323981446175	0.054148840684009346	0.05667780140233033	0.058397356495898875	0.05955293066939171	0.061865293797860946
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04695830247427865	0.04962468254863135	0.051560609253635405	0.05306211822973529	0.05459322070067825	0.050872128052309395	0.05445140925546575	0.05662656345359275	0.05775449294053765	0.05948687945591501	0.05404670143369534	0.05668077364630951	0.05908600007696118	0.05997098345014661	0.06181322030778683	0.0541816552506865	0.0566430368822751	0.058274532812059625	0.05959464547353356	0.061966938620156044
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04670062893700919	0.049625234914648104	0.05189980905113576	0.05298607824496845	0.05450144134837289	0.05097273798394952	0.053978099893975444	0.056635886877051546	0.05760897675240225	0.05934615396635192	0.053846676050736064	0.05627464292381018	0.058646022954899964	0.05987786988377128	0.06166232657842554	0.05450500952182324	0.05683802966784021	0.05818789388492657	0.059244647872621244	0.06165238290796428
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04679425449495382	0.04996659871153122	0.052340773089930986	0.053421439461424476	0.05516470623038614	0.05095820158928485	0.05426639704985455	0.05700343543188296	0.05781304007880778	0.06005754287906085	0.05377646984152862	0.05662222934278079	0.05927020115257062	0.060566810618858644	0.062246584756520805	0.053505762620909905	0.05572521878597087	0.058058452204121896	0.05969995483783858	0.06229683710278084
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047517892715408794	0.05067644151055386	0.052511438935585825	0.05419342614372885	0.05603721542169794	0.05225349505883421	0.05477792477974332	0.05732944996965602	0.0585246929758972	0.060452456705313545	0.054675113411353914	0.05750313440067121	0.05973060203028952	0.060930112933999754	0.06237038245990671	0.054636040962161236	0.056928620067835216	0.05895752886557913	0.06041841761102967	0.06265824449266186
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04796715869902388	0.051291918414791686	0.052872089749022404	0.05423755758905972	0.05616831642700456	0.05260431385902042	0.05535043799936326	0.057557878896575945	0.05874951715303609	0.060708785513916654	0.05556403515447456	0.057736065849974656	0.06009999303649843	0.06115206344409642	0.06278064020697588	0.055146587459602964	0.057862549955026495	0.05955828204821709	0.06080428529815857	0.06284462286090924
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048680925497233206	0.05146560762070923	0.0532052437462481	0.05452681974814378	0.056225520710186924	0.05274855670701153	0.05550168836749536	0.057952916543341525	0.0588338093024042	0.0606988495841459	0.05522942532600013	0.057888102642831674	0.06029254156836977	0.06128089691893126	0.06291385688831751	0.05506658152638459	0.0579262916835367	0.059431559151711444	0.06084695758755686	0.06292306518444027
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04797739722536736	0.051541186921997856	0.05335645652568765	0.05484747765427385	0.05677540433361639	0.05156989545938921	0.05521346366718694	0.05812134390307715	0.058933636099438746	0.061067967699375524	0.0534102389819784	0.056669388208484085	0.05958711865344864	0.06103806706670475	0.06315622832265032	0.05334595010251081	0.05569866634917105	0.05836846554619914	0.06020149585052401	0.06289490203679983
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04907512736213713	0.05182039152800399	0.05372782042115213	0.0547316293527522	0.05694668789355324	0.05251405717324516	0.055973311894758036	0.05853195326645918	0.05942205699857131	0.06128949842881816	0.054492664795507635	0.05748516363961749	0.06039969763228396	0.061577986430669654	0.06340128171201939	0.0542782846067653	0.05676328010317172	0.059093763169526956	0.06075392977007873	0.06350860154302262
