sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05488464263415303	0.05753496845488283	0.05968174080780335	0.060690575041384885	0.062110506269513734	0.05836638576752183	0.061282317038137274	0.06303597294980526	0.06413288418510739	0.06536114780117691	0.05919589851998964	0.061393371882713446	0.06369339151809282	0.06487978083851124	0.06665783407556565	0.057521981257739024	0.060475408816167114	0.062143985074735335	0.06355995083068318	0.06629496546020314
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052377758555403386	0.05517903011185201	0.05706993063944607	0.05829428970844612	0.05981524074580769	0.05586746922159628	0.058618095095347725	0.060497140547830806	0.0611731281786196	0.06295963931013486	0.056631115823703525	0.05885912246710275	0.06106043014152021	0.06226647446280353	0.06389111514184716	0.05500881259639816	0.05758110210022394	0.059510307810583626	0.06080322055642039	0.06343699485122875
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05132710055290588	0.05370780716136548	0.055580587429820374	0.056958335799713905	0.05825758600464469	0.05387005167586132	0.057177602239983624	0.059048748687100354	0.05999603423003662	0.06160130425241007	0.05506256618971896	0.057547670751976074	0.05973941886337435	0.060642686862149055	0.06255076445708484	0.05345751814485634	0.056100331450266286	0.058065245683453476	0.05961099209540281	0.062384123492122086
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049721312284645526	0.0523630492133205	0.05460708979405575	0.05550826871343386	0.0567827093671911	0.05260701449663776	0.05521631617517006	0.05762294047484642	0.05838215436552167	0.059983847133374034	0.05336920461430618	0.05556581506051547	0.057687095147687564	0.0589862532941258	0.06081342141585061	0.05230933472278645	0.05474357334613594	0.05636290041653331	0.057592415028954694	0.06039687362657371
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05142762070648502	0.05379854823719654	0.05589143014051528	0.056668324307579655	0.05809104790550967	0.054825030191481786	0.057125035286084445	0.059254862397853506	0.05962990903175865	0.061681473076931934	0.05633669515651871	0.058120586884366075	0.05994468825967521	0.06108957979576587	0.06241332364129328	0.055525826236782386	0.05669523286147447	0.058355311631986435	0.059789604868596115	0.06221268931828554
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0504064277787115	0.05288654372271602	0.05438428231719067	0.05591263483760203	0.057477705340946206	0.05446428776741493	0.05594577665642084	0.05791604952563869	0.05880119169015218	0.060480953074840554	0.05540384148427441	0.05733736897317117	0.0587451872767769	0.05980557200704814	0.060892370259963254	0.05466984364145262	0.056110775757959946	0.05759827976795328	0.05888542419844892	0.06094879239082824
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05011515602784534	0.05284801768066345	0.0540707308607713	0.05522289152690161	0.056898510362677596	0.054011688559659085	0.05582512119237751	0.05740661343764542	0.05829776929294688	0.0600241212216639	0.05553970354427502	0.0567386930301107	0.058359478125677	0.05925494732890279	0.06059925810120679	0.05420705051425484	0.056246936662134636	0.057421205499898015	0.058482116736315655	0.060344537667995996
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04985528686762854	0.05202908150572433	0.05348728104665112	0.0545996755032552	0.05601244128177334	0.05303955035578842	0.05495662300686739	0.05688428955453563	0.057422460508060144	0.05905472523027389	0.05392380063407566	0.05583524172668612	0.057581705583348505	0.05842924102219126	0.05982171545791717	0.05276496109229571	0.05510162545802087	0.056187673957661326	0.05751310258205861	0.05948678590258404
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05271098434438712	0.055515690682779215	0.056882200150036984	0.058145222802650165	0.059769696407098755	0.05583845011846138	0.05845514321678459	0.06071163194853989	0.061055212908691044	0.0629115078280804	0.0565807410859775	0.05868274415666061	0.06067750236628306	0.06193863309108781	0.06370037824117056	0.0565674813788957	0.057620526519111	0.05936024688058029	0.06087628185171434	0.0632199946916703
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05266188568534551	0.05458170092669607	0.05611932161860152	0.056805958575023435	0.058794303312345565	0.05556582480694841	0.05807482240141219	0.05996664906866033	0.06043944883437762	0.0619911198855887	0.05640166511647419	0.058331673213769274	0.0604185104578817	0.06137717708369297	0.06282304552141646	0.05600257676161766	0.05737742987436413	0.058897482786698284	0.06027191944390307	0.06276480442893101
