sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0015507391627353046	0.0013424704119644449	0.0004755900374231015	0.0008270441339532933	0.003784888188488028	0.0034025098245835457	0.0022563292249005214	0.0025246210429678236	0.005793706816393598	0.005266096791681784	0.00413645142564402	0.004193842270844231	0.007621251405170294	0.00687819225790789	0.005642686517557793	0.005745969912455613	0.009438762333735721	0.008520834878401502	0.007378280762239975	0.00744525523428033	0.018239750464238223	0.017139386048698052	0.01610156637431882	0.01611094727397238	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0015287257096547253	0.0011101890991943961	0.0	0.0005993856823286412	0.0036745050195725265	0.003027319862061561	0.001956363619244538	0.0022509626500342994	0.005471162814469573	0.004867415274936431	0.003705561305590548	0.004013497000077434	0.007770261361693711	0.0066374486850273575	0.005578173724281674	0.005733538802289569	0.009566850859244259	0.008405929242246596	0.007293107616645174	0.007362457884727171	0.018481899979640688	0.017103387019337522	0.016080208151332112	0.016220106485455986	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0007129697992809905	0.0	0.0	0.0006826625031965499	0.0028936321939105497	0.002257671047736925	0.0013599867609360421	0.0023626428180528202	0.004798873721177188	0.004137804381391972	0.0031676640735640053	0.0041259910570430386	0.007031954324960851	0.005933069654267775	0.004890343701106737	0.005888429770145049	0.008872610059523918	0.0076981825629496336	0.006745487061944893	0.007609612388408469	0.01798242175913172	0.01669735924454223	0.015759685288473744	0.016615322027349815	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0009401813509543422	0.000649072889113477	0.0006302044819379944	0.0029748521920005353	0.0031718019082325167	0.00255953713420883	0.0024579047410748373	0.004588515764439813	0.004986253905207936	0.004538282080360668	0.004169505844661746	0.006334725899952542	0.007258272921686434	0.00637041415606901	0.005897446080452444	0.008092036524911117	0.00919423159810556	0.008077115513290649	0.00768569663254988	0.009847891928634342	0.0180613018504793	0.017110016872625776	0.01669540344337877	0.0186222776095872	0.0	0.0	0.0	0.0012861931866421032
moss_0.002_1x_1	0.001549037942045167	0.001569890371306583	0.0007262709083140196	0.000926114001342096	0.0	0.0	0.0	0.0	0.004726672983188549	0.004254434420940295	0.003249147760060274	0.0033600960777725817	0.00659090755787091	0.0061043713767999375	0.0048802114377117555	0.005068784739428771	0.008614776959487437	0.007894676145432057	0.006791069460594673	0.006896477886854569	0.010188980730305486	0.009284834284729471	0.008355428168832061	0.008395742257599061	0.018864097334384055	0.017854496364312154	0.016787272275873986	0.016828781238503714	0.00058005010290545	0.0	0.0	0.0
moss_0.002_2x_1	0.0013048648849824335	0.0011093213268770948	0.0	0.0006240920635303144	0.0	0.0	0.0	0.0	0.004474921103651699	0.003848963296165256	0.0029090590656452526	0.0031569478723833325	0.006402154387416096	0.005746082032006408	0.004541191688103476	0.004852659348634473	0.008531307983593224	0.007554187769376496	0.006360878365361728	0.006505466651723219	0.010382346140190665	0.009087004610365936	0.008007796724670257	0.008104363535913423	0.01904909874070402	0.017861739339224417	0.016627360757375833	0.016792477519182565	0.0	0.0	0.0	0.0
moss_0.002_4x_1	0.00046601062505601725	0.0	0.0	0.0006122877110836545	0.0	0.0	0.0	0.0	0.0036455848824977683	0.0030148756907904944	0.002235406791463486	0.003114493881964686	0.005614863395168635	0.004899320519545414	0.003895741611593912	0.004868019570222157	0.007783484807592259	0.006697540973134065	0.005778718453436448	0.006641446920645222	0.009428939857103013	0.008418256344732993	0.0074441576227782785	0.008318874087013735	0.018443113275159424	0.017189685045000597	0.016260106588464253	0.01691698836290889	0.0	0.0	0.0	0.0
moss_0.002_8x_1	0.0008382958625560832	0.0006225748649459545	0.0007017784199552488	0.0029739265935486386	0.0	0.0	0.0	0.0	0.004000193633096602	0.0033745595526929115	0.0032587570283581285	0.005427071948940916	0.005887881936403993	0.005370041117258664	0.004985704985656497	0.0070345192946532735	0.00804826105493331	0.007166506802410483	0.006765029710117385	0.008910834713849194	0.009792524789092025	0.008853789691554155	0.008384516450726819	0.0105258191390737	0.01894516175036487	0.01793972178856392	0.017394761768009404	0.0192067007108793	0.0	0.0	0.0	0.002134244453191791
moss_0.004_1x_1	0.003773762537783262	0.0037668216137710614	0.0029433931266822874	0.003120802353385913	0.004717942036782881	0.004590941552074303	0.0037118100694028314	0.0039387378765899685	0.0	0.0	0.0	0.0	0.00843635595518252	0.008285172896795126	0.0071369016715564036	0.007106752871153606	0.01030869018826195	0.009897210700700994	0.008822842117721755	0.008975116502609256	0.012124137648443535	0.01151513150966477	0.010480587020426193	0.010386697249613356	0.020530686982286033	0.020059326019260096	0.01903050962301522	0.018967999201541432	0.0025527276745890165	0.002434152540933369	0.002134169702547309	0.002365065080572451
moss_0.004_2x_1	0.003303539937610131	0.003021745787514743	0.0022385723828928722	0.0024594420607653394	0.004135056618539137	0.0038448725093436264	0.0029921030067922684	0.00324468678271647	0.0	0.0	0.0	0.0	0.00820061327542604	0.007649253180235307	0.00643342300964485	0.0064735336334294765	0.010169468760314082	0.009292722566949204	0.008166316054977082	0.008219546857630707	0.011933273867489717	0.011023094544985011	0.009916383541170953	0.009852832510275257	0.020568349434471552	0.01942895093801647	0.01829145348266291	0.018408317439424966	0.002030791070308234	0.0016141676615114091	0.0013181728308509272	0.0015760383463625605
