sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0019802014263708627	0.001981950349043083	0.001348564401529075	0.0016811085522291922	0.004267727255809959	0.004091800118898747	0.003203603890680291	0.0034024098930044984	0.0062912702820563954	0.005998092784643495	0.005109061683085928	0.005095929580400077	0.00810907268544516	0.007646292230557728	0.006589210777806467	0.006671543058009427	0.009959028128006498	0.009323596475909537	0.00835864230622296	0.008386104087737602	0.01888740673532132	0.018099605404153823	0.017247477768531763	0.01722260197257392	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.002148191000020455	0.0019809704168900306	0.0012049526398404122	0.0016518730283257821	0.0043376790981937445	0.003936743735916934	0.003118955719527895	0.0033157359680302434	0.0061388894776623504	0.005811051281761753	0.0048836844252236255	0.005093851954904017	0.00842986424220953	0.007612486821499792	0.006737624289338358	0.006831046305775845	0.010251447844649144	0.00941033974576297	0.008477739773795257	0.008459793808304462	0.019261958422055792	0.018230018984025802	0.017391623381834642	0.01746018344568843	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.001569624474385363	0.0013859980874527471	0.0008734178843535818	0.0018322270733724707	0.0037912876210813968	0.0034076347578355067	0.0026849279407427213	0.0035125665025323542	0.005700740123094906	0.005318697117616639	0.004506681458160874	0.005280895283948735	0.007923005287173835	0.007142184688541167	0.006229619473245091	0.007052826665211841	0.009786788205599762	0.008933303796885997	0.008106796511643047	0.008752992993895242	0.018983003195147858	0.018044503231694563	0.017231732713375563	0.017908737381566866	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0018154358412633001	0.0017568071268106859	0.0018201511151263036	0.00391152408621918	0.004091682584131293	0.0037028111718932564	0.0036368586546798587	0.005510099965088268	0.005912752998681277	0.005715854718001167	0.005365730725714459	0.007250227842853432	0.008179362707963806	0.007578839193604099	0.007139510321561416	0.009010154682461101	0.010143183958838639	0.009312973494436027	0.008948652116980883	0.01071420940940709	0.019109224659853815	0.018473881940933086	0.018078517160381	0.019685418991630326	0.0	0.0	0.0	0.0022418215907831747
moss_0.002_1x_1	0.0019774533569649933	0.0022144866595678525	0.0016059004033548443	0.00179148756968614	0.0	0.0	0.0	0.0	0.005232586576700559	0.004965928066535698	0.004221389924564002	0.004257861055453963	0.007108264034090647	0.0068578146525460236	0.00587278250479994	0.005991477210162508	0.009125615951798964	0.008687108989771198	0.007764274465998872	0.007847608524458663	0.010727178414902616	0.010106750182462217	0.009358938796617075	0.009358589571227609	0.01952466596696979	0.01883037325099934	0.017948793937292585	0.01795570692005596	0.000985080374829821	0.0007458578598921895	0.0006483630001584542	0.0009964401905177684
moss_0.002_2x_1	0.0019180683183314985	0.0019789262572068944	0.0013761862408500272	0.0016859106464998169	0.0	0.0	0.0	0.0	0.005153995602175753	0.004774729992149811	0.004089601138075751	0.0042364293171371905	0.007087277513626845	0.0067064763499713135	0.005735308755999358	0.00594671949093329	0.009205382672643262	0.00854610685250732	0.007534751362861196	0.007615622739864689	0.011081692970518746	0.010104503553481132	0.00920561730974287	0.00921416779975589	0.019838125906192446	0.019000353787345846	0.017947872768339188	0.018040577306544743	0.0006918942206892768	0.0005826570420919891	0.00044841023830830673	0.0009192616533437358
moss_0.002_4x_1	0.0013147107606099617	0.001210754652855367	0.0008723331492215969	0.001763525760455723	0.0	0.0	0.0	0.0	0.004555117326854229	0.0041754322033131985	0.003569859093261753	0.004263160960581351	0.006528745509579343	0.006090195465093729	0.0052419636981912154	0.006021579526610502	0.008685037929805422	0.007916000100677325	0.007125846261596845	0.0078045914155307795	0.01035032331051109	0.009661496443969523	0.00881051171966086	0.009461028119963355	0.01944587337574827	0.01853851708716391	0.01773182364625576	0.018200818964476003	0.0	0.0	0.0	0.0009508606338608296
moss_0.002_8x_1	0.0016996981756041804	0.0017179340851399924	0.0018871717272753907	0.003909067869494083	0.0	0.0	0.0	0.0	0.004925893429722276	0.0045209371648437125	0.004435727933865369	0.00633429725402057	0.0068205971682515085	0.0065502184516919425	0.006179808093600283	0.007933718388230829	0.008973167080927078	0.008376288997200543	0.0080044533322789	0.009814588147955302	0.010741575957417369	0.0100900556808339	0.009641964872926942	0.011376253118975048	0.019992987249223514	0.01930082067129685	0.018769560999266664	0.020250162427448263	0.0005728822348311246	0.0004067811284754304	0.00111800500545474	0.0030749124946243124
moss_0.004_1x_1	0.004251938297085084	0.0044618485708624225	0.003872212333409405	0.00403227177758619	0.005220449799650985	0.005307087030320326	0.004659114666784628	0.004860478641611064	0.0	0.0	0.0	0.0	0.008993900904069508	0.00908663219081625	0.008179329883459497	0.008072455037607104	0.01085617736482744	0.010733476240495855	0.00984034669165106	0.00996959885537041	0.012702297000137327	0.012384250948380056	0.011529488002655719	0.011391565011515102	0.021221390163581766	0.02107679112916303	0.020235347450878946	0.020135139896577198	0.003003392219629513	0.003039967898332667	0.003034062182634393	0.0032659512855939257
moss_0.004_2x_1	0.003953924543342523	0.003927085036824606	0.003379692142183311	0.0035502605884394902	0.0048049475347158935	0.00476791650656258	0.004146961717240131	0.004339589535020828	0.0	0.0	0.0	0.0	0.008918033707917772	0.00864364000817745	0.007660899221775585	0.007593584100414616	0.010872942958177336	0.0103156279363051	0.009371160854275562	0.009356818966470426	0.012659981066741455	0.012073719686570648	0.01114614935122356	0.010990530458152731	0.02138053158360365	0.020592019400948215	0.019637668153907457	0.01967929218285226	0.0026573237343697066	0.002435312372243655	0.0024344934246445667	0.002659295812536216
