sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026376628286982106	0.0024754032674368146	0.0023444215798589314	0.002393309425079685	0.004493872108728414	0.004530817863422648	0.0041942691108672455	0.003996781000972948	0.006344600543683691	0.0063432590070159065	0.005932821150612041	0.005905781391732433	0.008132032641154436	0.008300644496524047	0.007774437732254091	0.00765171156033707	0.010275848036154389	0.010222632165873302	0.009585337153172656	0.00937442040467297	0.01968771432300323	0.018993189321368682	0.018643154321274398	0.018304402235389237	0.0009460840744304564	0.0006263756574693015	0.0006749189758161489	0.0007039745522627402
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.0025316811492242975	0.002147910451523775	0.0018439420881114549	0.0019014154978926733	0.004383892880050957	0.004208135742804326	0.0037128975071067374	0.0036474225071588236	0.006013057274389522	0.006068716431978177	0.00551228395858307	0.0053649560753819305	0.0080034247275648	0.007875781037148318	0.007292678112128155	0.00716077295727797	0.010005458645604056	0.009650045595622088	0.008974886135727292	0.00893195613751347	0.019686111875093042	0.018874350598557986	0.0183221904418126	0.018194204396118994	0.0006024917753733135	0.0	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.002483654472751685	0.0019637095786251635	0.0016220290766159984	0.0017381572831260328	0.004245497277992011	0.003965980608373198	0.003588711343087707	0.003560327143365175	0.006061086169596448	0.005894058514733197	0.005260308350117175	0.00528211304532881	0.007988648529929549	0.007821485499659015	0.007207293639468055	0.007113286612893592	0.009920507960974285	0.00970129393662141	0.008978700330621234	0.008846786131938681	0.01987099902827662	0.018822104724876543	0.01833025408424659	0.018075277548882825	0.0005891284718120894	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.0026045576832391323	0.0020243601798069655	0.0017360911337277905	0.0021232882217346516	0.004229534403967856	0.003967491274692982	0.0036891667050552054	0.0038521695518252104	0.006146191620782183	0.006015012818416424	0.0053887379312519525	0.005588012299679232	0.00803138253432275	0.007842466205925122	0.007298042868001415	0.0074522200356906395	0.009997165587268337	0.009724278449777574	0.009051404729563768	0.009111409374903798	0.0198860751498333	0.0188957170392798	0.018351772614469953	0.018343101224415067	0.0006109599002070547	0.0	0.0	0.00042435898854376925
nematode_0.002_1x_1	0.0026373811039392	0.002549539045281502	0.002496913951466031	0.0025872077280249023	0.0	0.0	0.0	0.0	0.005551434159903152	0.005524672773492466	0.005242068768912118	0.005109829587830629	0.007347383478678433	0.007331075617141713	0.006884934064774614	0.006769275739232993	0.009262276454575826	0.009314314401652334	0.008830021254682978	0.008659352175372287	0.01122396161459751	0.011244448122519589	0.010601732608997747	0.010398069658102891	0.02031233328679995	0.020000359393179765	0.01956824371321557	0.019179833687673887	0.0019595635623087123	0.0016176143507861136	0.0016593813823675755	0.001764296246329337
nematode_0.002_2x_1	0.00245740495094148	0.002147556122304403	0.001960660214538735	0.0019975569495585643	0.0	0.0	0.0	0.0	0.005327318214675993	0.005121503308916926	0.004830188655259533	0.004688216950480568	0.007082755863458234	0.007084861594499377	0.0065457932883322256	0.006385889411048021	0.009226173985905795	0.008999385799763638	0.00837905129911773	0.008235033869799742	0.010937450301947487	0.010595197749710657	0.01002413289655437	0.00987546000143373	0.02063718405327119	0.019880931138426716	0.01932778602229149	0.019001147054292455	0.001661810727028569	0.0013188047714693808	0.0011133638684536853	0.0011781754066350902
nematode_0.002_4x_1	0.0023309955178184676	0.0018459168513149855	0.001621511623452927	0.0017156977673536825	0.0	0.0	0.0	0.0	0.005117252517618786	0.004839784235075079	0.004438319442382056	0.0044724020239442904	0.006951061471094718	0.006838034137247372	0.006248996684834958	0.006199065060758051	0.008955586870441568	0.008704970904412525	0.008135411254814248	0.007999138742753703	0.010788801874577165	0.010385158331834602	0.009779867854043126	0.009678924411111268	0.02065542802201908	0.01964437851169902	0.019156209292436298	0.01894190854710097	0.0014923748208778697	0.001000302969621395	0.0007009021724484372	0.0008807656195459505
nematode_0.002_8x_1	0.0024084592938529454	0.0019260755198618237	0.001757768785920955	0.0021227281461191007	0.0	0.0	0.0	0.0	0.005075950982280938	0.004907454163398139	0.0046225685580207065	0.0048329773801400995	0.007084535655835784	0.006916865574088511	0.006329278349936538	0.006496145623586074	0.009095462972368242	0.00877163322201491	0.008287998100156582	0.008344864747030724	0.010919518337568502	0.010572209630596657	0.009885234126945369	0.009969053724526005	0.020817563447239396	0.019821681051562047	0.019257455384991688	0.019263201403736902	0.0016395545152894735	0.0010692283035871651	0.0008588123943972502	0.0013427491858761802
nematode_0.004_1x_1	0.004492937365801932	0.004414386396345668	0.0042679175729844945	0.0042012871473108395	0.005550870121131633	0.005365237752320857	0.005145995880145093	0.005043648190839023	0.0	0.0	0.0	0.0	0.00895234357302197	0.009215501047023018	0.008634522150717448	0.008467968393866989	0.010918355495580312	0.010913536901489695	0.01028478963506874	0.010173722319197812	0.012493115986999134	0.012635514082063336	0.011969139784496818	0.011862193164620897	0.022235867826896502	0.021586871952907996	0.020944946360598293	0.020893233467541548	0.0035195931509292757	0.0034439225725535127	0.003399596916642571	0.003392103707870532
nematode_0.004_2x_1	0.004496466654516717	0.004206130438460353	0.003958721780467428	0.003914024882970466	0.005483377213254275	0.005119906333568001	0.004832532891409548	0.004842837642744118	0.0	0.0	0.0	0.0	0.009145738875702011	0.008914190532105177	0.008396237744526518	0.008267850157800837	0.011074061900012354	0.010836941236169245	0.010267852829189232	0.010112372646027752	0.012810980612775425	0.012559551159983431	0.011860920619338813	0.011651176993971167	0.02240830817513396	0.02147411133696553	0.021048077646060245	0.020811529568058748	0.003523487585185563	0.003308515003779857	0.0030448960036236258	0.0031330854174059166
