sample	rotifer_0.06_1x_20	rotifer_0.06_1x_23	rotifer_0.06_1x_25	rotifer_0.06_1x_30	rotifer_0.06_2x_20	rotifer_0.06_2x_23	rotifer_0.06_2x_25	rotifer_0.06_2x_30	rotifer_0.06_4x_20	rotifer_0.06_4x_23	rotifer_0.06_4x_25	rotifer_0.06_4x_30	rotifer_0.06_8x_20	rotifer_0.06_8x_23	rotifer_0.06_8x_25	rotifer_0.06_8x_30	rotifer_0.0_1x_17	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_30	rotifer_0.0_2x_17	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_30	rotifer_0.0_4x_17	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_30	rotifer_0.0_8x_17	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_30
rotifer_0.06_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	5.115415455503314e-05	0	0	0	0.05519917171951194	0.05542418832028895	0.05631689233669834	0.05670370129862279	0.0565426514458236	0.054290147183644666	0.055728920548678285	0.05622793849965191	0.056455155348300035	0.056746127078016406	0.05400165619056263	0.055654479539737234	0.05621490504423632	0.056769032837768574	0.05726413002292441	0.055878265317614084	0.05771770332026693	0.05774632062610552	0.057672765086902555	0.05760118335905973
rotifer_0.06_1x_23	0	0.0	0	0	8.345436969547926e-05	0	0	0	0	0	0	0	0.00015510203403368283	9.368114459284982e-06	1.2275100311320841e-05	0	0.05549267523546475	0.05586305246856582	0.056977700576847035	0.057149565190733	0.057065532379063644	0.054962674079575446	0.05611079469636071	0.057372690355197764	0.05733579153734614	0.05754736922085124	0.05561780153494711	0.056510181962559636	0.056704280809873886	0.0571535961134052	0.05772889851133289	0.056736229232964175	0.05809969895205169	0.058151413032298205	0.05814820915078145	0.05805150487868771
rotifer_0.06_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0.00014951709765431698	0	0	0	0.05505560224284156	0.05542579911641299	0.056384842211736896	0.0567879197628296	0.05701625528228438	0.05503070523326192	0.055711111209630015	0.05684217818480042	0.05689533064115471	0.057113300546908885	0.055423843938825934	0.055984453317659444	0.056512816389744924	0.05685922836300428	0.05740698216764717	0.056452224274580076	0.057899200924119154	0.057859036017027576	0.05780241370130457	0.0577080875745235
rotifer_0.06_1x_30	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0001662671961492057	0	0	0	0.05547851204887644	0.055839674534203465	0.05659563332453421	0.05724288408815781	0.05714102946932853	0.0557996670058728	0.05643799138679717	0.05703028954057798	0.057116394503424095	0.05766551545032328	0.05599736142013545	0.0562685149433233	0.05665316362657136	0.057019078995855454	0.05777289752433368	0.05666336814915096	0.058093533441994416	0.05807911932143861	0.058140021951565646	0.0579488627098792
rotifer_0.06_2x_20	0	8.345436969547926e-05	0	0	0.0	4.901351501540585e-05	0.00017471367120536208	0.00010789120746090841	0	0	4.745152082374915e-05	0.00010735674466655354	0.0002337597668436997	0.0001917209793135255	0.00017117341331429614	0.0001467255871669959	0.05524452145582592	0.055833286023745266	0.056079760874606976	0.05689095921667309	0.05694926461172267	0.05522843570505609	0.05631501052159538	0.05725022129871349	0.057464446577400796	0.05753827658735011	0.0553486457274347	0.0558093012713613	0.05657070556075783	0.056918482109830526	0.05805488532237124	0.05630328576276	0.05841816224745111	0.05836287836455489	0.058303113593839107	0.05827455979653373
rotifer_0.06_2x_23	0	0	0	0	4.901351501540585e-05	0.0	0.00012026026414491131	0	0	0	0	0	0.00019636735179962006	3.54887671927262e-06	3.490191401134268e-05	1.5759173459084508e-05	0.05556351603443177	0.05558251723014729	0.05667121873220704	0.05743409284676415	0.05733973240903234	0.05573928151932617	0.056718499507405484	0.05727820183612864	0.05757616774345864	0.05747990354731902	0.05592361285961134	0.05642366818291766	0.056990390336169705	0.05756269731746788	0.05818293658149032	0.05680401928795209	0.05846697859768235	0.058437095316287824	0.05841539259119788	0.058320171692373135
rotifer_0.06_2x_25	0	0	0	0	0.00017471367120536208	0.00012026026414491131	0.0	1.2579607560403439e-05	4.671173415526919e-05	5.699057854957612e-05	0	6.555040011324564e-05	0.0002702168221861978	0.0001695285654862433	0.00010391215129901266	0.00010445994071206499	0.05575327450769907	0.05609335860761844	0.05658047867370308	0.05699377142916917	0.057239476275359524	0.056069671580084246	0.056950696067857964	0.05737367341528299	0.05757385062645892	0.05750586710229322	0.05588422676550986	0.05656611138702461	0.05721244814853754	0.05752590480953135	0.05814249499132751	0.05669381456992928	0.05852426262546795	0.05847153895221757	0.05848937385547481	0.05835194543717914
rotifer_0.06_2x_30	0	0	0	0	0.00010789120746090841	0	1.2579607560403439e-05	0.0	0	0	0	0	0.00020726673333337775	7.154960992272752e-05	6.44053650193932e-05	5.018949508106552e-06	0.05610215324252854	0.056743437331388424	0.05692194725875699	0.05752209436280864	0.057472251180530676	0.05664922158575103	0.05691738092651921	0.05770983953510933	0.05776434105123729	0.05804478533927504	0.056205400197741784	0.056957673811368625	0.05754791544760063	0.05777179732949633	0.05830484807982417	0.0570888766331592	0.058563866304208956	0.05867340876279714	0.05859652882043753	0.05849977723505417
rotifer_0.06_4x_20	0	0	0	0	0	0	4.671173415526919e-05	0	0.0	0	2.7272419470314446e-05	2.763110676595737e-05	0.00015443070780585266	0.00012320525561015927	9.102762650914364e-05	7.422058641537443e-05	0.055654531787782346	0.05598641246589442	0.05672934560964582	0.05730757349279936	0.05733822782145226	0.0553623734006522	0.05629959999547329	0.05737603989543061	0.05764390968593913	0.05799697392950476	0.055008449001593185	0.056091963280267554	0.05699758028690782	0.05739597976303501	0.05839974048767893	0.056447714174343355	0.058384031546947934	0.058601526947197224	0.05862771678704182	0.058632397279349546
rotifer_0.06_4x_23	0	0	0	0	0	0	5.699057854957612e-05	0	0	0.0	0	0	0.00021505870688776074	3.922060221539514e-05	6.70632388660719e-05	8.429403614784725e-06	0.055911522569992655	0.05594350037483642	0.05672098181813168	0.05698344413036471	0.05709732766663944	0.055873523786694745	0.05660768680590633	0.0574183419465073	0.05754734009291418	0.05801646876220323	0.05562394704469287	0.05647593014636432	0.05704870150244734	0.057547632276812366	0.05837641626904033	0.05662877149259993	0.05847074232465577	0.05857796116887237	0.05856292228778803	0.0584921831629468
rotifer_0.06_4x_25	0	0	0	0	4.745152082374915e-05	0	0	0	2.7272419470314446e-05	0	0.0	0	0.0002160202809602385	9.886803368508446e-05	3.780726206292773e-05	2.5135461862113573e-05	0.056062997369788814	0.05628644338852873	0.0565831186934469	0.05742227107073872	0.05742332458890631	0.056224787689198474	0.056856530257001325	0.05785342542791694	0.05797018887678462	0.05808665616219877	0.055879721305261976	0.05660043519859592	0.057419579484218275	0.05784265755528206	0.05861405260195862	0.05699227095684278	0.058808369086897794	0.05885703719565227	0.058853069717299866	0.05876152600104223
rotifer_0.06_4x_30	0	0	0	0	0.00010735674466655354	0	6.555040011324564e-05	0	2.763110676595737e-05	0	0	0.0	0.00020138726957041886	7.077538178279497e-05	5.137612424943594e-05	0	0.05612477705661956	0.05680629276372584	0.05710518749088045	0.057600643824483155	0.05770083081604804	0.05670275335573238	0.05721566809267575	0.057835149888016635	0.057947632681924266	0.05818424719866222	0.05654795125601053	0.05722691082209097	0.05782440421095203	0.05801112700219746	0.058695356338772986	0.057149106225485635	0.05883911837679001	0.0588333785710875	0.05878731884378041	0.05872596286550458
rotifer_0.06_8x_20	5.115415455503314e-05	0.00015510203403368283	0.00014951709765431698	0.0001662671961492057	0.0002337597668436997	0.00019636735179962006	0.0002702168221861978	0.00020726673333337775	0.00015443070780585266	0.00021505870688776074	0.0002160202809602385	0.00020138726957041886	0.0	0.0003144902341679634	0.000288592694243861	0.0002544648852289555	0.05652539783507671	0.05678128214137679	0.05740129551823148	0.057838552437898816	0.057640547204373616	0.05649859188535766	0.05729651022065285	0.05793312089673586	0.058056786029189955	0.058288847396554155	0.056661835176257336	0.05713949960800879	0.05774257015597306	0.05806089297717165	0.058584193968779674	0.05730738673502356	0.05893025451772227	0.05894033105455743	0.058900214719539545	0.05880164528036502
rotifer_0.06_8x_23	0	9.368114459284982e-06	0	0	0.0001917209793135255	3.54887671927262e-06	0.0001695285654862433	7.154960992272752e-05	0.00012320525561015927	3.922060221539514e-05	9.886803368508446e-05	7.077538178279497e-05	0.0003144902341679634	0.0	0.00014697959392806492	0.00012000248371635269	0.05663310473731553	0.05671136006161992	0.05738099040265032	0.0578998990234747	0.057840385975860165	0.05660750699289652	0.057346607089265866	0.05800713692286996	0.058072573129659966	0.058261892724616016	0.05670189150397065	0.05711520094866862	0.057711421059890466	0.058059212681624395	0.058563632432895085	0.057305052250789634	0.05896392445525822	0.05897243154626042	0.05895108457099518	0.0588539515365365
rotifer_0.06_8x_25	0	1.2275100311320841e-05	0	0	0.00017117341331429614	3.490191401134268e-05	0.00010391215129901266	6.44053650193932e-05	9.102762650914364e-05	6.70632388660719e-05	3.780726206292773e-05	5.137612424943594e-05	0.000288592694243861	0.00014697959392806492	0.0	9.248612048340377e-05	0.05660691207171764	0.0568434372265364	0.05736674168649225	0.05785093863358948	0.05775924081096018	0.05652204810793271	0.057365504070463036	0.05799146027678581	0.05805342425727178	0.05820448401812828	0.056638623182914016	0.05710274251770697	0.057745572228913855	0.0581081082966558	0.058541513530635525	0.057314179632899864	0.058963471959958325	0.05896459915065155	0.058913038900868187	0.05882442023831924
rotifer_0.06_8x_30	0	0	0	0	0.0001467255871669959	1.5759173459084508e-05	0.00010445994071206499	5.018949508106552e-06	7.422058641537443e-05	8.429403614784725e-06	2.5135461862113573e-05	0	0.0002544648852289555	0.00012000248371635269	9.248612048340377e-05	0.0	0.05662031578260507	0.056694109708238516	0.05735851666191205	0.05780759060505303	0.05781645106664324	0.05654313805798239	0.0573570144063017	0.057877125685289355	0.05801876724162258	0.05825195213821088	0.056677660136625785	0.05711637153914795	0.057687106043141534	0.05808697664196316	0.05854887917675011	0.057277499693582645	0.05893743934618645	0.05895932598667686	0.05892980196701603	0.05883877844746588
rotifer_0.0_1x_17	0.05519917171951194	0.05549267523546475	0.05505560224284156	0.05547851204887644	0.05524452145582592	0.05556351603443177	0.05575327450769907	0.05610215324252854	0.055654531787782346	0.055911522569992655	0.056062997369788814	0.05612477705661956	0.05652539783507671	0.05663310473731553	0.05660691207171764	0.05662031578260507	0.0	0	7.088327615911716e-05	0	0.0003033003454281369	0	6.182837810131403e-05	0.0003023492119531568	0.0005801883194317403	0.0008353551648958568	0	9.588937291804545e-05	0.0002191511336162577	0.0003882381987562189	0.0006404172282903353	0	0.0012664340217006798	0.0011086917024506482	0.001098816334936803	0.0010100256293370524
rotifer_0.0_1x_20	0.05542418832028895	0.05586305246856582	0.05542579911641299	0.055839674534203465	0.055833286023745266	0.05558251723014729	0.05609335860761844	0.056743437331388424	0.05598641246589442	0.05594350037483642	0.05628644338852873	0.05680629276372584	0.05678128214137679	0.05671136006161992	0.0568434372265364	0.056694109708238516	0	0.0	0	0	0	0	0	0	0	0	0.00015439582518850248	0	0	0	0	0	0.00044095192904869407	0.00026558004400201174	0.00018124734590796443	8.62734539192056e-05
rotifer_0.0_1x_23	0.05631689233669834	0.056977700576847035	0.056384842211736896	0.05659563332453421	0.056079760874606976	0.05667121873220704	0.05658047867370308	0.05692194725875699	0.05672934560964582	0.05672098181813168	0.0565831186934469	0.05710518749088045	0.05740129551823148	0.05738099040265032	0.05736674168649225	0.05735851666191205	7.088327615911716e-05	0	0.0	0	0	7.40211662940693e-05	0	0	0	0	0.00011297758033657068	0	0	0	0	0	0.0003796436294286609	6.110457673336178e-05	1.2431035422144632e-05	0
rotifer_0.0_1x_25	0.05670370129862279	0.057149565190733	0.0567879197628296	0.05724288408815781	0.05689095921667309	0.05743409284676415	0.05699377142916917	0.05752209436280864	0.05730757349279936	0.05698344413036471	0.05742227107073872	0.057600643824483155	0.057838552437898816	0.0578998990234747	0.05785093863358948	0.05780759060505303	0	0	0	0.0	0	0.0003239851713535691	0	0	0	0	0.0005001722341499981	0	0	0	0	0	0.0004513120066765852	0.00016677301292788993	2.782795438949215e-05	0
rotifer_0.0_1x_30	0.0565426514458236	0.057065532379063644	0.05701625528228438	0.05714102946932853	0.05694926461172267	0.05733973240903234	0.057239476275359524	0.057472251180530676	0.05733822782145226	0.05709732766663944	0.05742332458890631	0.05770083081604804	0.057640547204373616	0.057840385975860165	0.05775924081096018	0.05781645106664324	0.0003033003454281369	0	0	0	0.0	0.00018061711619687948	0	0	0	0	0.0004594428285605856	0	0	0	0	0	0.0005155712585536154	0.0002325151548087101	0.0001307150669187518	1.8952585120635135e-05
rotifer_0.0_2x_17	0.054290147183644666	0.054962674079575446	0.05503070523326192	0.0557996670058728	0.05522843570505609	0.05573928151932617	0.056069671580084246	0.05664922158575103	0.0553623734006522	0.055873523786694745	0.056224787689198474	0.05670275335573238	0.05649859188535766	0.05660750699289652	0.05652204810793271	0.05654313805798239	0	0	7.40211662940693e-05	0.0003239851713535691	0.00018061711619687948	0.0	0	0.00014525284931676818	0.00011448422654614099	0.0003718284889228096	0	0	0	0.00020180803688452098	0.00039223270527999343	0	0.000709002512566892	0.0006818094608311842	0.0006833625546054378	0.0006546079384509573
rotifer_0.0_2x_20	0.055728920548678285	0.05611079469636071	0.055711111209630015	0.05643799138679717	0.05631501052159538	0.056718499507405484	0.056950696067857964	0.05691738092651921	0.05629959999547329	0.05660768680590633	0.056856530257001325	0.05721566809267575	0.05729651022065285	0.057346607089265866	0.057365504070463036	0.0573570144063017	6.182837810131403e-05	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	3.357818230631526e-05	0	0	0
rotifer_0.0_2x_23	0.05622793849965191	0.057372690355197764	0.05684217818480042	0.05703028954057798	0.05725022129871349	0.05727820183612864	0.05737367341528299	0.05770983953510933	0.05737603989543061	0.0574183419465073	0.05785342542791694	0.057835149888016635	0.05793312089673586	0.05800713692286996	0.05799146027678581	0.057877125685289355	0.0003023492119531568	0	0	0	0	0.00014525284931676818	0	0.0	0	0	0.0001550299938931632	0	0	0	0	0	0.0002634281754204659	3.3580372095887157e-05	1.981612466050997e-05	0
rotifer_0.0_2x_25	0.056455155348300035	0.05733579153734614	0.05689533064115471	0.057116394503424095	0.057464446577400796	0.05757616774345864	0.05757385062645892	0.05776434105123729	0.05764390968593913	0.05754734009291418	0.05797018887678462	0.057947632681924266	0.058056786029189955	0.058072573129659966	0.05805342425727178	0.05801876724162258	0.0005801883194317403	0	0	0	0	0.00011448422654614099	0	0	0.0	0	0.0003236478419449407	0	0	0	0	0	0.00023189307231175071	3.275288274939836e-05	0	0
rotifer_0.0_2x_30	0.056746127078016406	0.05754736922085124	0.057113300546908885	0.05766551545032328	0.05753827658735011	0.05747990354731902	0.05750586710229322	0.05804478533927504	0.05799697392950476	0.05801646876220323	0.05808665616219877	0.05818424719866222	0.058288847396554155	0.058261892724616016	0.05820448401812828	0.05825195213821088	0.0008353551648958568	0	0	0	0	0.0003718284889228096	0	0	0	0.0	0.0005206473233976272	0	0	0	0	0	0.000299257399112296	6.873208766511318e-05	0	0
rotifer_0.0_4x_17	0.05400165619056263	0.05561780153494711	0.055423843938825934	0.05599736142013545	0.0553486457274347	0.05592361285961134	0.05588422676550986	0.056205400197741784	0.055008449001593185	0.05562394704469287	0.055879721305261976	0.05654795125601053	0.056661835176257336	0.05670189150397065	0.056638623182914016	0.056677660136625785	0	0.00015439582518850248	0.00011297758033657068	0.0005001722341499981	0.0004594428285605856	0	0	0.0001550299938931632	0.0003236478419449407	0.0005206473233976272	0.0	0	0.00012925738563140943	0.0003480555880631675	0.0005609960626521415	0	0.0006722051735712498	0.0007359311247761013	0.0007918961206984099	0.0007953049703683934
rotifer_0.0_4x_20	0.055654479539737234	0.056510181962559636	0.055984453317659444	0.0562685149433233	0.0558093012713613	0.05642366818291766	0.05656611138702461	0.056957673811368625	0.056091963280267554	0.05647593014636432	0.05660043519859592	0.05722691082209097	0.05713949960800879	0.05711520094866862	0.05710274251770697	0.05711637153914795	9.588937291804545e-05	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	3.010741526787708e-05	1.846351423384629e-05
rotifer_0.0_4x_23	0.05621490504423632	0.056704280809873886	0.056512816389744924	0.05665316362657136	0.05657070556075783	0.056990390336169705	0.05721244814853754	0.05754791544760063	0.05699758028690782	0.05704870150244734	0.057419579484218275	0.05782440421095203	0.05774257015597306	0.057711421059890466	0.057745572228913855	0.057687106043141534	0.0002191511336162577	0	0	0	0	0	0	0	0	0	0.00012925738563140943	0	0.0	0	0	0	6.680527629054911e-05	0	0	0
rotifer_0.0_4x_25	0.056769032837768574	0.0571535961134052	0.05685922836300428	0.057019078995855454	0.056918482109830526	0.05756269731746788	0.05752590480953135	0.05777179732949633	0.05739597976303501	0.057547632276812366	0.05784265755528206	0.05801112700219746	0.05806089297717165	0.058059212681624395	0.0581081082966558	0.05808697664196316	0.0003882381987562189	0	0	0	0	0.00020180803688452098	0	0	0	0	0.0003480555880631675	0	0	0.0	0	0	0.00011807089500648349	0	0	0
rotifer_0.0_4x_30	0.05726413002292441	0.05772889851133289	0.05740698216764717	0.05777289752433368	0.05805488532237124	0.05818293658149032	0.05814249499132751	0.05830484807982417	0.05839974048767893	0.05837641626904033	0.05861405260195862	0.058695356338772986	0.058584193968779674	0.058563632432895085	0.058541513530635525	0.05854887917675011	0.0006404172282903353	0	0	0	0	0.00039223270527999343	0	0	0	0	0.0005609960626521415	0	0	0	0.0	0	0.00022679289656812873	3.1898270462793477e-06	0	0
rotifer_0.0_8x_17	0.055878265317614084	0.056736229232964175	0.056452224274580076	0.05666336814915096	0.05630328576276	0.05680401928795209	0.05669381456992928	0.0570888766331592	0.056447714174343355	0.05662877149259993	0.05699227095684278	0.057149106225485635	0.05730738673502356	0.057305052250789634	0.057314179632899864	0.057277499693582645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
rotifer_0.0_8x_20	0.05771770332026693	0.05809969895205169	0.057899200924119154	0.058093533441994416	0.05841816224745111	0.05846697859768235	0.05852426262546795	0.058563866304208956	0.058384031546947934	0.05847074232465577	0.058808369086897794	0.05883911837679001	0.05893025451772227	0.05896392445525822	0.058963471959958325	0.05893743934618645	0.0012664340217006798	0.00044095192904869407	0.0003796436294286609	0.0004513120066765852	0.0005155712585536154	0.000709002512566892	3.357818230631526e-05	0.0002634281754204659	0.00023189307231175071	0.000299257399112296	0.0006722051735712498	0	6.680527629054911e-05	0.00011807089500648349	0.00022679289656812873	0	0.0	0.0005006005104682965	0.000451475681397584	0.00038001075564952913
rotifer_0.0_8x_23	0.05774632062610552	0.058151413032298205	0.057859036017027576	0.05807911932143861	0.05836287836455489	0.058437095316287824	0.05847153895221757	0.05867340876279714	0.058601526947197224	0.05857796116887237	0.05885703719565227	0.0588333785710875	0.05894033105455743	0.05897243154626042	0.05896459915065155	0.05895932598667686	0.0011086917024506482	0.00026558004400201174	6.110457673336178e-05	0.00016677301292788993	0.0002325151548087101	0.0006818094608311842	0	3.3580372095887157e-05	3.275288274939836e-05	6.873208766511318e-05	0.0007359311247761013	0	0	0	3.1898270462793477e-06	0	0.0005006005104682965	0.0	0.0002245606068607131	0.00015633490542354966
rotifer_0.0_8x_25	0.057672765086902555	0.05814820915078145	0.05780241370130457	0.058140021951565646	0.058303113593839107	0.05841539259119788	0.05848937385547481	0.05859652882043753	0.05862771678704182	0.05856292228778803	0.058853069717299866	0.05878731884378041	0.058900214719539545	0.05895108457099518	0.058913038900868187	0.05892980196701603	0.001098816334936803	0.00018124734590796443	1.2431035422144632e-05	2.782795438949215e-05	0.0001307150669187518	0.0006833625546054378	0	1.981612466050997e-05	0	0	0.0007918961206984099	3.010741526787708e-05	0	0	0	0	0.000451475681397584	0.0002245606068607131	0.0	9.382865254814465e-05
rotifer_0.0_8x_30	0.05760118335905973	0.05805150487868771	0.0577080875745235	0.0579488627098792	0.05827455979653373	0.058320171692373135	0.05835194543717914	0.05849977723505417	0.058632397279349546	0.0584921831629468	0.05876152600104223	0.05872596286550458	0.05880164528036502	0.0588539515365365	0.05882442023831924	0.05883877844746588	0.0010100256293370524	8.62734539192056e-05	0	0	1.8952585120635135e-05	0.0006546079384509573	0	0	0	0	0.0007953049703683934	1.846351423384629e-05	0	0	0	0	0.00038001075564952913	0.00015633490542354966	9.382865254814465e-05	0.0
