sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053140012973241085	0.05683895450422146	0.05933224516830227	0.060379719141265484	0.06143273596795416	0.057939724953149994	0.059727345422515	0.06214879520261379	0.06274912623578761	0.06406217821344183	0.05876862030255856	0.06043387026477702	0.06255492888434795	0.06365386628647259	0.06569797750029986	0.05670252656993745	0.05956033871688832	0.061454969703536415	0.06243714420992522	0.06504531703842371
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051807613354547866	0.054698741175726644	0.0578795550319956	0.05868311687296379	0.05939434173889448	0.05564810903844347	0.05837549853628506	0.059960395626446984	0.060852241003689675	0.06246860701982773	0.05631952026437318	0.058568074640665775	0.06066523435044254	0.06166426555177265	0.06353072295709715	0.054205909987360454	0.056471569866008604	0.05891319790126353	0.06032511498608545	0.06312979679029429
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05012891531313413	0.053244204266872784	0.05599422979725526	0.056666413343997454	0.0579331092088347	0.05399807910407702	0.05660471726440348	0.05834300393838819	0.05932074781946354	0.060569480939147845	0.05472379328879431	0.05735495184136849	0.05917423061331474	0.060078413508627686	0.061729563474078354	0.0514364806709143	0.054812010723707456	0.057813768134385636	0.05885084373113879	0.061290558777789
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05006783613041357	0.05259139121227672	0.05516271856333051	0.05573546727321461	0.05679762120872497	0.053138508373944605	0.05564688486818689	0.05770712896471299	0.05862618138642639	0.059857240919666925	0.05340709534392001	0.05632891249026536	0.058389757171529263	0.05917395942402425	0.06106675037266811	0.05119927563664231	0.05401580764852678	0.056727217817197834	0.05807736024551899	0.060588681571052495
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051326275567506685	0.054075909444625266	0.05612948907260676	0.05688655394880799	0.058092722232456484	0.05544768227933293	0.05761530786018116	0.059124294534683104	0.06022838001900698	0.0614929386411081	0.055745854767772184	0.05766731816190038	0.05979315357720591	0.06078091156012557	0.06260695877258601	0.05381279086293491	0.05591371343391845	0.05846686069023677	0.05945871063368563	0.06196436724096247
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050183087071892216	0.05309482122113199	0.05506155684537759	0.056124891720196475	0.056660952154865746	0.05455614608488281	0.0564837074778884	0.058216431318800874	0.05863957004546534	0.060066624170722574	0.05510198471354466	0.056947559340352304	0.058921429730325534	0.05959847207697308	0.06140017272038027	0.05313468477391649	0.05570758653935106	0.05775997751920245	0.058557213780864495	0.06086939284270617
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04973368233826465	0.05255043610969954	0.05447595113667933	0.055050404168517246	0.056090770646770434	0.05357725906979361	0.05572802046639991	0.057286845837303334	0.05826438935927446	0.0594026605558295	0.054457627597127446	0.056112803722779464	0.057897713360259846	0.059097932957163535	0.06066765182052515	0.052863512262432154	0.0548893432399651	0.056770627116340094	0.05766962409190979	0.06017340893087191
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049050654983704894	0.05143679452753345	0.05370160604076577	0.05429740696502403	0.05525534504783863	0.052954250039954964	0.05521973849314671	0.056882452640724446	0.05743290042860028	0.058534106011913264	0.05385933445453927	0.05571646823475419	0.05760381094154489	0.05846427078875532	0.05989403174563593	0.05177373609225861	0.05424189887748565	0.05620351617057838	0.05715381595794402	0.05965663626966906
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05212430411488908	0.054753551874263374	0.05722856014473851	0.0578806300045027	0.05834510582333676	0.05560278849895335	0.05790393070230238	0.06009049028378123	0.060784768479050934	0.062329532065561626	0.056016225745627264	0.058189414343304185	0.06023924412871486	0.061599712842838966	0.06343988175232633	0.05510968384620488	0.05700298029267381	0.058790147108139186	0.060087843422615035	0.06265028823243533
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05168065469669387	0.05420705152870915	0.05648508851432595	0.05716304758360042	0.05769562195040936	0.055639312741932595	0.05722672750701312	0.059201672678810935	0.06020027006008156	0.061356210793115255	0.05596603275480817	0.057994071911527396	0.0596289958409724	0.06081401188086422	0.06238704588902728	0.054611439610943134	0.0565519195849614	0.058654799175628596	0.05950703088088758	0.06192149849305225
