sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_1x_25.hist	96058050	1148714	265182	95334	52988	33059	35474	17428	6861	3498	3327	3759	5225	8627	9019	2868	1652	687	115	282	533	872	4142	8053	1962	1089	244	77	24	11	2	0	0	0	7958	496	141	76	14	0	0	0	0	0	0	0	0	0	0	2131
moss_0.06_4x_30.hist	96843528	1421507	292177	107714	57712	35191	21149	18892	13589	6929	6304	7123	7648	4226	2186	1904	3019	4029	2959	1610	1043	900	4277	2530	147	298	709	1890	2767	1382	408	120	47	4	3212	522	149	80	15	0	823	814	431	160	25	7	2	0	0	1270
moss_0.06_8x_30.hist	96863738	1460056	283590	107778	53338	33217	20449	18266	12090	9798	6074	6863	6098	3370	3553	4014	2313	1709	3596	2189	1419	1542	3084	901	721	2306	1345	432	1424	1806	534	1050	646	73	1487	1156	331	179	34	0	1029	509	269	100	15	4	0	722	443	264
moss_0.06_4x_20.hist	97958713	1602319	314316	115505	62414	38275	18629	9688	14634	16005	7748	3820	2743	4528	5617	5033	2900	1207	780	1921	3627	3361	1455	424	433	1386	3298	1391	462	230	747	1494	2300	264	83	4	0	0	2652	828	275	111	58	20	2	0	0	0	0	2226
moss_0.06_2x_23.hist	97332695	1473581	320900	113882	62103	39202	33973	26163	10300	5252	3722	4205	5846	9651	4993	1587	914	800	1684	4145	4493	1403	607	176	221	708	1684	4492	2206	1102	325	95	37	3	0	259	3116	1698	338	17	4	1	0	0	0	0	0	1058	781	468
moss_0.06_2x_20.hist	97821552	1513631	330424	117215	63871	40303	35228	24947	9822	5008	5497	6211	8634	6768	3501	1113	880	1174	2470	6081	3943	1231	532	154	232	741	1764	4704	2617	1307	386	113	44	4	0	0	1299	2292	457	24	7	1	0	0	0	0	563	1250	415	248
moss_0.06_1x_23.hist	96873414	1274311	280669	101061	56491	35563	38113	28016	11030	5624	2722	1400	1946	3212	3984	5765	9143	7225	1148	624	403	125	344	669	1429	4574	1031	331	109	53	14	3	2684	4603	1463	90	25	12	1	0	0	0	0	0	0	0	0	0	0	2609
moss_0.06_1x_20.hist	97916089	1318363	297281	105947	58231	36682	37046	24109	9492	4839	3280	3706	5151	8504	10551	3945	2273	946	149	80	89	145	691	1343	2869	9181	2072	666	221	109	31	8	2	0	0	1328	2491	1357	270	14	3	0	0	0	0	0	0	0	0	2900
moss_0.06_4x_23.hist	97108207	1470182	287062	109427	52996	33371	30124	14799	8478	9698	11311	5914	5335	2948	2446	3539	5613	2800	444	951	1795	2938	3984	1164	135	431	1026	2735	2402	1200	354	104	40	3	2814	895	256	138	26	0	1289	527	279	103	16	4	0	0	256	1220
moss_0.06_8x_23.hist	96786204	1523695	290257	110460	54137	33908	19246	17191	14570	7429	7263	8206	3149	4308	5345	3362	1937	1903	4005	2340	1517	473	1844	3586	1238	687	646	1723	1898	948	279	82	2171	1285	408	24	106	1618	322	16	4	698	434	161	25	7	2	754	250	267
moss_0.06_8x_20.hist	96726789	1535873	294946	112542	54349	34149	26594	13065	13995	11238	5440	5535	7694	4370	2260	2363	3747	4322	686	1312	2477	2605	1463	2845	900	499	618	1647	2390	1194	352	103	890	2417	768	47	12	5	713	1263	420	171	89	32	4	394	753	250	82	213
moss_0.06_4x_25.hist	96889691	1466874	292525	109676	56205	34375	24269	21678	11155	7734	9020	7527	2888	3826	4746	3549	2045	1931	4066	2212	1434	447	2089	4062	297	164	389	1037	3424	1711	506	149	58	5	2460	1349	386	210	41	1	0	271	1163	435	71	22	9	2	581	612
moss_0.06_8x_25.hist	96768205	1484372	290301	109823	54444	33971	19686	17584	14395	7340	7609	8167	3134	4196	5205	2309	2544	3395	2467	2383	1545	815	3874	1504	235	751	1788	2552	849	423	692	1383	635	72	2215	137	38	20	831	1006	334	136	71	114	692	229	102	33	10	773
moss_0.06_2x_25.hist	97340288	1441555	312090	111686	61828	38627	28396	13950	7302	8353	9742	11008	4225	2334	1586	2295	3639	4857	4005	2180	1413	440	678	1317	2815	2737	617	197	200	2803	1622	480	191	21	5	456	2813	1533	305	15	4	0	0	0	0	0	0	0	1470	881
moss_0.06_1x_30.hist	96807936	1243868	252816	102273	47407	28969	14919	13326	20128	16761	8114	4000	1535	1457	1807	2613	4145	5532	5013	2728	1768	551	238	79	169	541	1288	3435	4357	2177	644	190	75	7	1	0	2129	1160	231	11	2	0	0	0	0	0	0	0	0	2814
moss_0.06_2x_30.hist	97113316	1375148	283181	105130	56318	34337	16041	13193	19426	9906	4795	2849	3961	6539	8112	2964	1707	710	562	1383	2612	4276	3223	942	138	443	1053	2808	2032	1015	299	88	34	2	3291	812	232	125	24	0	0	0	1856	695	114	37	15	4	0	804
