sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_1x_20.hist	96611766	1194989	240686	99250	49203	29014	9642	5825	8799	10065	11739	13264	7985	4413	2282	725	417	347	730	1796	3391	5551	5352	1565	91	49	10	2	0	0	0	0	2058	6175	1964	121	34	17	2	0	0	0	0	0	0	0	0	0	0	2125
moss_0.06_2x_25.hist	96566884	1373613	270212	108271	48421	30739	21357	19077	19426	9906	4795	2479	3446	5688	7057	5375	3097	1289	279	686	1295	2120	6348	1856	108	59	12	2	433	6062	1795	532	211	23	6	0	0	0	1559	1782	593	242	127	46	6	1	0	0	0	1086
moss_0.06_1x_25.hist	95810218	1202187	212533	89675	47806	29050	26983	13256	5218	3033	3537	3995	5554	9170	9875	3141	1809	753	118	279	526	860	4085	7942	1302	722	162	51	16	7	1	0	0	0	5534	1853	531	289	56	2	0	0	0	0	0	0	0	0	0	2048
moss_0.06_4x_30.hist	96850834	1434307	289164	108330	55104	33801	24176	21077	9103	10413	8237	4061	4639	7017	3630	1783	2827	3773	2466	1341	1424	2330	3744	1094	166	532	1265	3373	1123	560	165	48	1006	2737	869	53	14	6	0	1455	860	351	185	68	10	2	414	456	151	89
moss_0.06_2x_30.hist	97030114	1349193	283026	107575	50356	31953	26453	23625	9301	6505	7588	8573	5394	2981	2018	2919	4629	6179	1990	1082	701	218	612	1189	2541	5557	1253	402	133	65	120	240	4329	498	157	8	1	0	356	2056	684	279	147	54	8	1	0	0	0	1032
moss_0.06_2x_20.hist	98073999	1530726	338417	119532	64563	40805	33343	29784	11726	5979	2929	3309	4599	7594	9421	2996	1726	718	292	718	1356	2219	7012	2050	119	65	13	3	285	3998	3553	1054	420	47	14	0	0	0	0	1608	1507	616	326	121	19	5	1	0	0	918
moss_0.06_2x_23.hist	97353336	1454564	317530	113110	62116	39071	38486	20310	7996	4833	5637	6368	8853	6622	3426	1089	1023	1365	2873	5051	3275	1022	442	641	1368	4379	987	317	104	51	1082	2163	3142	361	114	6	0	0	0	375	1757	719	380	141	22	6	1	0	0	683
moss_0.06_1x_30.hist	96782089	1285055	276191	100743	56386	35317	41825	20548	8089	4124	3342	3775	5248	8665	8466	2692	1551	645	196	483	912	1492	7088	6045	354	196	43	12	3	0	1603	3206	1281	146	45	1	0	0	3355	235	77	30	15	4	0	0	0	0	0	1597
moss_0.06_1x_23.hist	96507680	1182296	231882	96223	48699	28628	10165	5125	7740	8854	10327	11669	9474	5236	2708	860	495	287	604	1486	2806	4594	7780	2275	132	72	15	3	0	0	0	0	1430	4290	2623	162	45	24	3	0	0	0	0	0	0	0	0	0	0	2617
moss_0.06_8x_20.hist	96721645	1615518	290337	113318	53660	33824	31830	15637	9471	10833	9893	4878	3178	5246	4816	2085	3306	4413	701	1433	2706	2852	1234	530	1132	3623	817	262	209	2934	1722	510	203	22	6	1762	1109	604	119	5	0	552	906	338	65	20	8	1	569	340
moss_0.06_8x_30.hist	96798022	1510811	286624	109458	53416	33486	19770	17488	14299	7966	9291	4769	3346	5524	5205	1715	2720	3630	2397	1304	2462	2190	948	1243	2656	1474	400	1066	2200	1099	324	95	2107	1282	407	24	6	363	1788	98	31	12	184	899	148	48	20	26	438	262
moss_0.06_4x_20.hist	97780103	1743291	301120	114659	60364	36352	16000	14292	21587	11008	5329	2853	3966	6548	7222	2297	1323	1486	3128	3323	2154	706	3353	1673	97	269	640	1705	3999	1998	591	174	68	6	1	71	2536	1382	275	14	3	0	0	1058	535	177	78	25	7	597
moss_0.06_4x_23.hist	96912408	1727821	273059	111070	52522	32498	23954	21397	13221	6741	6123	6918	8052	4450	2301	2015	3195	4264	3419	1860	1205	375	1696	3297	2573	1428	321	102	161	2256	2893	858	342	38	11	0	279	2899	578	31	9	2	0	866	143	46	19	5	0	1187
moss_0.06_4x_25.hist	96825828	1472343	284132	109203	52300	33007	32888	16802	8032	9188	10717	6749	2590	3173	3936	5694	3281	1366	1454	3579	2820	880	606	1177	2515	3378	761	244	80	288	3766	1118	446	50	15	0	94	2822	563	30	9	2	0	0	1086	361	160	52	16	264
moss_0.06_8x_23.hist	96702140	1470462	294211	110319	55954	34411	26594	18997	9675	11068	7143	7456	2861	4110	5099	2865	2890	3857	821	2020	3702	1156	616	1198	2560	2508	565	181	1710	1732	512	151	2609	300	94	4	82	2286	456	24	7	346	368	137	611	202	89	28	8	498
moss_0.06_8x_25.hist	96763006	1471388	291703	109740	55188	34064	27627	13572	14655	8133	8775	7211	2953	4875	5572	1772	2628	3507	2402	1306	2467	2026	877	1171	2502	1389	547	1458	1958	978	288	84	2648	304	95	4	1476	1022	203	10	2	478	985	368	60	19	7	1	0	952
