sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
nematode_0.01_8x_1.hist	169082883	7865191	1379148	535688	277119	173513	127224	113646	65529	73942	35800	39116	26695	19176	23792	21546	12419	9817	20667	11251	7297	10438	12463	3646	4536	14515	3276	1054	6576	7073	2094	621	10596	2294	729	6693	1923	1048	9110	1603	533	217	114	9746	2546	847	379	125	40	10480
nematode_0.01_1x_1.hist	168852571	7753745	1418253	533045	299982	188459	209836	103094	40592	25440	29675	33531	46618	58773	30412	9675	5576	2322	1304	3209	6061	9921	47127	21416	1258	698	156	49	15	6	0	0	2807	8421	33293	2079	596	324	63	2	0	0	0	0	0	0	0	0	0	32690
nematode_0.001_2x_1.hist	152875378	10104690	1923778	712640	399895	250833	183988	90395	85042	97287	100136	49384	18958	22516	27935	40423	23301	9708	3043	7489	14146	23159	24862	7273	426	236	52	15	16631	30137	8928	2651	1059	121	37	1	0	0	23559	5585	1860	761	403	150	24	7	2	0	0	30101
nematode_0.02_2x_1.hist	182371505	4922400	973368	375028	186273	118205	112463	100461	47104	24022	24858	28088	39050	21586	11169	5012	7949	10611	22339	13108	8501	2655	1149	742	1585	5071	12068	14751	4916	2457	727	215	85	8	1	4127	11601	6326	1264	69	22	8	3	0	0	0	0	0	0	16039
nematode_0.002_8x_1.hist	154026629	10709947	1768413	689027	358924	223951	203820	100139	111650	78981	55831	63089	41524	25884	32114	16156	14788	19741	18352	9990	7944	13005	22816	6675	2112	6758	16084	7361	2452	6323	11329	3365	1345	154	11813	5440	1563	851	169	7174	5787	2370	1257	470	6220	4206	1884	627	208	12201
nematode_0.006_4x_1.hist	162580302	9236040	1591491	616105	325599	201269	152696	136401	85067	51697	60303	61830	23737	16982	21069	30487	19669	8194	6732	16571	19120	5974	9057	17611	4936	2741	2028	5408	15703	7850	2325	689	274	30	9139	11460	3293	1795	358	18	5	7706	8332	3123	519	172	76	24	7	16678
nematode_0.006_2x_1.hist	162753043	8940091	1654171	616642	346580	217579	191743	94205	52003	59490	69393	78413	33055	18271	9454	8572	13596	18149	30683	16704	10834	3384	2877	5594	11953	17679	3991	1284	1266	17723	5312	1577	630	71	21	0	0	27737	5546	307	101	40	20	6	0	0	0	0	0	28708
nematode_0.0_2x_1.hist	151074148	10460888	2056027	749070	425488	268624	256236	146816	57808	61653	71915	81263	51009	28196	14590	16216	25721	34337	17796	9687	6283	1962	4158	8084	17274	36619	8267	2661	886	442	129	37	24505	2825	898	55	14	8043	20398	1132	376	153	80	29	3	0	0	0	0	31798
nematode_0.002_4x_1.hist	154667728	10709720	1795290	696613	361802	226477	215265	118627	67212	76890	89689	63156	24246	22374	27759	32771	18891	7870	10354	25486	16531	5164	4525	8798	18800	14591	3293	1059	418	5863	22849	6788	2714	312	98	5	0	11786	11797	654	217	87	45	2350	9542	3179	1424	473	156	14308
nematode_0.001_4x_1.hist	152387911	10396846	1898008	710215	395762	247274	145493	73165	110517	119797	58002	28604	35895	55467	28702	9131	14483	19333	22055	12007	7787	5875	27906	8164	6760	5388	1215	390	21975	15571	4612	1369	546	62	18	18046	5187	2828	564	30	9	1059	12977	4865	809	268	119	38	11	18912
nematode_0.004_4x_1.hist	158608538	10283001	1664004	657441	332495	209869	197907	97233	70193	80300	89717	44245	18123	29924	37127	21162	12198	5215	10979	27025	21689	6776	2935	4420	9445	22601	5102	1642	7968	6418	1900	563	3712	11136	9396	586	167	90	17	2481	13269	5437	2885	1080	179	58	25	7	1	22891
nematode_0.02_8x_1.hist	181762650	5222837	970219	375634	194222	121200	89656	75846	44121	50474	25483	24129	28517	15763	16913	16949	9770	9682	13501	7349	5707	9343	6319	2877	6148	8959	2022	650	9676	4837	1432	424	2663	7990	2551	158	44	2267	7037	389	128	51	26	6136	1021	339	151	49	15	6980
nematode_0.02_1x_1.hist	182978538	4996538	1099043	392274	216178	137884	95247	85082	104190	53136	25726	12686	5732	9464	11741	16989	26948	35879	5707	3106	2013	628	2766	5377	11490	6382	1440	462	153	75	8822	17643	10760	1240	393	23	5	2	0	0	0	0	0	0	0	0	0	0	0	25973
nematode_0.004_1x_1.hist	161053627	10149705	1996266	719556	402835	256000	185466	165674	136552	69640	33717	17939	24940	41180	51093	31291	18037	7514	1247	3068	5795	9487	45063	30604	1799	998	224	71	22	10	2	0	11008	33023	10506	655	187	101	19	0	0	0	0	0	0	0	0	0	0	45064
nematode_0.01_2x_1.hist	169594507	7903440	1509948	556605	313976	197497	193618	95126	37455	41393	48283	54559	42784	23650	12237	9109	14448	19287	21812	11874	7701	2405	5212	10135	17506	9724	2194	705	234	116	7456	14911	5963	686	217	12	2	0	11650	10139	3378	1383	733	274	44	13	5	0	0	18910
nematode_0.004_8x_1.hist	158297383	10060195	1668426	653628	333447	210011	150980	117645	100046	82181	47775	53984	42157	23303	15820	22892	15503	20695	14572	7932	14420	16848	7299	4279	9144	19774	4464	1436	998	13979	7723	2293	916	104	11828	3388	973	529	1653	11393	3796	1555	824	308	6311	3425	1534	510	169	11255
nematode_0.0_4x_1.hist	149768324	10727145	1968045	732711	409572	256347	151840	82292	124302	107750	52169	41752	58047	49951	25847	10197	16173	21590	21090	11481	7446	6707	31859	9321	966	3091	7355	19614	6537	3267	3865	7729	12843	1480	470	28	7	14381	3643	201	66	26	12061	4522	752	249	111	36	11	20073
nematode_0.008_1x_1.hist	168113628	7047401	1583336	567533	314985	199758	172979	154519	96430	49178	23810	17201	23913	39484	48989	30877	17798	7415	1178	1008	1904	3116	14803	28783	14196	7886	1779	572	189	93	26	6	6026	18079	24131	1507	432	234	45	1	0	0	0	0	0	0	0	0	0	34607
nematode_0.002_1x_1.hist	157509517	10550368	2158023	774232	430332	273837	190313	170003	173789	88631	42912	21162	15412	25448	31573	45687	46456	19355	3078	1674	2010	3290	15628	30387	17672	9816	2215	712	236	117	33	9	18995	28486	9062	565	161	87	16	0	0	0	0	0	0	0	0	0	0	49058
nematode_0.02_4x_1.hist	181891827	5284548	982704	376966	201374	123910	94601	84505	60544	30876	29755	33622	12907	17583	21815	18154	10464	5961	12550	11493	7454	2328	5831	11337	2182	1909	4544	12118	4038	2018	596	176	2800	8399	5950	370	105	56	10	2757	5866	2403	1274	477	78	25	10	2	0	11329
nematode_0.01_4x_1.hist	169350956	8151586	1367850	538394	276514	172317	142163	126991	56748	55265	64464	40577	15577	18393	22820	30573	17623	7342	4955	12197	23038	8476	3672	2359	5041	16130	11931	3841	1279	638	188	54	19252	3908	1242	76	5388	2938	586	31	10	11067	5873	2201	365	120	53	16	4	12326
nematode_0.001_8x_1.hist	151674088	11147461	1806762	708066	364537	228297	153672	137273	103407	71174	82105	40491	56294	38926	22425	14627	17093	22818	13118	13616	8831	13853	20870	6105	2247	7190	17112	7867	2621	1309	14666	7607	3041	349	7772	5815	1670	910	4718	6178	2058	842	446	10076	3255	1084	484	160	52	15546
nematode_0.006_1x_1.hist	163600008	9517986	1754047	645812	367589	232316	216921	173891	68468	34918	35439	40045	55674	54798	28355	9021	5199	2165	3240	7975	15063	24659	39075	11432	671	372	83	25	7	2	0	0	23402	22669	7212	449	128	68	12	0	0	0	0	0	0	0	0	0	0	44259
nematode_0.008_4x_1.hist	166203382	8604385	1480487	576270	300873	186577	148641	132778	57594	65887	64636	31876	33242	25619	13256	13695	21723	28998	10618	5780	3748	4152	19723	17407	3252	10408	2349	755	1107	15499	7667	2277	909	103	32	1	13778	11210	2241	123	40	15	7	7405	3201	1066	476	157	51	14220
nematode_0.0_1x_1.hist	150356843	10312995	2045945	745254	423215	267154	256617	151938	59824	45090	52595	59432	82628	59937	31014	9867	5687	2368	3578	8807	16635	27234	42061	12306	722	400	89	27	8	3	0	0	49750	13732	4368	272	77	41	7	0	0	0	0	0	0	0	0	0	0	49353
nematode_0.008_2x_1.hist	166322497	8302117	1511321	575148	312508	192326	133386	119151	95219	48560	50538	57107	31293	17298	12133	17557	27848	26492	4213	2293	2964	4852	23048	34050	2001	1111	249	79	25	11	9574	19148	7658	882	279	16	3	1	706	14937	4978	2039	1081	404	66	21	8	1	0	23727
nematode_0.0_8x_1.hist	149295115	11536016	1867758	728808	378330	236474	165352	136510	108484	67524	78763	67802	29523	48747	30502	18997	10950	14392	26133	14227	9227	5317	25256	9004	2920	9344	16039	5164	1720	859	19394	8619	3446	396	125	6879	7548	4116	822	44	6306	4195	2225	833	4771	4117	1844	613	203	13755
nematode_0.002_2x_1.hist	155712371	10025167	1916409	710511	391201	245586	195058	95834	61807	70706	82476	90772	34849	19263	9967	12353	19594	26156	25950	14127	9162	2862	5859	11392	24342	13522	3052	982	326	3178	23485	6977	2789	320	101	5	0	0	24281	4713	1570	642	340	126	20	5	1	0	0	30084
nematode_0.006_8x_1.hist	162118845	9275404	1572925	613573	317320	198458	139651	124748	83126	64422	74619	36799	29204	25125	17680	25583	14747	9283	19542	17768	11524	3600	11334	17766	1344	4300	10234	10626	3541	1769	3604	7208	7508	865	274	6153	1768	6660	8256	457	151	61	5331	7524	1253	416	185	60	19	13463
nematode_0.001_1x_1.hist	153662062	10416505	2074847	751499	423601	268734	217172	193996	124354	63419	30705	28954	40254	66466	50253	15988	9215	3838	4331	10660	20135	32964	32180	9415	552	306	68	20	5	1	1333	2665	55334	6382	2029	125	35	18	2	0	0	0	0	0	0	0	0	0	0	50090
nematode_0.004_2x_1.hist	158964461	9625532	1785106	663560	373088	234270	203217	99842	55784	63816	74438	84114	32293	17850	9608	13902	22051	29437	21980	11966	7760	2424	5419	10537	22516	12508	2823	908	301	149	11400	16132	6451	743	235	13	2	0	12740	9831	3276	1341	711	265	43	13	5	0	0	28525
nematode_0.008_8x_1.hist	165766596	8526069	1477698	574575	298691	186488	128724	107225	98042	50000	55897	48331	18554	27668	23976	11704	18564	24782	3941	9410	17773	11633	5040	8845	11671	6483	1462	3092	11834	5916	1752	519	8223	5331	1695	104	9339	5093	1017	55	17	7818	4366	1636	271	3392	2176	724	240	10077
