sample	rotifer_0.001_1x_20	rotifer_0.001_1x_23	rotifer_0.001_1x_25	rotifer_0.001_1x_HiSeq2500L150R	rotifer_0.001_1x_MiSeqv3L250R	rotifer_0.001_1x_novaseq_profR	rotifer_0.001_2x_20	rotifer_0.001_2x_23	rotifer_0.001_2x_25	rotifer_0.001_2x_HiSeq2500L150R	rotifer_0.001_2x_MiSeqv3L250R	rotifer_0.001_2x_novaseq_profR	rotifer_0.001_4x_20	rotifer_0.001_4x_23	rotifer_0.001_4x_25	rotifer_0.001_4x_HiSeq2500L150R	rotifer_0.001_4x_MiSeqv3L250R	rotifer_0.001_4x_novaseq_profR	rotifer_0.001_8x_20	rotifer_0.001_8x_23	rotifer_0.001_8x_25	rotifer_0.001_8x_HiSeq2500L150R	rotifer_0.001_8x_MiSeqv3L250R	rotifer_0.001_8x_novaseq_profR	rotifer_0.01_1x_20	rotifer_0.01_1x_23	rotifer_0.01_1x_25	rotifer_0.01_1x_HiSeq2500L150R	rotifer_0.01_1x_MiSeqv3L250R	rotifer_0.01_1x_novaseq_profR	rotifer_0.01_2x_20	rotifer_0.01_2x_23	rotifer_0.01_2x_25	rotifer_0.01_2x_HiSeq2500L150R	rotifer_0.01_2x_MiSeqv3L250R	rotifer_0.01_2x_novaseq_profR	rotifer_0.01_4x_20	rotifer_0.01_4x_23	rotifer_0.01_4x_25	rotifer_0.01_4x_HiSeq2500L150R	rotifer_0.01_4x_MiSeqv3L250R	rotifer_0.01_4x_novaseq_profR	rotifer_0.01_8x_20	rotifer_0.01_8x_23	rotifer_0.01_8x_25	rotifer_0.01_8x_HiSeq2500L150R	rotifer_0.01_8x_MiSeqv3L250R	rotifer_0.01_8x_novaseq_profR	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_HiSeq2500L150R	rotifer_0.0_1x_MiSeqv3L250R	rotifer_0.0_1x_novaseq_profR	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_HiSeq2500L150R	rotifer_0.0_2x_MiSeqv3L250R	rotifer_0.0_2x_novaseq_profR	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_HiSeq2500L150R	rotifer_0.0_4x_MiSeqv3L250R	rotifer_0.0_4x_novaseq_profR	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_HiSeq2500L150R	rotifer_0.0_8x_MiSeqv3L250R	rotifer_0.0_8x_novaseq_profR
rotifer_0.001_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005984428660363876	0.0	0.0	0.0	0.0	0.0005258979666881846	0.000498895089770926	0.0	0.01104759038803974	0.011174804241618356	0.010694866847627233	0.010549349995869688	0.010731926343601112	0.01105672203672953	0.011000636100710271	0.011079646177121889	0.011146453021299374	0.011433250798830511	0.011323563669354574	0.010833877812367654	0.011089881584430802	0.011090861152059393	0.011196122275786698	0.01119454615528827	0.010992562795025912	0.011023681598051522	0.011372861579470086	0.010971682829981936	0.01106988780893814	0.011193290524403085	0.011492256081158446	0.01124147003566388	0.0007053849132779375	0.001190960044683499	0.0010917586903707347	0.000958724959904241	0.0007710615658625375	0.0009628165231945554	0.0010369144594559365	0.0012082080045756668	0.0013340953503921196	0.0013645409984151665	0.0015208036301612676	0.001163566117992053	0.001262374359155605	0.0014118101611528672	0.0014291488080236247	0.0015140615818054017	0.0014782730609188277	0.0013156181399801728	0.001532357878733445	0.001330963583984573	0.0015477326363708794	0.0016094352080990083	0.0016735743911782824	0.001347239802670411
rotifer_0.001_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010768294729563357	0.010961311703336052	0.010808380149917892	0.010610835241338299	0.01065321451179916	0.010802149572022008	0.010986134553389421	0.010948801564339236	0.011137555242151055	0.011456896099154552	0.011107906214920233	0.011105458589869418	0.011136631294325251	0.011150071117699651	0.0112829692544216	0.011448833338984202	0.011110164519312066	0.01107845083008071	0.01152476433046906	0.011184214398185148	0.011117448600017114	0.011062986247642015	0.011589889616021514	0.011206773846833617	0.0011245751680258325	0.0010065943709033711	0.001010152009592985	0.0008343262802427931	0.0011176131797777345	0.0008960695772063259	0.0008188312527266196	0.0011075863322548842	0.0010590569153933686	0.0014162296287369056	0.0012938982771555315	0.00102794915075093	0.0011141611403900548	0.0011678576318778784	0.001221746263232352	0.0013874791688290888	0.0012835288218016633	0.0012409789342810206	0.0013989524212140979	0.0010869901768743651	0.0012446465011175432	0.0012080376079924013	0.0014103683021866838	0.0010818671842080672
rotifer_0.001_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010698299171588523	0.011079367290034333	0.01075251334308419	0.010410454254110114	0.010630917203420397	0.011134288052752411	0.010982026375004002	0.011053862162030591	0.010945236659223215	0.011091735646584382	0.011052278173287855	0.011015341975418359	0.011261628148723703	0.011143380521249467	0.011129461720048563	0.011526253863423654	0.011292849232130711	0.011100543694941222	0.011516408922804268	0.01125428299300831	0.011172668787728341	0.010901720985799244	0.011594354696302236	0.011152610713828118	0.001117573931870315	0.0011254204365533705	0.0012499774554890863	0.0008727671042200813	0.0008835375990306196	0.000880768311871952	0.001007172454771256	0.0011602534071716763	0.0011383112805898505	0.0012963179250700537	0.001316236485977914	0.0010258857538764197	0.001360267289196269	0.0013260608999185032	0.0012612065687980774	0.0013632551692392173	0.0015274276060922422	0.0012083334652800172	0.0014693027783501858	0.0013688890661777736	0.0013407272090259154	0.0011655010949593344	0.0014450772920448392	0.00122361943884358
rotifer_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005613059353570939	0.0	0.0	0.0	0.0	0.0	0.0006073901228667752	0.0	0.011187666677808985	0.011007673796640454	0.01096947311226889	0.01098798592138246	0.01124137115544605	0.011221287629222542	0.011180674133355268	0.011247427005191046	0.011147010380505749	0.01094398338041341	0.01140199398036785	0.010996040059489384	0.011039258122028222	0.011056297531810486	0.011164076764032308	0.011148720027524102	0.011000734961126439	0.011070206373807068	0.011413488110076251	0.011086305212715482	0.011098995017404337	0.01097570037430499	0.011749953255770955	0.011165947571907624	0.0013297108421922062	0.0009194188249902879	0.0008215682765851113	0.0012060351786511577	0.0012943024277134994	0.0007628395209258862	0.0010017573552222935	0.0011323655154314664	0.001064037721696337	0.001390271826440734	0.0012751263006172693	0.0009678314871604549	0.0013963645126296022	0.001244717196640466	0.0011946363516956472	0.0013841330401907148	0.0016831800471185279	0.0012814365182930193	0.0013663294666365366	0.0012524451453090747	0.0013999598237102986	0.0011297981655716553	0.001633149947821357	0.0011502016156569649
rotifer_0.001_1x_MiSeqv3L250R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003713020466959799	0.0	0.0	0.0004555429861687049	0.0	0.0	0.0005252813159026108	0.0	0.0	0.000715545094075727	0.00039343433567427485	0.0	0.0009945561835292083	0.0	0.0	0.01111323511799211	0.011372307165346774	0.010748905075711664	0.010790343940970653	0.011163306016550613	0.011194251123708223	0.011084039031051554	0.011320850451552844	0.011117057942052783	0.011352909342005904	0.011146654880153891	0.011177552307241516	0.011359351699761036	0.011234037675845238	0.011203241140431188	0.012120719187865258	0.011343486530289215	0.011110879203257682	0.012099115264812988	0.011529190311992121	0.01131509713582291	0.01172344292016228	0.012150913771858712	0.011328152142558926	0.0013128362148760178	0.001053332596723158	0.0013436898756233604	0.001158617446600204	0.0011522793170990506	0.0007990509666317538	0.0013154181015101961	0.0013552791909364622	0.0013712833488051927	0.001520043216605544	0.001352058860189675	0.0010886412598195994	0.0017502544810619276	0.0013620788517176967	0.0014228618741805726	0.0017435767299515716	0.0016866121724841276	0.001404784166076408	0.002028104203964107	0.0015893131890865142	0.001585783833165187	0.0019413084481189331	0.002165018706844667	0.0013508661950503446
rotifer_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010606407296968368	0.010986335840225623	0.01081182675213339	0.010665490419785914	0.01083380008754826	0.011141864516134319	0.011046610787454884	0.011123039164257064	0.011123366428216427	0.01144641644598621	0.011314602413626883	0.01115265346658814	0.011340121272489729	0.011257944002561478	0.011234595942998887	0.011741508069040344	0.011275017676954196	0.01114714392257997	0.011743121114280082	0.011368613460199628	0.011237326589988952	0.011129869471418872	0.011739923568191339	0.011292008764998215	0.0011060188224407347	0.0009577370046998778	0.0010700035904028726	0.000997366861567329	0.0009210671156925684	0.0009367392307185223	0.0008685003634747642	0.0012354510648657526	0.0010806983998814194	0.0013600413124203524	0.0011835664350105558	0.0010216413262087796	0.001242552114986894	0.0013076130031846249	0.0012190745165944073	0.0014134110141074481	0.001297457441614232	0.0011633808515142214	0.0015760905673905732	0.0012043268247855113	0.0013557676162339852	0.0013470869394958053	0.0014548058052301493	0.0011958863692201579
rotifer_0.001_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006044788310506061	0.0	0.0	0.0	0.0	0.0	0.0006248411705630068	0.0	0.01086258698418071	0.011271279132273238	0.010905283310468451	0.010640569795947756	0.010756410459382018	0.011167649020117385	0.010981982732305629	0.01097280688550327	0.01112972385136271	0.011336171283879452	0.01126328217717608	0.011083255511803627	0.011102136566143806	0.01116379179890311	0.011069972287046575	0.011328669349568481	0.011244254715033526	0.010990924594598802	0.01139841431619257	0.011222393110245584	0.011172364904944066	0.010901098024515565	0.01168787277413215	0.011148178632792579	0.0008900249204736414	0.0012368631869060518	0.001197529585588102	0.0011889994644315976	0.0013163450844220226	0.0009134958633808904	0.0010567946173169471	0.0011201980917797106	0.0010846128803005247	0.001408860729058863	0.0013753819425153617	0.001022020623858441	0.0012654167832107555	0.0011995212570773005	0.0012997882835437007	0.0014661519657608708	0.0015248471060129506	0.0012931474702769581	0.001545715897649845	0.0013375423618856095	0.001368814016265934	0.001330772378349974	0.0017478287926792474	0.0012062152195033494
rotifer_0.001_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003482804424143579	0.00035451036007195494	0.0	0.011087453953890415	0.01119472380703982	0.010871420738767549	0.010681412018412068	0.010768516381909983	0.01098392825244049	0.011001978948481313	0.010979056882007971	0.011106322839384931	0.011347629614891996	0.011256216798548397	0.011137774138139647	0.011246657884100472	0.011129349227757794	0.011133866532376106	0.011408092785992743	0.011160707520313387	0.01101850803446322	0.0113678063957777	0.011214000537005666	0.01113321645598469	0.011030072844721446	0.01153650598823314	0.011131127739644578	0.0010615700291050794	0.0009805803584545154	0.001101523391176035	0.0011099032211213038	0.0011134916804948322	0.0010244926038718955	0.0010281040099992722	0.0012910209036972853	0.0012070992574362892	0.0013776101308282896	0.0013243168929040644	0.0011490338997508596	0.001214160075306199	0.0012364744300124018	0.0012673846779083153	0.0014854321922393682	0.0014654858039967501	0.0012651062426435823	0.0014941394788550956	0.0012588832604125111	0.0013589600032230058	0.001390848948490278	0.0015662438904525842	0.0011881179993855422
rotifer_0.001_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037352547806310813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011063048189914333	0.011216703182835727	0.010952122058019194	0.010749297059127897	0.010995297595021342	0.010994297853127078	0.011064185682290692	0.01098583792287912	0.01110798115395293	0.01112394826861051	0.011225923521411881	0.011047595952786442	0.011085510030167592	0.01113576181746153	0.011171368586480133	0.011486800970763057	0.011158259138005694	0.011065285863014838	0.011366490402832921	0.011185446266163324	0.011098513157937135	0.010959033586619055	0.011437497375088566	0.011159725003288788	0.0009654523088795357	0.001165805608139079	0.001014787750012471	0.0011755793163455341	0.0011495592834095875	0.0009643181341434689	0.0009486065381208088	0.0012685880350415933	0.001132652905014288	0.0013074248315733787	0.0012970029895311597	0.0010963035818643606	0.0013012380086182967	0.0012487153483769348	0.001264954952088972	0.001359790574503821	0.0013602690381817205	0.0012735936386424644	0.001471181764193567	0.0012416052427102653	0.0013566287111836156	0.0013186232509344855	0.0014903479515263102	0.0011983510213699911
rotifer_0.001_2x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.00036887497731162013	0.0	0.0	0.0	0.0	0.0	0.00035748406373854974	0.0	0.00041615625587725563	0.0	0.0	0.0	0.0006464668155488422	0.0	0.0005432200901756829	0.000392453235416556	0.0	0.0	0.0009482984862325296	0.0	0.011003783170298813	0.011308233560689837	0.011303838378116342	0.011149865762391143	0.011268135567524401	0.01152235748301256	0.011290837387346701	0.01101592161363111	0.01132311628718319	0.01157095561021356	0.011570237993924367	0.011386090057217153	0.011301096459399676	0.01130939160458635	0.011355680745430611	0.01171565264511608	0.011530794591083146	0.01125563299156984	0.011762025530360645	0.011404350842579923	0.011407721048973883	0.011371331390739352	0.012076890146568896	0.011404512902229677	0.001161976283192655	0.0011302236366818239	0.001217894042067945	0.0011137902698286522	0.001477467619536414	0.0012637639754159847	0.0013244308928613076	0.001370803784745547	0.001213474363369399	0.0014358318727602185	0.0014753814933351533	0.0013324481701908629	0.0014912834797712869	0.0015186307717382794	0.0015002155338873931	0.001737461562776468	0.001867570509430889	0.001514898134912935	0.0017693892399659708	0.0014724564024291545	0.0014921147224056042	0.001773059082468865	0.002080677311490202	0.0013899216077966298
