sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.001_1x_25.hist	52549544	10919436	1905215	812224	446289	276565	223715	109913	99460	113782	132723	149976	77787	42999	22250	7078	7838	10463	22027	54220	102414	43527	18860	5517	323	178	39	11	2	0	11156	22312	65719	7580	2410	149	42	21	3	0	0	0	0	0	0	0	0	0	0	55700
moss_0.001_8x_25.hist	54766368	6513212	1494889	598038	308901	194598	205773	161839	161235	82228	78634	83122	34817	57488	45504	25848	41000	41248	26544	14450	20194	33059	20324	5946	7268	23257	10119	3257	3646	19899	5895	1750	3571	10713	12493	779	223	120	11308	4867	1621	663	351	12372	2061	686	306	101	32	14207
moss_0.01_2x_20.hist	66796029	8800388	1527075	631313	342964	211038	148338	72879	96771	110705	116017	57216	21965	18885	23430	33904	53779	62678	9970	5427	3519	1098	3804	7397	15806	41346	9335	3005	1000	499	146	42	16	0	774	29017	8341	4548	908	49	15	5	1	0	0	0	0	0	0	26914
moss_0.0_1x_23.hist	51373690	10988828	1919145	821425	456508	284790	308535	151587	62025	70955	82767	93525	130028	131087	67833	21582	12440	5182	2830	6966	13157	21539	102309	63166	3714	2062	464	148	48	23	5	0	18129	54388	17304	1080	309	167	32	0	0	0	0	0	0	0	0	0	0	55631
moss_0.01_4x_25.hist	66048495	5920446	1264142	520570	256858	161495	186684	166761	65661	64529	75270	72296	27755	31633	39248	27510	26717	35666	5673	8499	16054	26282	11876	3474	1498	4795	11412	14510	4835	2416	715	211	4809	14427	6655	414	118	63	11	2609	8961	3671	1947	729	120	39	16	4	0	15317
moss_0.0_8x_25.hist	53124673	6700386	1540159	618497	316037	199554	253783	135725	165079	110424	83411	51901	72158	39888	33591	48607	29825	39814	34439	18749	18309	29974	26408	7726	7428	23769	12802	4121	7574	3786	18310	9849	3938	453	6106	10342	2972	1620	2337	8761	2919	1195	633	11971	1994	663	296	97	31	15586
moss_0.001_4x_23.hist	53388570	9088844	1757562	744174	400866	245318	204620	182784	201978	103008	59065	66742	90955	50279	26017	26103	41404	55272	33163	18054	11709	8910	42326	43990	2586	1436	323	861	32976	16487	4884	1450	2312	6937	18013	1124	322	174	33	13190	11329	4642	2463	922	152	49	21	6	1	24002
moss_0.01_8x_23.hist	66648829	5429348	1235380	485715	249262	156794	143697	128362	112526	57387	59886	67670	35009	32496	40318	36761	21190	13246	27886	15955	10348	4102	19484	15048	1201	3844	9148	11218	3738	1868	4246	8491	4478	515	163	11100	3190	1739	346	2997	3189	1305	692	5187	2175	724	323	106	34	10260
moss_0.0_2x_25.hist	50413283	10989942	1931149	825135	456348	283889	252786	124196	93646	107130	124963	141207	66985	37028	19160	27165	43088	57521	47571	25899	16798	5248	11898	23134	49434	27462	6200	1995	5024	25564	7573	2249	898	102	31	0	34811	18986	3796	209	68	27	13	4	0	0	0	0	0	40364
moss_0.001_4x_20.hist	55073544	12037227	2049402	872843	478273	295889	218601	114947	173629	198631	99801	49218	35798	59108	73337	61428	35410	14753	12462	30675	57942	30762	13329	3899	8331	26660	33787	10879	3625	1811	535	158	41869	5223	1661	102	28	14	8795	17850	5949	2437	1292	483	79	25	10	2	0	32675
moss_0.001_2x_20.hist	55876289	11135533	1972287	839811	459897	284412	229212	112614	107555	123042	143524	152846	58681	32438	16784	17792	28222	37674	79314	45902	29773	9303	4030	3195	6826	21843	51986	17321	5772	2885	853	252	100	10	2	31949	19167	10454	2089	115	37	14	6	1	0	0	0	0	0	41599
moss_0.01_2x_23.hist	65497233	7646283	1341710	569199	308358	189405	144525	71006	70500	80652	94077	106306	41155	22749	13411	19406	30781	41090	35109	19113	12397	3873	1677	1788	3821	12227	29101	13245	4414	2206	652	192	76	7	1	10978	15725	8576	1714	94	30	11	5	0	0	0	0	0	0	24785
moss_0.0_2x_20.hist	54994035	10930556	2128105	862888	481956	301516	329662	161966	86594	99062	115552	130573	111633	61710	31932	10159	13955	18629	39219	81208	52674	16459	7131	2085	2082	6663	15859	42290	26635	13316	3944	1171	467	52	15	0	32700	17835	3566	197	64	25	12	3	0	0	0	0	0	47884
moss_0.001_8x_20.hist	55361336	8120728	1736349	719634	362743	228256	289600	142284	150834	124855	65994	74572	73292	40515	29359	42483	53869	22444	34199	18618	19062	31207	28191	8248	3959	12668	30150	9708	3235	1616	477	141	11496	34489	48152	3008	863	470	93	4	0	1	0	0	0	0	0	0	0	0
moss_0.01_4x_20.hist	67541556	8117018	1452866	611702	323966	195953	137956	123234	175918	89717	43438	25479	35422	58487	72566	26401	15218	7355	15483	38112	24720	7724	3346	5399	11536	19419	4384	1410	469	1309	23662	7029	2810	323	101	5	0	0	16386	6974	2323	951	504	188	30	9	3	0	0	17623
moss_0.001_2x_23.hist	52839375	10900111	1882789	804804	445589	277379	250091	122872	95479	109226	127409	143971	55273	30554	15810	17735	28130	37552	78813	42908	27831	8696	3767	3874	8278	26490	52436	16885	5627	2812	832	246	97	10	2	20875	25081	13679	2734	150	49	19	9	2	0	0	0	0	0	39252
moss_0.01_1x_23.hist	64183331	8756005	1326494	570120	320551	201277	336964	168115	66194	33758	24718	27931	38831	64116	79551	60318	34770	14486	2303	1514	2859	4681	22234	43233	7478	4153	936	300	99	48	13	2	16938	27524	8756	546	156	84	15	0	0	0	0	0	0	0	0	0	0	36236
moss_0.0_4x_25.hist	51689990	8338458	1686929	713471	383040	233889	207588	185434	210189	107195	51900	58646	81535	66281	34297	23717	37619	50220	17280	40000	25945	8106	14884	28941	26689	14826	3346	1076	1843	25805	18475	5488	2194	252	79	8540	13296	7251	1449	79	3888	8734	4635	1737	288	95	41	12	3	24475
moss_0.001_1x_23.hist	55724132	6673579	1553513	584055	333999	211591	310424	277297	109184	55683	42131	47607	66187	109285	81115	25808	14876	6197	7961	19596	37015	60598	31933	9343	548	303	67	20	5	1	13842	27683	40628	4685	1489	92	25	12	1	0	0	0	0	0	0	0	0	0	0	49792
moss_0.01_4x_23.hist	66307041	6424503	1294805	539405	276427	170142	163127	145718	119434	60910	47853	54072	70662	39061	20212	20491	32503	43390	15222	8286	5374	6971	33115	9705	619	1981	4715	12573	12419	6208	1838	545	217	24	13542	8179	2350	1281	255	13	3	5611	6112	2291	380	125	55	17	4	13547
moss_0.01_8x_25.hist	66422501	5446662	1229467	486687	248352	156295	145770	119859	113363	57814	67437	57703	30440	50260	40535	14918	23662	31587	17538	11666	13304	10615	17692	5176	2915	9328	15333	4937	1644	821	6283	11035	4413	508	160	4392	6874	3748	748	40	3599	2380	1262	4160	2621	872	390	129	42	9978
moss_0.0_8x_20.hist	53806900	8384536	1786941	740332	372724	233891	307717	151185	151433	129769	75916	85784	63954	35353	35425	51261	49557	20647	18467	45457	29485	9213	16177	31455	16193	8995	5258	14021	17403	8700	2577	5153	23555	2716	863	52	14	6	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.0_1x_20.hist	54070634	10456954	1847385	793037	444354	278493	463471	227709	89659	45725	39336	44449	61797	102036	126600	40280	23219	9673	4490	11052	20876	34177	94501	27651	1625	902	202	64	20	9	6817	13633	67975	7840	2493	154	43	22	3	0	0	0	0	0	0	0	0	0	0	61944
moss_0.0_2x_23.hist	51379494	10875178	1932398	825204	455641	283184	248042	121865	101628	116262	135615	152854	58684	32439	16785	18804	29827	39817	83826	45637	29601	9249	4007	1698	3629	11612	27637	45186	15061	7529	2230	661	263	29	8	29460	17024	9284	1855	102	33	12	5	1	0	0	0	0	0	45166
