sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.001_1x_30.hist	51884650	10087990	1823134	758115	424630	266068	352000	172942	68094	60772	70888	80102	111366	102766	53177	16919	9752	4658	9806	24137	45591	74639	47041	13764	808	448	100	31	9	3	0	0	59350	25779	8201	511	146	78	14	0	0	0	0	0	0	0	0	0	0	51792	107887607
moss_0.001_2x_30.hist	51276874	10507992	1776618	761022	423893	264788	270739	133017	87022	99553	116125	131220	63372	35031	18832	27250	43223	57701	43168	23502	15243	5269	25031	48671	10771	5983	1350	433	3221	45103	13635	4050	1619	185	58	2	0	22236	19724	1094	363	148	77	28	3	0	0	0	0	37976	112202883
moss_0.001_4x_30.hist	53580165	7503784	1597159	667024	344534	213739	230519	205918	141293	72058	78384	88573	62158	34360	33325	48222	40546	20223	42575	28763	18656	5829	18664	36290	13692	7605	3848	10262	16702	8350	2473	733	4478	13434	18328	1144	328	177	34	1659	14456	5923	3143	1177	195	64	27	8	1	22678	104619599
moss_0.01_1x_30.hist	64530162	8280189	1308574	560681	312531	195300	251151	123393	48585	46731	54510	61595	85636	69117	35765	11378	6558	4237	8920	21957	41474	42613	18464	5402	316	174	38	11	2	0	8087	16173	33907	3910	1243	76	21	10	1	0	0	0	0	0	0	0	0	0	0	33941	106250638
moss_0.0_1x_30.hist	50333367	9534301	1764858	750812	410078	253624	297004	265309	132150	67395	40936	46257	64310	106186	107700	34267	19753	8229	3059	7528	14220	23279	110577	32355	1902	1055	237	75	24	11	2	0	25811	48008	15274	953	273	148	28	0	0	0	0	0	0	0	0	0	0	50586	105427297
moss_0.0_4x_30.hist	52216205	7572557	1619883	678682	354080	218676	226995	202771	158678	80925	84039	94963	54013	29857	37044	53604	44283	18752	39478	32887	21331	6665	17619	34258	22824	12679	2862	920	2263	31687	12285	3649	1458	167	52	15896	9196	5015	1002	54	17	8809	9180	3441	572	189	84	27	8	21917	104629704
moss_0.01_4x_17.hist	71607523	12632362	2207226	862157	477720	297520	245978	120852	78856	90211	105227	113925	43738	24177	20625	29845	47339	63196	13422	7306	4738	5252	24948	48510	5449	3026	682	218	1857	26010	12664	3762	1503	172	53	2	0	28808	5760	319	105	42	21	7	0	0	0	0	0	27837	114299779
moss_0.01_4x_30.hist	66001759	5798914	1235158	509631	253143	158766	178856	159769	87844	52262	60962	68886	56714	31350	18559	26855	42597	28306	4502	10221	19305	23052	9988	2921	2077	6645	15815	10261	3419	1708	505	1009	18226	2101	667	40	10	10567	3077	169	55	3378	5720	2144	356	117	51	16	4	13219	103781391
moss_0.001_4x_17.hist	65363741	14018017	3138033	1153321	657771	416144	455865	375875	148000	75479	78259	88431	122946	122276	63273	20131	11604	11338	23868	58752	77312	24159	10467	3062	4360	13951	33203	49325	16440	8219	2434	722	287	32	9	16613	34992	19085	3816	211	69	27	13	4	0	0	0	0	0	47803	117696421
moss_0.001_8x_17.hist	63002687	24792015	4648290	1759538	990096	621972	560344	275304	168285	192518	224566	120712	46343	72404	89833	99614	57423	23925	14258	35095	66291	38050	16487	4823	8750	27999	66636	22079	7358	3678	1088	322	17408	52223	20365	1271	364	197	38	1	20210	20705	10989	4120	685	227	101	32	9	32997	111795277
moss_0.01_1x_17.hist	68852868	15868044	2131187	912697	508036	317227	408546	200724	79034	40306	32206	36392	50595	83540	103651	85245	49140	20474	3256	1771	1148	357	726	1410	3013	9642	22948	61195	29384	14691	4352	1292	515	58	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61568	124337135
moss_0.01_8x_30.hist	66440512	5251752	1197810	472872	241707	152159	141553	126447	104180	62820	71613	38153	53043	47336	26771	22836	36221	22039	8338	20523	18171	5677	9129	17750	6333	3517	3491	9310	9320	4659	1379	408	10218	6536	2078	128	36	10660	2702	149	48	18	6063	5243	872	289	128	41	12	10436	102682974
moss_0.0_8x_17.hist	61873190	25705678	5406343	1975508	1126194	712327	628906	458978	180721	144392	168429	190324	140297	77555	40131	51689	81989	87200	13871	21539	40685	61457	26630	7791	7876	25203	59983	23930	7975	3986	1180	508	84202	9712	3089	192	54	28	9667	37814	12603	5164	2740	1026	170	55	96	30262	10086	6050	116028517
