sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026563085111361343	0.0026337396042486983	0.002438117953599777	0.00235242081061569	0.004589076691856608	0.004777590335534412	0.004226171400464192	0.00420093514342229	0.006477763320407614	0.006460498238405024	0.005948238913775103	0.00560400458627058	0.008418404708340349	0.008375511719085755	0.007879614246259168	0.007754451610509694	0.010251196003561122	0.010165042993961428	0.009525985615681751	0.009302584034269435	0.019314700583197758	0.018864055689204656	0.01808399108421532	0.01781474916244397	0.0007132845426011663	0.0005197871419822951	0.00039490544351403076	0.0005607717109650975
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.002425459118281928	0.002085683437610098	0.0017397538560956838	0.00176755332911414	0.004408602583114724	0.004145036368849545	0.003580371666705012	0.0036251277792029514	0.006261872580329569	0.005934505602292635	0.005325013706806002	0.005148817684008805	0.00835741848714533	0.007937952268615345	0.0073179048888943835	0.007233696927311335	0.01026960188190905	0.009698271651710283	0.00904764250648647	0.008757100135077661	0.01920774449457392	0.01856751584055179	0.017809786252191373	0.017638755314542946	0.00061598881931049	0.0	0.0	0.0
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.0022142330354409574	0.001793648583125206	0.001476783299183394	0.0016743723264211255	0.004175063061296971	0.003945485040639167	0.0033982027980814294	0.0034426247486943583	0.006229434143199225	0.005757809696154529	0.005117672906161925	0.005080973929572696	0.008283204443658923	0.00775105078808066	0.007196430638903158	0.007106195826437118	0.010175338054377895	0.009509238285801752	0.008820962078284828	0.008619774789702434	0.019244415513399796	0.018598774764738382	0.017686276506360784	0.01769026327285951	0.00036553416837457317	0.0	0.0	0.0
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.002388635182301868	0.001986707388488909	0.0017740011767853382	0.0023439587692714887	0.004375604157479149	0.004136614963283181	0.0036159171526988832	0.004202737593173726	0.00631296189952367	0.005901271916571358	0.005424200909984014	0.005781090544709541	0.008427802414530196	0.00794594602436646	0.007426429183020894	0.007683101631247785	0.010261245051318655	0.009586766626023114	0.008991496370161276	0.009273770144613582	0.0194554156974493	0.018809616521848847	0.018099118697275658	0.018267628324682823	0.0005656057444192254	0.0	0.0	0.0005245967806022253
oyster_0.002_1x_1	0.0026554490696536885	0.002473048334892913	0.002261486064510499	0.002394407174172854	0.0	0.0	0.0	0.0	0.005408432403392509	0.005506915361831955	0.005091370011589691	0.005030772301577985	0.007436122144687514	0.007348040236815572	0.0068322913930656	0.0064848328434812625	0.009245871689678279	0.009153485737583091	0.008714030301201242	0.008484266517366291	0.011012906929595594	0.010854256378463746	0.010252355526943348	0.010026203115335523	0.020180023891464994	0.019794290603877156	0.019176252666233046	0.018771725115422414	0.0017970494930750155	0.0013851364467166545	0.0012726949528868165	0.001457227182527439
oyster_0.002_2x_1	0.0025786465602076008	0.002082790652605014	0.0017954531664070717	0.0019529653473216659	0.0	0.0	0.0	0.0	0.005397946208942259	0.005227407028811714	0.0046978794616072935	0.004592348784595172	0.007169335002787116	0.006992609179038074	0.006433533676762436	0.0061991651902345325	0.009428915518977019	0.009008942571211438	0.00839841981873883	0.008216814896584516	0.011145471004880612	0.010691217414013101	0.010018252081409804	0.009726187774072947	0.02034812082936472	0.019776775455921457	0.018929279747982655	0.018658273608117275	0.0015607399334942762	0.0009781036156621364	0.0008091048115770457	0.000980217054421355
oyster_0.002_4x_1	0.00238411514230049	0.0017339533055896069	0.0014753823827515114	0.0017419821161376078	0.0	0.0	0.0	0.0	0.005182819562742122	0.004912458467690296	0.004391242737024214	0.004401972069623073	0.007132537628602535	0.006700614971656378	0.006103020069654452	0.006079157465872065	0.009337835413392644	0.008743615628028799	0.00815519501072924	0.008039982055435236	0.011033636403986543	0.010453630532063763	0.00977457224110189	0.009576585983308078	0.020146079706799627	0.01963295902861238	0.018832992801749465	0.018671783721449068	0.0013119320609849693	0.0006317154355993109	0.00046988844332921303	0.0008159275322867453
oyster_0.002_8x_1	0.0023437851934170655	0.0017938696856536931	0.0017019678119162892	0.0023419759213063594	0.0	0.0	0.0	0.0	0.005170303221550927	0.005035192903147411	0.004540072959327165	0.005025609468487913	0.007158789194018995	0.006762352093892586	0.0063653814319678875	0.006638075534782654	0.009383750726206586	0.008924989494258713	0.008382343060089788	0.008577345987747611	0.01110994791007122	0.01052695682722876	0.009893691866061113	0.010114441751218246	0.02033321059849785	0.019745248955289948	0.01901532558589084	0.019177261372381984	0.001386515183788714	0.0007636028694003657	0.000757218259911657	0.0013644401354499464
oyster_0.004_1x_1	0.004584712592027469	0.004492566099667241	0.00426228154410972	0.004384988554881398	0.00540503059293772	0.005508351876468709	0.00529645385138521	0.005186950616493278	0.0	0.0	0.0	0.0	0.0090885478958148	0.009155175608383229	0.008711090117637545	0.008476733590116435	0.011043159444037354	0.011111713309428412	0.01057537100095061	0.010457983072534512	0.012816721655526641	0.012695541638097543	0.012158440346946488	0.011871607327835721	0.02179845488816843	0.02150424603217831	0.020829688643730283	0.02050271084545042	0.003574509120043843	0.0033951412323786315	0.0032426022881340763	0.0033860130916738393
oyster_0.004_2x_1	0.004665905533087798	0.004129090004212178	0.003940192094031921	0.004057095640688344	0.005379892457312569	0.005214527778191538	0.004910842916798498	0.004943709111928378	0.0	0.0	0.0	0.0	0.009292987261802284	0.009010225216222799	0.008495199997268362	0.008291801511959964	0.011267039557288121	0.011064311691993262	0.010444506268292818	0.010268917674404049	0.012982414248921203	0.012683703966475014	0.012033618368965592	0.011646663021860622	0.02217491488150704	0.0215822029741406	0.020889309584127165	0.020551215462815242	0.0035905285313614197	0.003043400453726736	0.002898534519766238	0.0030695891970899665
