sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
club-moss_0.02_4x_1.hist	153587562	10568073	1892437	695325	376842	231538	114377	69688	105264	53683	30505	34470	40377	22319	12062	17453	23989	9994	5789	14251	11917	3723	2753	5353	11438	6353	1433	460	6031	3014	892	264	8547	6288	1999	123	34	17	2	4142	6800	2786	1477	553	91	29	12	3	0	11049	201725668
club-moss_0.01_2x_1.hist	132844219	11484642	2425215	852722	455976	289311	187726	167693	123856	63165	30582	20304	28228	46609	57829	18399	10605	4417	8564	21081	32747	10232	4433	1296	958	3064	7293	19447	6481	3239	958	283	9170	1056	335	19	4	3042	17336	962	319	130	68	24	3	0	0	0	0	20606	190808853
club-moss_0.006_1x_1.hist	122855428	9511064	2196868	773605	373992	240148	108028	96499	145762	153911	74519	36750	14108	7798	9244	13376	21217	28323	47752	25997	16862	5268	2282	666	38	20	47	124	27005	13501	3999	1187	473	53	16	13973	4016	2189	436	23	6	1	0	0	0	0	0	0	0	31102	176136992
club-moss_0.0_4x_1.hist	89373974	29567871	4137212	1524193	832532	514032	192406	128232	193696	125223	60629	46012	63970	48367	60010	28296	17062	22776	34559	18814	12203	8253	39204	11470	2508	8025	19100	15230	5075	2536	750	222	22737	11409	3629	225	63	33	5	14374	7536	3087	1638	613	101	32	13	3	0	21748	199159212
club-moss_0.008_1x_1.hist	128948903	9682063	2227582	777014	407196	259500	156072	139416	168677	86024	41650	20539	12443	20544	25489	36884	58505	24376	3877	2109	1370	2243	10654	20716	16146	8969	2024	650	215	106	30	8	5218	15653	16520	1031	295	160	31	0	0	0	0	0	0	0	0	0	0	29921	181621172
club-moss_0.02_2x_1.hist	154548606	10031347	1965346	704994	391777	244476	187812	92273	36620	41892	48865	55217	32240	17821	10048	14540	23063	30787	6141	3342	2167	1676	7964	15484	7978	4431	999	320	159	2233	12820	3808	1522	174	54	2	0	0	18067	1002	333	135	70	25	3	0	0	0	0	15512	201060507
club-moss_0.001_8x_1.hist	93333212	27391928	3646283	1395565	699519	437494	210241	187805	120352	108476	71878	77244	33557	55408	41918	22658	35939	18959	20254	28276	18340	5730	27218	14959	2715	8688	20676	6657	2218	5691	14099	4188	1674	1003	15946	995	285	3486	11331	628	208	84	3665	9314	1551	516	230	75	24	12409	193429644
club-moss_0.01_4x_1.hist	129815240	14818531	2498514	905843	501318	311998	155883	76586	115684	97518	47215	31284	43494	45739	23667	13224	20975	28000	20638	11235	7286	2744	13033	25341	3945	2190	493	157	17239	8618	2552	757	301	212	14862	927	265	143	27	6252	5171	2118	1123	420	69	22	1707	6314	2103	5881	196422723
club-moss_0.004_8x_1.hist	106614664	22774965	3104025	1189223	594005	371694	181980	162559	129866	72689	84789	50362	43741	52824	27334	21411	33961	28724	8010	19717	29108	9095	6444	12530	18620	10343	2334	1477	16169	8083	2394	710	8155	7528	2394	3992	1146	2142	10653	590	195	79	3688	7673	1277	424	189	62	19	12531	195851767
club-moss_0.0_2x_1.hist	100817913	14872529	2918996	1031471	557665	354239	214864	191934	148099	75529	36568	29164	40546	66947	57976	18446	10632	5329	11218	27612	40684	12712	5507	2553	5455	17456	11831	3809	1268	633	8179	16358	7147	823	261	15	3	0	22521	1250	415	169	88	32	4	0	0	0	0	23828	172149457
club-moss_0.02_1x_1.hist	155724824	8909579	1708052	685073	307538	186903	63068	56336	85096	97349	82499	40685	15619	8633	8922	12910	20478	19751	3141	2449	4626	7572	33218	9719	570	316	70	21	6	2	0	0	5233	15698	12959	808	231	125	24	0	0	0	0	0	0	0	0	0	0	23136	197961293
club-moss_0.001_1x_1.hist	105749135	9291118	2126556	744216	393463	251731	139037	124199	187604	115385	55866	27550	10576	15596	19350	28000	44413	59290	9431	5133	3329	1039	3938	7657	16362	28599	6457	2078	691	344	101	29	10	0	27073	7687	2209	1204	239	12	3	0	0	0	0	0	0	0	0	30922	160705038
club-moss_0.0_8x_1.hist	88692509	28800601	3870491	1463751	757391	467075	271835	201926	106203	121496	69984	71182	46764	56523	29248	33807	40453	16854	19859	29445	19098	5967	19500	26439	1725	5520	13136	17780	5925	2961	3680	7360	16601	1914	608	37	7648	11473	2293	126	41	15	10825	5471	910	302	134	43	13	14552	192128559
club-moss_0.006_2x_1.hist	120545886	13947646	2784684	980599	526174	334025	203087	181414	140518	71663	34696	22214	30884	50993	63268	28432	16389	6827	3496	8605	16253	26608	28090	8218	482	267	59	18	1673	23432	11450	3401	1359	155	48	2	0	0	22850	1904	633	258	136	50	7	1	0	0	0	20710	187618336
club-moss_0.004_1x_1.hist	115858839	9376150	2158968	753936	396353	253181	145984	130405	190672	97242	47081	23218	12523	20676	25653	37120	51155	21313	3389	1844	2678	4384	20825	40493	4644	2579	581	186	61	29	7	1	7099	21297	15192	948	271	147	28	0	0	0	0	0	0	0	0	0	0	30455	169925538
club-moss_0.006_4x_1.hist	117122332	17448757	2829564	1023811	569019	355002	178636	87765	129014	103303	50016	36404	50612	53001	27425	12634	20040	26752	28394	15458	10026	3132	11357	22083	12733	7073	1596	513	1260	17649	9214	2736	1093	125	731	12143	3490	1902	379	20	5	9088	4823	1807	300	99	43	13	3	13702	192452014
club-moss_0.001_2x_1.hist	104461268	14337408	2891425	1018660	547175	347704	206052	184063	147145	75043	36333	26416	36726	60639	66997	21316	12287	5118	8245	20295	38335	18581	8050	2354	1812	5798	13799	17831	5942	2970	879	260	5933	8426	2680	166	46	24	22279	1236	411	167	87	31	4	0	0	0	0	23138	173723779
club-moss_0.01_8x_1.hist	128029976	16907905	2463788	941556	468938	292838	154804	138283	106160	59569	69484	50656	25620	42303	31167	21057	18086	24143	18952	10317	11845	19392	8402	2859	6109	17371	3921	1261	1914	13985	4142	1229	1946	5838	3912	285	5694	3105	620	33	6363	2606	1382	517	2357	2483	1112	369	122	8950	199390112
club-moss_0.002_8x_1.hist	98287224	25527584	3411729	1307816	655248	410325	194443	173693	141631	72231	76934	83784	32166	40218	49900	19739	31309	32074	9018	22198	25185	7869	12938	25157	4407	4523	10763	16261	5419	2708	4345	8689	12053	1389	441	3769	5440	2966	9222	511	169	68	5079	7367	1226	407	181	59	18	13073	193889050
club-moss_0.0_1x_1.hist	102069137	10081602	2240107	789614	424642	270334	177113	158212	160210	81706	39559	19508	20246	33428	41475	60015	34596	14414	2292	1246	2214	3624	17217	33476	19404	10779	2433	782	259	128	37	10	928	2785	34933	2182	626	340	67	2	0	0	0	0	0	0	0	0	0	31896	159976082
club-moss_0.004_4x_1.hist	106545559	23915522	3207096	1242942	602547	380021	284619	139836	93374	106818	91199	44976	34986	57767	41297	13152	20862	27849	32985	17957	11647	3638	15146	29450	1731	4751	11307	16398	5465	2731	808	239	23905	2756	876	53	14	6	4730	13386	4461	1827	968	362	59	18	7	1	0	20090	201124463
