sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026221843389383883	0.0023752637581377673	0.002417290705000311	0.0023938665717971068	0.004728035110306974	0.00418407315868368	0.004173944049750239	0.004084966668142606	0.006345042505142356	0.006382244921789038	0.005927029950692301	0.005932352057086243	0.008367739105134204	0.008113218266313163	0.007824264365032372	0.0077162917551748715	0.010145017762537933	0.010133081317837066	0.009707750435044921	0.009604580777894244	0.01946278290371234	0.01915479070430226	0.01859022513173733	0.0184550424360473	0.0008021164618259996	0.0006307168597871177	0.0006540223519022505	0.0007054848821827426
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.002380721514647203	0.002211070853547027	0.0019584961226844855	0.0019730916924613085	0.0045964884319475855	0.004067787068338445	0.0038085399581862882	0.0037794050881495554	0.0062813709661643435	0.005922036632213554	0.0056433669958367615	0.005584365675037471	0.008130230383909018	0.007964911990574156	0.007472333573666717	0.007446314292525238	0.010256128124776933	0.00989818652652266	0.009379918704132425	0.009318635014387974	0.019409023032782902	0.01902897292694256	0.01824881315513149	0.01803676313554926	0.0006984727729136702	0.0	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0021673266470580805	0.0018464194566560194	0.0016339034521911785	0.0016816832375214676	0.004379544544889417	0.0037852212715798507	0.0034295149002328564	0.003517240335527965	0.00609369912938364	0.005685931295330546	0.005250260446598371	0.00531278195840387	0.008130020621843778	0.007790751368601826	0.0072622251820160895	0.007204299067584933	0.010040825352011163	0.009578848399387808	0.009070680155093443	0.00904180373495622	0.019477229828908278	0.018964524493044876	0.018340649966070228	0.01805785263463336	0.000505087009609981	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.002267490621715247	0.0020079193265218754	0.0019219122410806242	0.002230290464406403	0.004495028296027676	0.004004372905376987	0.003745746905010361	0.004019838319964496	0.006248724616007778	0.005856538723873046	0.005639783335108984	0.005764450372724607	0.00838151882400307	0.00805004755975153	0.007535560361336827	0.007716638660292856	0.010308985757417725	0.00987352517313357	0.0093533589932485	0.009480505580745154	0.01969796104057806	0.019138405508302064	0.018462915414126865	0.018449152185294942	0.000721353050899505	0.0	0.0	0.0005257013932773846
nematode_0.002_1x_1	0.0026220418227052597	0.0023975303081087487	0.00217885183842383	0.0022524463089739566	0.0	0.0	0.0	0.0	0.005458887112531981	0.0053011529960280525	0.004994463416840388	0.004795887740998041	0.007220794297307579	0.006980217006871032	0.006674146458011333	0.006613074818452362	0.009222197126911339	0.009012393166801028	0.00847457702966687	0.008454717509673337	0.011104923831648874	0.010835230051099196	0.010171815107120903	0.010044785408360226	0.0202752297970577	0.020110099342092545	0.019328322075274854	0.01893837714536647	0.0014825443659777055	0.0014377512390365895	0.0013660836949544984	0.0014139905467517515
nematode_0.002_2x_1	0.002358128270954757	0.0022107351595361466	0.0018435370749424458	0.001981434539229673	0.0	0.0	0.0	0.0	0.005270394843793882	0.004995664525931511	0.004600849133953147	0.004534218967511159	0.007076003446919737	0.006759375928620501	0.0063426644427035635	0.006262476785076243	0.009085199319193884	0.008807873668004094	0.00832593506864726	0.008225857008305934	0.010927198883247648	0.010654527061716882	0.01015227354543428	0.010048890814056443	0.020420195622248633	0.0199525040019992	0.019298385397940352	0.01901093774893789	0.001459981253452878	0.0010567213983712174	0.0010021107017462358	0.0010847256729444278
nematode_0.002_4x_1	0.0024037120872575893	0.0019607264605502293	0.0016334644237893112	0.0018995487408813047	0.0	0.0	0.0	0.0	0.005343407468175242	0.004797865186816863	0.00452487465964619	0.004567121105867828	0.0070403290598404404	0.006624688574420163	0.006238419586366237	0.006335823300113844	0.008987920924653423	0.00876624442391687	0.0081710789010405	0.008142393994022057	0.01088275251016457	0.010560928499002916	0.009974467039235536	0.009983293121967399	0.020339314000955896	0.019857354852006317	0.019262790880857392	0.018963390510412393	0.001524967669396491	0.0009613261624959444	0.0007873496575577836	0.0010433632247609822
nematode_0.002_8x_1	0.00240927297162372	0.0019987975468318663	0.0017007285145438607	0.002229912284272359	0.0	0.0	0.0	0.0	0.005209243954707388	0.004789423773118884	0.004604657577982152	0.004784071405399178	0.007044900431888212	0.006644315287967735	0.006364311845170463	0.006531021108356181	0.00911729102537596	0.008822581731815249	0.008199089943825334	0.008346131214734267	0.010984936407372432	0.010595169212457093	0.010077702258771188	0.01015728937075267	0.020311477579173235	0.019860371026921873	0.019157397363138907	0.01907266875057949	0.0015290105530832844	0.0009334275099299799	0.0009034627694130505	0.0013635804913356253
nematode_0.004_1x_1	0.004727280923663814	0.004628475398634204	0.004402615647843672	0.0044652499874278245	0.005458311995714689	0.005307860370496704	0.005373081876495986	0.005175820469186011	0.0	0.0	0.0	0.0	0.009281379788421877	0.009250440581636012	0.009034774379526864	0.008918122110891588	0.011081991990399793	0.011106865996460625	0.010541024281484391	0.010517460337292006	0.013026163532108668	0.012668995587976442	0.01227520670896412	0.012113901871381526	0.02230787962997165	0.021997430659658302	0.02100358041927179	0.02084781639536938	0.0038779219481569743	0.0037666655792897435	0.0035874528592405018	0.003624845592836026
nematode_0.004_2x_1	0.004152753802150859	0.004066070787857657	0.003778417215511252	0.003950787222821434	0.005261771552302407	0.0049943144306887335	0.004790601508165841	0.004726316623521206	0.0	0.0	0.0	0.0	0.008957869741430828	0.008758932345215397	0.008436125340343282	0.008444497378772802	0.01085908577758889	0.010686550813930424	0.010087945342369323	0.010059896916889327	0.01295050493842909	0.01260688125858581	0.012138476902565561	0.011999581142120127	0.02214858271717589	0.021747061514028106	0.021016635596049136	0.02076458414828157	0.0034661271560107454	0.003296122005626886	0.0029890887826701023	0.0031602438942421414
