sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
club-moss_0.004_4x_1.hist	106308969	24125602	3244210	1253185	609486	384115	277858	136515	101672	116253	61386	69365	43225	27779	34465	49873	28749	11977	8367	20594	38900	12155	5266	4896	10461	24476	5526	1778	1285	17992	6663	1978	790	90	17895	3371	968	527	104	4	11005	4742	2516	942	156	51	21	6	1	17557	200661816
club-moss_0.002_1x_1.hist	109009265	9282339	2125823	744738	394767	251777	156654	139936	163462	83365	40362	19904	26678	44049	54653	33191	19133	7971	1530	3766	7112	11643	55307	16182	950	527	118	37	11	4	0	0	5342	16027	21309	1330	381	207	40	1	0	0	0	0	0	0	0	0	0	32170	163527416
club-moss_0.001_8x_1.hist	93378620	27223598	3650712	1388665	706964	438944	256421	163438	148404	75685	84276	67912	58557	32369	39267	43198	24901	14395	30305	22063	14310	13107	24191	7077	15122	13245	2989	4612	17240	8619	2552	757	12182	7519	2391	148	41	15350	3069	169	55	21	8144	6585	1096	364	162	53	16	13733	193192714
club-moss_0.01_4x_1.hist	130003086	14612068	2530058	911991	505517	314886	156763	78398	118421	85748	41516	39214	54519	34143	17667	17210	27297	36440	7580	4793	9054	14822	23886	6988	491	1573	3742	9979	11866	5932	1756	520	207	22	15524	2869	823	448	88	3	8368	3428	1819	681	112	36	15	6772	2256	4500	196064505
club-moss_0.02_1x_1.hist	156133774	9708239	2101790	738183	393692	249559	161721	144463	117714	60033	29065	14333	12193	20132	24978	36144	32117	13381	2127	1157	1011	1654	7859	15282	15401	8555	1930	620	205	101	29	7	2353	7059	17029	1063	304	165	32	0	0	0	0	0	0	0	0	0	0	24048	200959064
club-moss_0.01_2x_1.hist	132807362	11503264	2419022	851440	456386	289477	191105	170711	120310	61357	29706	22471	31241	51583	53694	17083	9847	4102	8634	21253	35271	11021	4774	1396	554	1773	4220	11253	15050	7524	2228	661	263	29	8	0	2939	18353	3669	202	66	26	12	3	0	0	0	0	0	22465	190780065
club-moss_0.001_2x_1.hist	104766900	14357642	2908285	1023871	549070	349175	201365	179876	163890	83583	40468	21108	29345	48453	60117	38030	21922	9133	4155	10228	19319	31627	25979	7600	446	246	54	16	12660	26031	7712	2290	915	104	32	1	0	0	24381	1727	574	234	123	45	6	1	0	0	0	22710	174378634
club-moss_0.002_4x_1.hist	98018534	26973719	3678517	1392399	704077	440902	211946	151688	133397	116109	82615	40742	56644	60591	31353	20115	31906	42593	6775	10117	19110	31285	22273	6516	1557	4982	11857	25345	8447	4222	1250	370	1450	4350	23830	1488	426	231	45	242	11931	4888	2593	971	160	52	22	6	1	20651	200972781
club-moss_0.02_4x_1.hist	153907443	10354282	1925461	699843	384539	238293	128504	63135	81560	76757	37163	21611	30045	41762	21609	7784	12347	16482	15208	8279	5369	1822	8657	16833	989	799	1900	5067	8113	4055	1200	355	964	2893	10195	636	181	98	18	230	8202	3360	1782	667	110	690	308	101	32	10220	201530501
club-moss_0.006_1x_1.hist	122460981	9516556	2191605	765639	396818	253461	143187	127906	182769	93211	45129	22256	12779	21099	26178	37880	56302	23458	3731	2030	1315	1537	7300	14194	30330	17108	3862	1242	413	205	59	16	5	0	19457	9280	2667	1453	289	15	4	0	0	0	0	0	0	0	0	30826	175805196
