sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008380198862737892	0.0	0.0006359041778245122	0.0	0.000904672193746727	0.001191173548315943	0.0	0.0008148270992467577	0.0012953969182081463	0.0	0.0010394658664869192	0.0013926188699148424	0.0017889288803383662	0.0019136406593286987	0.001415471175025672	0.01067575293033199	0.010533071702005287	0.010817318624171254	0.010767692577761664	0.010641430107400944	0.010633950647716526	0.011075994875106377	0.011758866919746945	0.011378126354344296	0.010631471036421963	0.011210394872436955	0.011521694267559609	0.011400215110896943	0.011990013160436979	0.012032379992945371	0.011229289271262934	0.011738006645897393	0.01226984595013168	0.011981607516288618	0.012032314445687139	0.012178843053542006	0.012106413199481133	0.01270379297522942	0.012399547393412919	0.0006625347033374369	0.0012177343332433776	0.0013775669799223542	0.0011373353471074512	0.0009400050396782802	0.0014945497253996856	0.0013639829709366654	0.0016817852575261992	0.0017644834236822575	0.0016646221649210529	0.001402496242563387	0.0023547078173563286	0.0020927625378743763	0.00291073144705861	0.0031029839889912853	0.002236667601478169	0.00238544097699632	0.003242631902879667	0.00305331580932988	0.0031031143940731423	0.003177635691904897	0.0034566988415517916	0.0038205734092815937	0.0035501930639094976
club-moss_0.001_1x_23	0.0006432590797744395	0.0	0.000579905657805876	0.0007793730836168592	0.00046384797686838906	0.0005334020214330397	0.0005616098171437346	0.0	0.0005330330873980116	0.0010989957700380784	0.0	0.0005381330455644557	0.0	0.0	0.0	0.0	0.00043869660551494794	0.0	0.0	0.0	0.0	0.0005399306515066109	0.0	0.0	0.01051168500925696	0.010822895632411967	0.01060721937540446	0.010826220612625047	0.010544584952374795	0.010644499233489261	0.010422059050204355	0.010347598117303783	0.010025032230488066	0.010595881921783491	0.010613698571732675	0.010183222417919458	0.009392480204731742	0.009412654890171887	0.009284287929788566	0.009697205683921543	0.009663576288611938	0.009271416839660387	0.008850474345936277	0.00868505354419588	0.008758979024492587	0.00925127705799706	0.009243515961283887	0.008760937288528598	0.0015265083361057127	0.0014444131421665978	0.0015886175908759062	0.001927610267712774	0.0013936453888407194	0.001527106521049273	0.0014950272153542734	0.0015620607652573556	0.0015933589538000578	0.0017666768346353363	0.0015905478512286625	0.0019303440099888438	0.0015696677370028757	0.0014778305422706657	0.0016592441084561284	0.0017204517372784009	0.0019066171542967002	0.0016952730532394185	0.0013912094042326877	0.0013887803748933816	0.001071976004253221	0.0019028142145361801	0.0017985454173656723	0.0012365666457156786
club-moss_0.001_1x_25	0.0007879488635629988	0.0004904489234701348	0.0	0.0009123906163732359	0.0006012806604708926	0.0005577626090593085	0.00045833836382232055	0.0004097464103952112	0.0	0.0013099106780698536	0.00046919220692969165	0.000569331388504593	0.0	0.0	0.0	0.0005434499590536165	0.0	0.0	0.0	0.0	0.0	0.00041280588804669404	0.0	0.0	0.010762607545210839	0.0109662196774087	0.010796604493835326	0.011305614204663528	0.010791415685106907	0.010661490908515509	0.010654789073379243	0.010549048943334433	0.010268984608231255	0.010845431743898461	0.010639926807008681	0.010462347934993581	0.009588983433784979	0.009648903771341526	0.00954528304863039	0.0100690515557804	0.009782144101237882	0.009515121932211308	0.009077907541531847	0.009010782172000527	0.008951814230588417	0.009387162333803599	0.009333134756684826	0.00911904469550401	0.0016861046000441352	0.0014007334588670333	0.0014730190052680678	0.0019106430135609194	0.0013445063871164909	0.0014863525064310245	0.0015544146872258548	0.0016892721089728769	0.0015842697319239769	0.0022046471031345843	0.001561250956542983	0.0019322679487083889	0.0015166411827017407	0.001734323359313515	0.001761729452111331	0.0019938429072731477	0.0018054812786766545	0.0018401422501618566	0.0014896669052044942	0.001434521279946551	0.0012119619095413575	0.0018669024662337833	0.0018001884073204873	0.0013903183234438663
club-moss_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006016881784844416	0.00090361537936993	0.0	0.0	0.001106882737262391	0.0010675017582591668	0.0016060258676671893	0.0020344990525356836	0.0	0.0016474300455799947	0.0020452568504074013	0.0025201068956827817	0.002244149132456357	0.0025490598811683	0.001313945840103363	0.0037274538859732548	0.0024689258668986022	0.01040349533410006	0.010886044114289919	0.010722640558179104	0.010338652249184049	0.010432424903112424	0.010585294334556851	0.011303007701720033	0.011783489057669764	0.011875868696104769	0.011006850864927782	0.011643111846364051	0.012008103573835284	0.011712043558350689	0.012616358498454399	0.012773300973441582	0.011640981586072161	0.012803243223978487	0.012858037208448287	0.01316171693467382	0.01308324062405656	0.01310558996280456	0.013215051490680437	0.014046516321293431	0.013314748099637314	0.0009902248808789174	0.0010084452802672215	0.0012398793737858945	0.0006669903457226312	0.0008564839686305433	0.0011906422539255228	0.0015019131607820646	0.002140195402175969	0.0022418826017486055	0.0015110693001512505	0.0018700966396723883	0.0030007297458696882	0.0028481803014536434	0.0034178947410342863	0.003921792842622611	0.0027451351122632296	0.0034786234275761647	0.003972484622055375	0.004268397594779645	0.004198410148059227	0.004155422444224247	0.0043977243367843205	0.00554966747375644	0.004566132021643468
club-moss_0.001_1x_MiSeqv3L250R	0.00042012066210917766	0.0	0.0006472855041173947	0.001024659718694734	0.0	0.0	0.0005740523753060199	0.00048514236009346436	0.0005805698015269997	0.0013657030967974626	0.0	0.000633823916842756	0.0007095879509547223	0.0006638043900136003	0.0	0.000942358613349828	0.0	0.000563908002498066	0.0010314773574876307	0.0005311296359058259	0.0004883050450935068	0.0015781438457352023	0.0005624412626762075	0.0	0.010879915521670709	0.010836865055197348	0.010657326062070918	0.01105118685431483	0.01073607414212624	0.010870854104276554	0.010758300679999217	0.010833261277369756	0.010476695348037354	0.011311521566412984	0.011287438985113628	0.010755583907296959	0.010124483798094075	0.01039701982004739	0.0101301329217898	0.010571042261399089	0.010567784680568635	0.010087252775248433	0.010334467957400846	0.009822990327112995	0.009918234074665744	0.010466895702512309	0.010833546789441463	0.009987393619885944	0.0014416330824787332	0.0014742096274751152	0.0017499790968731979	0.0020895644282068362	0.0014681736294212976	0.0016564610154376535	0.0017295027646077338	0.001727850783043114	0.0016869853440415522	0.002330804398310829	0.0018671696156736693	0.002077584022169172	0.0021404917564795413	0.0020683790614296664	0.0020338528165684956	0.002644327886061819	0.0023829033996542984	0.0021353446812844104	0.0026282755789905255	0.0021488465472157517	0.0019613773885520424	0.002937254414002207	0.003060005195612981	0.002074216118541374
club-moss_0.001_1x_novaseq_profR	0.0007771978054041911	0.00039665416113407887	0.0005054809276476953	0.0008216490416238739	0.0	0.0	0.0005526661746655122	0.0	0.0	0.0011498451690019256	0.0	0.0	0.0	0.0	0.0	0.0005261340360998823	0.00045164164560746524	0.0	0.0	0.0	0.0	0.0004163707294595307	0.0004133609220900111	0.0	0.01068564714196647	0.011057165290291052	0.01077591208541015	0.011176577815309136	0.010744231325509574	0.010685909902595723	0.010621833435395734	0.010567041718088631	0.010272371355642377	0.010899538021489415	0.010686310512185698	0.010269228950563331	0.00975756369744801	0.009681425853073633	0.009569685754608752	0.010158703100377206	0.010077477624795108	0.009614663401104374	0.009298874484634756	0.009168334329285602	0.009144095594846786	0.0096463173152576	0.009662644676850463	0.009164402945080852	0.001542299092670134	0.0013645577855586296	0.001283154623617811	0.00206917659215968	0.0011415211543178846	0.0015036240257956664	0.0014227302586979707	0.0015890960956030887	0.0014062699397010352	0.002028448057169013	0.0015570540406246677	0.0017817812298184619	0.001724252577042509	0.0016820581897563087	0.0015891522569111795	0.0020573381549640556	0.001897876413644281	0.0016375495860642146	0.0017583838718095708	0.0014716664455520637	0.001188836352836733	0.0020286043599388954	0.0020247780562786693	0.0013476534035757964
club-moss_0.001_2x_20	0.0	0.0007231279613175926	0.0007077765481736622	0.000859891150244194	0.0007223213368415313	0.0008948685285527925	0.0	0.0005454533273287949	0.0008750497529525942	0.0011178376651245299	0.0007666068329507032	0.0009670909381716637	0.0	0.0005916166813626775	0.0006649230370622658	0.0006736086118337417	0.0009179134688045865	0.0007904322416508968	0.0	0.0	0.0004500585570837413	0.0011887436033461926	0.0014140607711566947	0.0	0.01093099262038348	0.011126127962593654	0.011071662893815209	0.010859245862816098	0.011172576768696152	0.011057438851791276	0.010833730305628215	0.010969819382326515	0.01082230295286995	0.011283684322887018	0.011185831083094684	0.01103748417624817	0.010114873553749399	0.010217671677415852	0.010346990521442664	0.010360053021390859	0.01083184673456962	0.010401442140074912	0.010080348108609794	0.009950550470649236	0.009935859769491386	0.01022275219330738	0.010945921780881886	0.009898587088289374	0.001692212837122441	0.0016310581893201296	0.0020458675335553334	0.0019871695277400314	0.0018585398762512658	0.0018556690511772444	0.001765360885753121	0.0020442263495322626	0.0019116477422143196	0.0020265317887440864	0.0020517491630623733	0.002428137168918804	0.0018603164255099423	0.0021705790190744284	0.0022790593354842866	0.0021894211568539317	0.002488604652866126	0.0024795268217651495	0.002074084434260508	0.0018398897644142163	0.0019707525645449218	0.002585741009951362	0.002952398022576365	0.0021130765845816016
club-moss_0.001_2x_23	0.0005247464473029313	0.0	0.0005485420348069229	0.001090443961885605	0.0005429794176965595	0.00046444172530886273	0.0	0.0	0.0004217595037532962	0.001178881277915824	0.0	0.0004720765398971713	0.0	0.0	0.0	0.0004958624843620445	0.000415260979005805	0.0	0.0	0.0	0.0	0.0006778692119061246	0.0007959470688782387	0.0	0.01098705235743657	0.011181203625385414	0.010814469503821568	0.011084508875006163	0.010904385605892852	0.010760266190868794	0.01065762998117972	0.01064713861572505	0.010493133793565578	0.011004737017192213	0.010790747110400978	0.010635498303460805	0.009920141239879565	0.009978989731831778	0.00992432591442387	0.010261793774943732	0.010377738298069544	0.009933886083364173	0.009635171584280238	0.009577703049558512	0.009398380686370309	0.010097125216324459	0.010280881039310269	0.00955405768300019	0.0015489039892602103	0.0014568766960292058	0.0016224566332635755	0.0020546411031553994	0.0013736264171337134	0.0016296501767067103	0.0016201326799846788	0.001698477199234352	0.0016515908357154795	0.001854194286938878	0.0016169385469246265	0.002034951028850976	0.0015552263410345065	0.0017603717385793096	0.001852236514823287	0.00195834246938439	0.0019488348350018784	0.0018903002313037473	0.0017496461000422565	0.001578611176229504	0.001401406988783963	0.0022093089535971835	0.002303876561462103	0.0015734404039487442
club-moss_0.001_2x_25	0.0006094137448980128	0.0004529933722515868	0.0	0.0010727799441447557	0.000465050813896209	0.00046747523374339467	0.0005342937382493824	0.0	0.0	0.0012682417559318876	0.0	0.0005893292653187854	0.0006384687906509028	0.0004767279695137271	0.0	0.0007459259453294629	0.000687690980506376	0.00048690606185344327	0.0005838909075842564	0.0	0.0	0.0010250020992097712	0.0011044773662105079	0.0	0.011075102710236347	0.011250525918375881	0.011037483801634098	0.011319611408567059	0.01117398066339418	0.010831175660477935	0.011000858870407484	0.011084575504165355	0.010819789541416632	0.011253455216197684	0.010958754990079199	0.010971690997237153	0.010397785767951065	0.01044079651704301	0.010395765256751321	0.010698691388862655	0.010625462299152143	0.010423867080253528	0.010311080985400674	0.010028230101492777	0.010085491004767385	0.010526518705860464	0.010670084513988525	0.010087396364320102	0.0015297186598207744	0.0014459395867927646	0.0016935655578232595	0.002054115029866559	0.0013480750018820661	0.001475080469342288	0.0016050085656902425	0.0018024707238432473	0.0017741694682476292	0.0021346208380523916	0.0017553973478167271	0.002089238537114856	0.0019474887718245956	0.0020429907959063393	0.0021123681694843175	0.002284747029511819	0.002126408586859215	0.0020931068170309992	0.0021438951893887103	0.0019424139818967345	0.0017506379935243212	0.002531878630601834	0.002623673580928078	0.0019260745310733227
club-moss_0.001_2x_HiSeq2500L150R	0.0009208416813505099	0.000765590477670874	0.0011239727422287557	0.0	0.0009551884728903517	0.0010458664559082427	0.0008504552349276874	0.001243385568098912	0.0015933891119058676	0.0	0.001035473336295987	0.0017147546841409607	0.0014279455702656174	0.0017221935130698144	0.002285853119374608	0.0	0.002047657033335476	0.002292003732863854	0.0020564724125596975	0.0021257256585847538	0.002083834918313701	0.0006331086090256263	0.0034102202335925076	0.0021840459249081604	0.011174868640951427	0.011684732895214194	0.011626303561890015	0.010840164066847758	0.011481096352517803	0.011409275210769097	0.011382375387395924	0.011893300216144952	0.012043182100906805	0.011308243111867516	0.011694026431559442	0.012257648646605581	0.01173371222878819	0.012015876817139287	0.012314192231404116	0.011879081049335693	0.01259265045760637	0.012385751740167324	0.011962154366750459	0.012430903783000677	0.01236223225877675	0.011975671608750744	0.013344833498132454	0.012360706734028466	0.0017198666935859918	0.0019007969898342436	0.002357510735396145	0.002016545387412317	0.001760201139771047	0.0022471936230550973	0.002162411269849597	0.002784016556537088	0.002697861094107648	0.0018898072642845685	0.0024783706204721764	0.003322217525940806	0.002809671456919151	0.0035282673030722664	0.004024202037158653	0.0029742509283221565	0.0035690280967720224	0.004129866126696365	0.003953445429198277	0.003944668312255778	0.003789127916219409	0.0038020080342082724	0.0050038073862739285	0.004144368329739674
